OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hispanic_mean	African American_mean	Caucasian_mean	Asian or Pacific Islander_mean
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	12.9162607321	0.0048212407558	0.221777074767	0.221777074767	0.00436290382099	0.0477224008671	0.0177324556566	0.016420181576
k__Bacteria;p__Actinobacteria;c__Actinobacteria	5.96685982647	0.113233745756	0.99041495194	1.0	0.0196840365327	0.0256923195678	0.0182951327556	0.0230698257674
k__Bacteria;p__Cyanobacteria;c__4C0d-2	4.11388187711	0.249426619581	0.99041495194	1.0	0.00140086805153	0.000250375968146	0.00119065828173	0.000968100071586
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia	3.78749531521	0.28534398963	0.99041495194	1.0	0.000110245048089	0.0	0.000504772516578	3.72445430679e-06
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	3.78309539134	0.285858552809	0.99041495194	1.0	0.000529859757867	9.1147804324e-05	0.000331883116529	0.000386591615535
k__Bacteria;p__Tenericutes;c__Mollicutes	3.59792685548	0.30828166321	0.99041495194	1.0	0.00358204803313	0.00533852721358	0.00570272729576	0.00769103414294
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	3.02659406837	0.387543040876	0.99041495194	1.0	0.00316967941809	0.00644132166681	0.00283422434067	0.00309501830816
k__Bacteria;p__SR1;c__	2.86867225911	0.412319643492	0.99041495194	1.0	0.0	4.67333395644e-06	4.78604443831e-06	1.56652750368e-06
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria]	2.79984978934	0.423524645002	0.99041495194	1.0	9.59467065362e-06	0.0	1.96989382176e-06	3.81125448204e-07
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	2.67186470576	0.4450297867	0.99041495194	1.0	0.000272271452868	0.00371005584914	0.00115405351868	0.00367279556402
k__Bacteria;p__Spirochaetes;c__[Brachyspirae]	2.42185765152	0.489578797672	0.99041495194	1.0	5.84199733994e-06	0.0	1.79873276729e-06	1.65342165691e-06
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	2.19035983622	0.533849678119	0.99041495194	1.0	8.57184491818e-07	0.0	0.000182203006558	0.0
k__Bacteria;p__Synergistetes;c__Synergistia	1.95524117763	0.581748340238	0.99041495194	1.0	3.42934738894e-05	9.40651354643e-05	7.42071921975e-05	2.59199811373e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	1.93778381119	0.585419786471	0.99041495194	1.0	0.00756732330243	0.0226402245432	0.00641422845904	0.00566569869506
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	1.9310987554	0.58682983555	0.99041495194	1.0	0.0376752384176	0.00429275067617	0.0298903993119	0.0374486314746
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	1.90187857398	0.593019750124	0.99041495194	1.0	0.000163660715411	5.99277145736e-06	0.000234223887913	0.000240212105593
k__Bacteria;p__Firmicutes;c__Bacilli	1.82725234024	0.609022554011	0.99041495194	1.0	0.0302118635016	0.0153897351206	0.0247830211147	0.0224851354305
k__Bacteria;p__Cyanobacteria;c__Chloroplast	1.78870259259	0.617396458873	0.99041495194	1.0	0.000263613933702	3.49853632045e-05	0.000256593674607	0.000172178889962
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	1.69342655791	0.638396209958	0.99041495194	1.0	0.0	0.0	8.12811198257e-07	9.54606549365e-07
k__Bacteria;p__TM7;c__TM7-3	1.63492646209	0.65149666206	0.99041495194	1.0	1.41124408647e-06	5.24213417767e-06	4.12530374245e-06	1.26496726423e-05
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia	1.41668576139	0.701628199431	0.99041495194	1.0	8.57184491818e-07	0.0	5.30433623857e-06	1.90562724102e-07
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia	1.40206031923	0.705051852033	0.99041495194	1.0	0.0	0.0	1.43582743842e-05	1.11225333362e-05
k__Bacteria;p__Tenericutes;c__RF3	1.36579712215	0.713571290277	0.99041495194	1.0	6.85211484936e-05	9.82124964025e-05	0.000537751678895	0.00048259888295
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	1.26537055157	0.737372138718	0.99041495194	1.0	0.0104547720232	0.00883228440951	0.013560338588	0.015941914582
k__Archaea;p__Euryarchaeota;c__Thermoplasmata	1.0877567254	0.780030450814	0.99041495194	1.0	0.0	0.0	7.05098820361e-06	2.29676676487e-06
k__Bacteria;p__Spirochaetes;c__Spirochaetes	1.05317149431	0.788388964415	0.99041495194	1.0	0.0	0.0	4.29380065187e-06	9.82108604948e-06
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	1.03588180575	0.792570525466	0.99041495194	1.0	0.000188359049694	0.000376204232099	0.00164257133669	4.69044384407e-05
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.996336356773	0.802138450314	0.99041495194	1.0	0.00262046546668	0.00348136968866	0.00302775093179	0.00437592172067
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.91892221259	0.820859208594	0.99041495194	1.0	0.413262561868	0.391027976496	0.405104683895	0.382009472852
k__Bacteria;p__Actinobacteria;c__Thermoleophilia	0.800056024989	0.849453632905	0.99041495194	1.0	1.02862139018e-05	0.0	6.40358975419e-06	5.71688172305e-07
k__Bacteria;p__Acidobacteria;c__Solibacteres	0.71668674641	0.869272215929	0.99041495194	1.0	3.42873796727e-06	0.0	6.99812921346e-07	7.62250896407e-07
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.691841810876	0.875121139641	0.99041495194	1.0	0.00961075633955	0.0121357521813	0.0125384676511	0.00893711556306
k__Bacteria;p__Acidobacteria;c__Acidobacteriia	0.672522984038	0.879646989627	0.99041495194	1.0	9.42902941e-06	0.0	1.29872455252e-06	1.14337634461e-06
k__Bacteria;p__Acidobacteria;c__DA052	0.671950259145	0.879780847178	0.99041495194	1.0	2.57155347545e-06	0.0	8.26517131797e-07	3.81125448204e-07
k__Bacteria;p__Verrucomicrobia;c__Opitutae	0.619737491141	0.891899431666	0.99041495194	1.0	5.82803170449e-05	0.0	4.61154666395e-05	1.66399304632e-05
k__Bacteria;p__Bacteroidetes;c__Cytophagia	0.559427372426	0.905654399194	0.99041495194	1.0	0.0	0.0	2.61906732674e-06	0.0
k__Bacteria;p__[Thermi];c__Deinococci	0.559427372426	0.905654399194	0.99041495194	1.0	0.0	0.0	1.33860515537e-06	0.0
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae	0.447216176314	0.930324956643	0.99041495194	1.0	0.0	0.0	2.73680700577e-06	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria	0.385952981326	0.943128747317	0.99041495194	1.0	4.37912670886e-05	0.000267116702873	0.000209320582095	0.000193448717755
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria	0.223282840201	0.973745916305	0.99041495194	1.0	0.0	0.0	8.38336866806e-07	0.0
k__Bacteria;p__Firmicutes;c__Clostridia	0.218980783468	0.974468505166	0.99041495194	1.0	0.454620309245	0.452067265778	0.453686596511	0.466607440493
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi]	0.11156022634	0.99041495194	0.99041495194	1.0	0.0	0.0	4.85894778271e-07	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae	0.11156022634	0.99041495194	0.99041495194	1.0	0.0	0.0	5.28140747397e-07	0.0
k__Bacteria;p__Chloroflexi;c__TK10	0.11156022634	0.99041495194	0.99041495194	1.0	0.0	0.0	5.43954763271e-07	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes	0.11156022634	0.99041495194	0.99041495194	1.0	0.0	0.0	1.95281577381e-06	0.0
k__Bacteria;p__Verrucomicrobia;c__Verruco-5	0.11156022634	0.99041495194	0.99041495194	1.0	0.0	0.0	8.46777021118e-07	0.0
