OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__Anaeroplasma	21.5289712469	8.17371526966e-05	0.0334088116924	0.0384164617674	8.14772955463e-07	3.00903915362e-06	6.16298194302e-07	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__RF16;g__	19.8867331054	0.000179168216535	0.0334088116924	0.0842090617714	0.0	0.000745688323586	5.39459195121e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermabacteraceae;g__Brachybacterium	19.5215858681	0.000213247734207	0.0334088116924	0.100226435077	0.0	0.0	4.6883629968e-06	1.49965857772e-05
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Emticicia	17.1231058647	0.000666712057036	0.0783386667018	0.313354666807	0.0	0.0	6.21373894964e-07	1.05776787707e-06
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Z20;f__R4-45B;g__	16.3922221457	0.000942199619224	0.0818412494868	0.442833821035	0.0	0.000234359187413	1.12939981943e-05	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__;g__	16.1735030842	0.00104478190834	0.0818412494868	0.491047496921	0.000274775613979	0.0	6.5754372977e-05	1.9877938356e-05
k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__5B-12;g__	14.6249999997	0.00216684339855	0.119078084428	1.0	7.64627320644e-06	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__;g__	14.6249999997	0.00216684339855	0.119078084428	1.0	2.7450376275e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__;g__	14.5164049636	0.00228021863798	0.119078084428	1.0	2.47380818015e-06	5.93309271058e-06	2.9254771069e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Providencia	12.6720131403	0.00540235341429	0.253910610472	1.0	2.1199232079e-07	0.0	0.000194560349886	7.87260133676e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__	11.8148364718	0.00804513194201	0.343746546613	1.0	0.00110600556549	0.00283932838752	0.00491623626991	0.00225649414874
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Azospira	10.8852970073	0.0123625659049	0.453990731533	1.0	0.0	0.0	4.51851805397e-07	4.97955395148e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiopsaceae;g__	10.8513944154	0.0125571904466	0.453990731533	1.0	0.0	0.0	1.22083838578e-06	4.85835466961e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus	10.3611046433	0.0157333208178	0.528190056028	1.0	5.55312086571e-06	0.0	1.84781240005e-06	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax	10.1409803105	0.0174049920873	0.545356418736	1.0	6.23613107336e-05	0.0	2.32405230857e-05	2.64222223573e-07
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Rubrivivax	9.92560461582	0.0192092251413	0.564270988527	1.0	9.63248103807e-06	0.0	1.74397277221e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Dysgonomonas	9.33568445032	0.0251452080635	0.669976231788	1.0	4.29611760662e-05	0.0	3.99985016914e-06	4.34708623034e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Cardiobacterium	9.29127991867	0.0256586641961	0.669976231788	1.0	1.99127978755e-07	1.10800254841e-05	1.27531523221e-06	0.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales];f__[Cerasicoccaceae];g__	9.00697589323	0.0291982818653	0.711112010525	1.0	9.01161445396e-06	5.84810711393e-06	4.83399113824e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas	8.8857298978	0.0308493897004	0.711112010525	1.0	0.0	0.0	4.5322621957e-06	3.53546035399e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Knoellia	8.80945941138	0.0319344864275	0.711112010525	1.0	0.0	2.84069119698e-06	4.10676115669e-07	0.0
