OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hispanic_mean	African American_mean	Caucasian_mean	Asian or Pacific Islander_mean
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales]	14.6249999997	0.00216684339855	0.0628384585581	0.188515375674	0.0	0.0	0.0	6.83013455365e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__BPC076	14.6249999997	0.00216684339855	0.0628384585581	0.188515375674	0.0	0.0	0.0	5.69177879471e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales	14.6249999997	0.00216684339855	0.0628384585581	0.188515375674	0.0	0.0	0.0	7.96849031259e-06
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales	9.51222563838	0.0232016552124	0.50463600087	1.0	0.0	0.0	8.70371808157e-07	6.5818710284e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	8.79601621184	0.03212957507	0.559054606218	1.0	7.55419663952e-06	6.21952204959e-05	5.43354527894e-05	2.74779347841e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales	8.11723256637	0.0436499875252	0.632924819116	1.0	3.86861972101e-05	2.8688715855e-05	9.00353844737e-05	3.40801799944e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales	7.58109970545	0.055510863888	0.689920736893	1.0	9.14754563579e-05	9.99787290046e-05	0.000192936414551	5.70110306809e-05
k__Bacteria;p__SR1;c__;o__	6.66664061816	0.0833172627084	0.738512294346	1.0	0.0	6.6017058808e-06	4.75279126726e-06	1.7490881579e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	6.42189731867	0.0927940974056	0.738512294346	1.0	0.000164590594178	0.0	6.844309389e-05	3.26700211351e-05
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria;o__Euzebyales	6.38348230083	0.094372691003	0.738512294346	1.0	0.0	0.0	2.85122363541e-08	1.13835575894e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales	6.38348230083	0.094372691003	0.738512294346	1.0	0.0	0.0	1.78643707496e-07	1.08143797099e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	6.04471922483	0.109454692005	0.738512294346	1.0	0.00893511479326	0.0219610808171	0.00802878095647	0.00753119623391
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales	6.02599347405	0.110352411799	0.738512294346	1.0	2.07740407587e-05	0.0	1.99769343178e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	5.70731703731	0.126751385411	0.787669323623	1.0	0.000707836970824	0.000209471510437	0.00123970421159	0.000864746591965
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales	5.19570248644	0.158015080259	0.906522017694	1.0	0.0	6.91070675798e-06	4.26941119633e-06	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	5.06853051598	0.166847234656	0.906522017694	1.0	0.000327018416277	0.00337525626181	0.0012963628793	0.00169881917663
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Z20	4.80442435068	0.186691244723	0.906522017694	1.0	1.86650739137e-06	0.0	1.37011191828e-05	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales	4.79351917658	0.187556279523	0.906522017694	1.0	2.05811767251e-05	0.00015373091458	0.000144055474942	2.11308372095e-06
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta	4.33827789272	0.227177149277	0.996914171848	1.0	6.46347637597e-05	0.000178328550036	0.000257847157831	0.000217044902581
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	4.04549488005	0.256593225664	0.996914171848	1.0	0.000185622985286	1.3571467347e-05	0.000530167120292	0.00033857540302
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	4.0196195049	0.259353356448	0.996914171848	1.0	0.0	0.0	9.13876148841e-06	1.15781676091e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	3.63699381767	0.303424277115	0.996914171848	1.0	0.424648930971	0.331116974886	0.401861847163	0.431656477428
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	3.60190440921	0.307783971323	0.996914171848	1.0	0.00098262169346	0.000916181821503	0.000861775503889	0.000976618359372
k__Bacteria;p__Tenericutes;c__RF3;o__ML615J-28	3.5875232233	0.309586802593	0.996914171848	1.0	0.000433329338089	7.71115920416e-05	0.00051832588744	0.000605395618997
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	3.5230992834	0.317778555789	0.996914171848	1.0	0.436233679945	0.52979647261	0.456188808093	0.426607977539
k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39	3.4399632204	0.328632572565	0.996914171848	1.0	0.00315972404912	0.00833644218642	0.00565682839577	0.00591667075861
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales	3.24208804976	0.355784581838	0.996914171848	1.0	1.10404756449e-05	0.0	1.13749853128e-06	2.7709758254e-05
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	3.21045537496	0.360301286952	0.996914171848	1.0	0.0144689788446	0.026636620682	0.0132960800039	0.0153385719074
k__Bacteria;p__TM7;c__TM7-3;o__	3.0976867523	0.376807654572	0.996914171848	1.0	9.2211877159e-06	0.0	4.27619688417e-06	4.34757242803e-07
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	3.08843413454	0.378190327454	0.996914171848	1.0	0.0173462785129	0.0319248636365	0.0174609520633	0.0171114664087
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales	2.91148306514	0.405475054137	0.996914171848	1.0	0.0	6.78573367352e-06	3.3641405284e-05	2.07562547518e-05
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	2.78977315485	0.425186206048	0.996914171848	1.0	0.000523275711975	0.000577949529501	0.000198831619233	9.33702615313e-05
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	2.78883626447	0.425340965436	0.996914171848	1.0	0.000400706690929	0.000127426767096	0.000341853349818	0.000295385460786
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	2.72205826248	0.436491729856	0.996914171848	1.0	6.58861187678e-05	5.23965890512e-05	0.000147472295413	0.000110129789879
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales	2.67007358596	0.445336954408	0.996914171848	1.0	0.00237128712139	0.0048439773928	0.0028605601037	0.00298537957858
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales]	2.65714775459	0.447558771475	0.996914171848	1.0	0.0	2.07321202739e-05	3.55447464903e-05	0.000186672146277
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2	2.46284996739	0.482042352907	0.996914171848	1.0	0.000953021773481	0.00175696142413	0.00116651120967	0.0012732663158
k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513	2.26232929243	0.519776002051	0.996914171848	1.0	0.0	0.0	9.30548270062e-07	0.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales	2.14764294876	0.542334560026	0.996914171848	1.0	0.0	0.0	8.56596578317e-07	0.0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2	2.03122510902	0.565951176014	0.996914171848	1.0	3.66841221948e-06	0.0	7.10465370335e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__	2.02257841758	0.567733719666	0.996914171848	1.0	0.0	2.68127424877e-06	8.04252400753e-06	8.84660073042e-06
