OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2	19.746025823	0.000191606113806	0.0166697319011	0.0166697319011	0.0	4.43860360782e-05	6.21230207133e-06	1.79068041057e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales	14.6249999997	0.00216684339855	0.093536832835	0.188515375674	3.38687302207e-05	0.0	0.0	0.0
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales	13.7767014017	0.00322540802879	0.093536832835	0.280610498505	1.69257892157e-07	2.28303552403e-05	3.54271935685e-06	1.82991265041e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	12.5095539911	0.00582670553978	0.12673084549	0.506923381961	0.0150041390139	0.0441402911778	0.0139977886038	0.0169507760843
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales	9.62326088422	0.0220555878772	0.345390687712	1.0	9.36627477359e-06	0.0	7.39609018261e-07	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales	9.4545290752	0.0238200474284	0.345390687712	1.0	2.98309906335e-05	3.33795083198e-05	8.86430965975e-05	9.3691831388e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	7.31428286389	0.0625273271494	0.761630364291	1.0	0.00240284010295	0.000268291109204	0.001131067649	0.000660986813336
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales]	7.05918834198	0.0700349760268	0.761630364291	1.0	3.17238920139e-06	0.0	2.05831063979e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	6.34101496144	0.096147824802	0.886319818544	1.0	0.0110668659198	0.0154891805525	0.0105730912391	0.0039078151565
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	6.07285398221	0.108119020763	0.886319818544	1.0	0.00034140619222	0.000210343053812	0.00469662705233	0.0125471273158
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	5.99070292106	0.112063425333	0.886319818544	1.0	0.000164854986471	2.18157311158e-05	0.000838922322174	0.00793039494238
