OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hispanic_mean	African American_mean	Caucasian_mean	Asian or Pacific Islander_mean
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales	13.1013152368	0.00442255023916	0.384761870807	0.384761870807	0.0	0.00145051632286	1.44837570194e-05	7.67734507044e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales	7.48789169808	0.0578703835864	0.99041495194	1.0	0.0	0.0	1.33498091027e-05	4.54964914737e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	7.10336701723	0.0686750827826	0.99041495194	1.0	0.00136339111709	0.00277597056788	0.0083785783541	0.00863188746554
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	7.02368602853	0.0711466378336	0.99041495194	1.0	3.61225212772e-05	2.24141880786e-05	0.000320151661162	0.000769246445687
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales	6.10153708593	0.106773378809	0.99041495194	1.0	0.0	0.0	8.56775191411e-05	0.00011584179385
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	6.00157068693	0.111533832763	0.99041495194	1.0	1.965737209e-05	6.74019831674e-05	0.001642411426	0.00016570217509
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales	5.92424929182	0.115354389344	0.99041495194	1.0	0.0	0.0	8.36015478074e-08	5.85611253493e-07
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	5.72178579642	0.125959004622	0.99041495194	1.0	0.00595174809911	0.0377778645163	0.0151745517578	0.00402708856506
k__Bacteria;p__Tenericutes;c__RF3;o__ML615J-28	5.22182693853	0.156256113919	0.99041495194	1.0	0.000838061016436	0.000607536532024	0.000503430337023	0.000566250159304
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales	5.12374624736	0.162956882099	0.99041495194	1.0	0.000259925245499	0.0	0.000444965967685	0.000781480518808
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	4.9207292242	0.177694621828	0.99041495194	1.0	0.0	0.00267353792854	0.000952942382029	0.00150473464853
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	4.77098299227	0.189355793592	0.99041495194	1.0	0.0238960306371	0.00522978090908	0.0116361216638	0.0124916129987
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	4.536130561	0.209090076362	0.99041495194	1.0	0.000874278762093	0.000243332939496	0.000889517984375	0.000731598763526
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2	4.41338257921	0.220147714672	0.99041495194	1.0	0.000365881710726	0.000168396774842	0.00122488016932	0.000934324493921
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	4.28227486093	0.232552618526	0.99041495194	1.0	0.478502853098	0.349612038371	0.454973163062	0.452541967789
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__	4.04309696308	0.256847884048	0.99041495194	1.0	8.98766330865e-06	0.0	7.13198570577e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7-3	3.70881453083	0.294672173138	0.99041495194	1.0	0.0	0.0	1.336880511e-07	7.2320624189e-06
k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39	3.5822607939	0.310248843803	0.99041495194	1.0	0.00623250287722	0.0079585452049	0.00558696306488	0.00566261687719
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta	3.52988315803	0.316907007375	0.99041495194	1.0	0.000136021861605	4.42842994993e-05	0.000261531197172	0.000155045993177
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales	3.42274936802	0.330920340354	0.99041495194	1.0	0.0	0.0	7.53753916544e-07	1.44564059787e-06
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	3.31579044729	0.345450948342	0.99041495194	1.0	0.000212056252208	0.000528951493364	0.000203000525841	0.000172860682078
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	2.93793357171	0.401293924546	0.99041495194	1.0	0.00212509431374	0.00226561724907	0.00313756539183	0.0032201606673
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2	2.60739092248	0.456195295782	0.99041495194	1.0	0.0	0.0	7.21437985705e-06	0.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales	2.5749420468	0.461899474218	0.99041495194	1.0	1.91015673586e-05	0.0	6.90004656736e-05	0.000119393481282
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__	2.46232267983	0.482138715727	0.99041495194	1.0	3.26729050133e-06	1.22138896353e-05	7.33087469501e-06	3.87252103332e-06
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales	2.44483175746	0.485343768212	0.99041495194	1.0	0.000724131086215	1.40038370514e-05	0.000213435661637	0.000102213732052
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Oscillatoriales	2.425978524	0.488817050086	0.99041495194	1.0	0.0	0.0	7.22084420473e-07	2.83205890683e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	2.36950531295	0.499336441314	0.99041495194	1.0	0.000583740617385	0.0264673917264	0.00935993378568	0.00993862429177
k__Bacteria;p__TM7;c__TM7-3;o__	2.11686044036	0.54850931967	0.99041495194	1.0	0.0	0.0	4.48504568086e-06	1.3760979699e-06
k__Bacteria;p__TM7;c__TM7-3;o__CW040	2.08515077719	0.554922698848	0.99041495194	1.0	7.21374767176e-07	0.0	5.17984399741e-07	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales	2.06712168927	0.558592852143	0.99041495194	1.0	3.92187584562e-05	0.0	0.000138864821593	8.99511468761e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32	2.00069289262	0.572262904467	0.99041495194	1.0	0.00221435747311	0.00282672335967	0.00407873251153	0.0041981265042
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	1.94578853317	0.583734384781	0.99041495194	1.0	0.414646685447	0.475737786141	0.402478041627	0.405835795449
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales	1.91877010466	0.589436224183	0.99041495194	1.0	0.0	0.0	1.51495297873e-05	0.0
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales]	1.85934609642	0.602106483266	0.99041495194	1.0	0.0	0.0	2.1424837133e-06	1.98918361126e-06
k__Bacteria;p__SR1;c__;o__	1.82317993441	0.609903760299	0.99041495194	1.0	6.82304688545e-06	0.0	4.70591923153e-06	5.14430770347e-07
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	1.78966827106	0.617185812683	0.99041495194	1.0	0.00015800506128	6.10694481765e-05	0.000540358632539	0.000199910502874
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	1.7821560648	0.618825653178	0.99041495194	1.0	0.00474076139719	0.00484129546155	0.0130395005605	0.0197460347047
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales	1.7332880615	0.629558632177	0.99041495194	1.0	0.0	0.0	6.78510333798e-06	4.34747072848e-07
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales	1.68038062311	0.641304404982	0.99041495194	1.0	0.0	0.0	3.45015085446e-06	5.68233475771e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__SHA-98	1.47896837124	0.687132856512	0.99041495194	1.0	7.04071225552e-05	2.92890982383e-05	5.9585041585e-05	8.05469335492e-05
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales	1.47398425926	0.68828763384	0.99041495194	1.0	2.52270752107e-07	0.0	1.59441093055e-06	8.45376580176e-07
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales	1.46301701793	0.690831904002	0.99041495194	1.0	0.0	0.0	5.34353215281e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__	1.44831514328	0.69424948615	0.99041495194	1.0	6.6570671758e-07	0.0	8.64281401874e-06	5.24631103304e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	1.33969231205	0.719730012045	0.99041495194	1.0	0.00538685409135	0.0181607861333	0.0106768012199	0.00989188468717
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales	1.23544838395	0.74451547769	0.99041495194	1.0	2.98055682181e-05	1.66121326629e-05	0.000196729361414	4.19391709567e-05
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	1.15272146769	0.764364523621	0.99041495194	1.0	0.0126338645947	0.0210769041089	0.0134421371309	0.0148783773229
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales]	1.13688971086	0.768177042122	0.99041495194	1.0	0.000714236868299	0.0	2.76108153866e-05	9.56535047444e-07
