OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hispanic_mean	African American_mean	Caucasian_mean	Asian or Pacific Islander_mean
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolinaceae	36.1621621621	6.9199110371e-08	1.24558398668e-05	1.24558398668e-05	1.76570298522e-05	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae	13.7750137072	0.00322795705197	0.290516134677	0.581032269355	0.0	3.98479262101e-05	6.39725750263e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae	10.2212046627	0.0167764411944	0.674000155874	1.0	3.46882808149e-05	0.000394483552089	0.000798085628156	0.00035528895532
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae	9.82596357145	0.0201049409093	0.674000155874	1.0	1.94334186784e-05	0.0	8.24142005141e-07	4.12483737583e-06
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__;f__	9.51222563838	0.0232016552124	0.674000155874	1.0	0.0	0.0	8.07648011033e-07	1.0271845334e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae	9.37733853446	0.0246727208505	0.674000155874	1.0	0.0	7.52017097861e-07	1.09243887437e-05	1.29542479162e-05
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__	9.24446540228	0.0262111171729	0.674000155874	1.0	0.0	7.52017097861e-07	1.21732903133e-07	2.17417205354e-07
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae	8.8089706077	0.0319415596351	0.718685091789	1.0	0.0	0.0	1.38117846422e-05	1.88044402785e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	8.02753183372	0.0454461193757	0.808832438444	1.0	0.036694626202	0.019973612969	0.0195763590012	0.0160627784105
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae	7.88343391022	0.0484832168977	0.808832438444	1.0	0.0	1.50403419572e-06	3.0967677299e-07	5.39251867054e-07
k__Bacteria;p__SR1;c__;o__;f__	7.84036732683	0.049428649016	0.808832438444	1.0	1.03830245841e-05	0.0	4.63603300108e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae	7.51700297021	0.0571231786503	0.825633370026	1.0	0.0	6.00961538462e-05	0.000798252445346	5.62027615789e-07
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SUP05	7.42078742938	0.0596290767241	0.825633370026	1.0	0.0	0.0	6.14022161907e-07	4.00324835119e-05
k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__	6.60046037327	0.0857836862509	0.995947996365	1.0	0.0	2.25605129358e-06	8.28221568803e-07	1.10510753001e-06
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae	6.36235647878	0.0952517790378	0.995947996365	1.0	0.0	0.0	1.13375448263e-06	2.03594667448e-06
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	6.34323372232	0.0960542921704	0.995947996365	1.0	0.0	0.0	0.000182067710866	2.2622340573e-06
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	5.89298779929	0.116934273829	0.995947996365	1.0	1.65725731287e-06	7.9014375892e-05	0.00046345093504	3.82906762802e-05
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae	5.79860736637	0.121830262815	0.995947996365	1.0	0.0	3.00806839144e-06	5.08094043371e-07	5.44105310033e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dietziaceae	5.44598186327	0.141905436476	0.995947996365	1.0	4.80121989395e-07	0.0	1.94904890967e-06	1.1480570953e-05
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae	5.26788026143	0.153200223189	0.995947996365	1.0	0.0	3.00806839144e-06	6.56660249484e-07	3.26406956355e-07
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae	5.26455055223	0.153419262248	0.995947996365	1.0	5.94654060001e-06	0.0	0.000541682346597	0.00395039739094
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	4.85401650436	0.182804234357	0.995947996365	1.0	0.000942748465268	0.000938288970908	0.00119235282152	0.00131323953824
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae	4.80442435068	0.186691244723	0.995947996365	1.0	4.80121989395e-07	0.0	2.99814132512e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiopsaceae	4.78001288432	0.188632830791	0.995947996365	1.0	0.00628806384967	4.65326216944e-06	0.000299481800014	0.00127335022753
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	4.73349843476	0.192384652968	0.995947996365	1.0	0.0	1.50403419572e-06	9.29372230734e-06	5.61564516624e-07
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae	4.60289688501	0.203293713023	0.995947996365	1.0	3.40084826873e-05	1.50403419572e-06	0.000463186072994	0.000558536741979
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Thermicanaceae]	4.56126568379	0.206890197073	0.995947996365	1.0	4.82625482625e-05	0.0	3.49899704404e-06	3.10070377116e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	4.55608865066	0.207341539669	0.995947996365	1.0	0.000592454178622	0.000603943319211	0.000539201953008	0.00067870505008
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae	4.5105527349	0.211350936721	0.995947996365	1.0	0.0	2.25605129358e-06	1.17079085806e-06	1.45840616706e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7	4.4771548808	0.214337094109	0.995947996365	1.0	0.0047044073925	0.00124918557401	0.00394946102731	0.00399213773283
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae	4.336896895	0.227308318521	0.995947996365	1.0	0.0	1.50403419572e-06	1.44877982148e-06	5.72475383559e-07
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__	4.14149182069	0.246585335094	0.995947996365	1.0	0.0	7.52017097861e-07	2.62769278905e-06	3.1626286144e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae	4.12069791303	0.248722429969	0.995947996365	1.0	0.0	0.00144230769231	1.64920603304e-05	4.97557348132e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae	4.0196195049	0.259353356448	0.995947996365	1.0	0.0	0.0	7.77792349028e-07	5.43824161709e-07
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae	4.00279369202	0.26116261966	0.995947996365	1.0	0.0	0.0	2.57206772237e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae]	3.99871576802	0.261602837197	0.995947996365	1.0	0.00338613416176	0.00244192795394	0.00706897781836	0.0063199985231
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermabacteraceae	3.85595201383	0.277444708649	0.995947996365	1.0	7.46631070871e-05	2.17757815406e-05	2.18694047802e-05	3.06291447843e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	3.81352504073	0.282316856334	0.995947996365	1.0	0.0169277944796	0.0227450459842	0.0265177610545	0.0263823382938
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae]	3.79963880103	0.283928147055	0.995947996365	1.0	0.0	6.01613678289e-06	2.03127809632e-06	2.66363327061e-06
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae	3.72627065265	0.292579351453	0.995947996365	1.0	0.0	5.26411968503e-06	3.21892231925e-06	5.43824161709e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae	3.6042951039	0.307485179186	0.995947996365	1.0	4.91946753929e-05	9.64220994173e-05	0.000158579901624	2.30758003414e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae]	3.56725617259	0.312143410439	0.995947996365	1.0	0.001233030731	0.00050176317981	0.000854334661407	0.00105566887776
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__EtOH8	3.49580637507	0.321306427336	0.995947996365	1.0	3.93459772058e-05	4.02107616493e-05	1.61204528227e-05	5.16978114141e-05
