OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hispanic_mean	African American_mean	Caucasian_mean	Asian or Pacific Islander_mean
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__;g__	104.769230769	1.4648562569e-22	3.44241220372e-20	6.88482440745e-20	0.0	4.36435706602e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio	104.769230769	1.4648562569e-22	3.44241220372e-20	6.88482440745e-20	0.0	0.00015440659259	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Dokdonella	58.6742602374	1.12831762881e-12	1.76769761847e-10	5.30309285541e-10	0.0	0.000125812779147	0.0	2.53122184661e-05
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__	51.4016921432	4.01706051745e-11	4.720046108e-09	1.8880184432e-08	0.0	1.1437525377e-05	3.55051303804e-07	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella	24.8859689313	1.6311785268e-05	0.00153330781519	0.00766653907597	0.0	5.31622218619e-06	1.55616278759e-05	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium	24.058212578	2.42906026099e-05	0.00190276387111	0.0114165832266	0.0	0.0	7.7784665347e-07	1.27370336973e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Schlegelella	21.22950845	9.43314202638e-05	0.00633368107486	0.044335767524	0.0	3.27834456713e-06	3.53037872481e-07	2.21254602096e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Succinatimonas	20.7467823918	0.000118823793578	0.00698089787271	0.0558471829817	2.9329383643e-06	2.56726886237e-06	1.17866076843e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Raphanus	18.4448729396	0.000356040482744	0.01859322521	0.16733902689	0.0	0.0	1.03926486025e-06	4.20706090932e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Xenophilus	16.3279141561	0.000971275993038	0.0421581139917	0.456499716728	0.0	2.85938134425e-05	3.93893093286e-06	7.92405607114e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Methyloversatilis	16.2946174685	0.000986679263636	0.0421581139917	0.463739253909	0.0	1.1437525377e-05	1.88353457628e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__	15.8971014313	0.00119041791248	0.0453801813651	0.559496418866	0.000585946358068	6.04659714522e-05	0.000234028101137	0.00129255205618
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas	15.680709043	0.00131835456404	0.0453801813651	0.619626645098	0.0	0.0	2.97245348224e-06	1.6841980604e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Pigmentiphaga	15.627655502	0.00135175008322	0.0453801813651	0.635322539112	0.0	0.0	4.42904215157e-06	3.75890122777e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Phyllobacterium	15.0021422418	0.00181481918819	0.0568643345631	0.852965018447	5.8658767286e-06	0.0	1.11489096311e-07	1.58334072226e-05
