OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Archaea;p__Euryarchaeota;c__Thermoplasmata	20.4919063567	0.000134212687431	0.00617378362182	0.00617378362182	1.12594818895e-05	2.53716276937e-05	6.03311584604e-06	3.79886527894e-06
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	6.32828761992	0.0966860419783	0.99041495194	1.0	0.000161381322625	0.000638927928167	0.00129546567872	0.00497503562177
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	5.17971048537	0.159101018412	0.99041495194	1.0	0.0116023459416	0.00619013540096	0.0178202816818	0.0274777198645
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	5.07293348958	0.166533836771	0.99041495194	1.0	8.11432666218e-05	0.000158865559206	0.000365636042698	0.000104096358415
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	4.5368114742	0.209030196784	0.99041495194	1.0	0.0121931175468	0.00528230696819	0.0124117759514	0.00851033054955
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	4.12670646634	0.248103169792	0.99041495194	1.0	0.0238906623555	0.021406877504	0.0310012585256	0.0267694218343
k__Bacteria;p__Cyanobacteria;c__Chloroplast	3.69148874719	0.296762602607	0.99041495194	1.0	0.000222487623164	4.68482620814e-05	0.000250258741539	0.000351584906604
k__Archaea;p__Euryarchaeota;c__Methanobacteria	3.49469804378	0.321450418071	0.99041495194	1.0	0.000225486447509	0.0005388161455	0.0002021704905	0.000111176411139
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	3.21284872939	0.359957823957	0.99041495194	1.0	0.00349460311973	0.00363913652113	0.00302024029607	0.00491224180313
k__Bacteria;p__Actinobacteria;c__Actinobacteria	3.08249574594	0.379080017698	0.99041495194	1.0	0.0201333861969	0.0359327316966	0.0186052006186	0.0127036953995
k__Bacteria;p__Synergistetes;c__Synergistia	2.84800428069	0.415658401572	0.99041495194	1.0	4.75242275173e-05	0.000108204818883	7.12266033106e-05	7.7590741112e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	2.82255588787	0.419800263911	0.99041495194	1.0	0.00512647292514	0.0163719808362	0.00654288764461	0.00675077258341
k__Bacteria;p__TM7;c__TM7-3	2.77670116802	0.427349694701	0.99041495194	1.0	1.59341476158e-06	0.0	4.85078027134e-06	5.29459466972e-06
k__Bacteria;p__Spirochaetes;c__Spirochaetes	2.60739092248	0.456195295782	0.99041495194	1.0	0.0	0.0	4.99247128433e-06	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	2.58313778166	0.460453383235	0.99041495194	1.0	0.000290561200801	0.000117361958919	0.000227550686334	0.000227883162381
k__Bacteria;p__Cyanobacteria;c__4C0d-2	2.42787171589	0.48846740068	0.99041495194	1.0	0.00122702941849	0.000433981024787	0.0011873941811	0.000829653030238
k__Bacteria;p__SR1;c__	2.34679593262	0.503615371037	0.99041495194	1.0	2.28741246073e-07	0.0	4.85704002037e-06	2.45018911084e-06
k__Bacteria;p__Tenericutes;c__Mollicutes	2.12208146799	0.547458465378	0.99041495194	1.0	0.00640150766691	0.00621441478066	0.00574690112893	0.00486444694906
k__Bacteria;p__Firmicutes;c__Bacilli	1.94748759069	0.583377067792	0.99041495194	1.0	0.0174583127192	0.0122544455217	0.0252438644001	0.0278620261833
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	1.8467400523	0.604816975633	0.99041495194	1.0	0.0154845124168	0.007500225413	0.0136330900684	0.00957840921928
k__Bacteria;p__Actinobacteria;c__Thermoleophilia	1.80186245537	0.614529728493	0.99041495194	1.0	3.41949090517e-06	0.0	6.50866919952e-06	0.0
k__Bacteria;p__Tenericutes;c__RF3	1.72407829491	0.631593974304	0.99041495194	1.0	0.000941836559556	0.000529759678686	0.000473775764617	0.000963525933675
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	1.71310352006	0.634024523367	0.99041495194	1.0	0.000110177101812	3.05784214196e-05	0.00164638042399	3.19617570099e-05
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	1.68689648794	0.639850925206	0.99041495194	1.0	5.72475383559e-07	0.0	8.39995953787e-07	0.0
k__Bacteria;p__[Thermi];c__Deinococci	1.68689648794	0.639850925206	0.99041495194	1.0	7.79345474497e-07	0.0	1.28316263172e-06	0.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae	1.56528445448	0.667286697681	0.99041495194	1.0	3.89131386676e-06	0.0	4.87656283138e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia	1.31202929043	0.726278603587	0.99041495194	1.0	0.47292233779	0.483856108978	0.45316366993	0.445914748626
k__Bacteria;p__Acidobacteria;c__Solibacteres	1.20696734373	0.751333744466	0.99041495194	1.0	1.04094573058e-06	0.0	7.82543850515e-07	0.0
k__Bacteria;p__Acidobacteria;c__DA052	1.15306079091	0.764282852098	0.99041495194	1.0	1.86419310748e-06	0.0	7.97929843661e-07	0.0
k__Bacteria;p__Spirochaetes;c__[Brachyspirae]	1.12293813888	0.771539809541	0.99041495194	1.0	0.0	0.0	2.09109736501e-06	0.0
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria]	1.09424927952	0.778462508767	0.99041495194	1.0	2.97020005844e-06	0.0	2.072694346e-06	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia	1.05457840064	0.788048772695	0.99041495194	1.0	1.81164755974e-06	0.0	1.5332162431e-06	0.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia	0.854703965915	0.836342681722	0.99041495194	1.0	7.68552260371e-06	0.0	7.9655161472e-06	0.000221899969829
k__Bacteria;p__Bacteroidetes;c__Cytophagia	0.559427372426	0.905654399194	0.99041495194	1.0	0.0	0.0	2.61906732674e-06	0.0
