OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Sphaerochaetales	36.1621621621	6.9199110371e-08	6.02032260228e-06	6.02032260228e-06	0.0	0.0	0.0	2.17455713785e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	11.3918152347	0.00978532343556	0.331122216513	0.851323138894	0.000157791219923	7.08544144644e-05	0.00084894338029	0.000117914809614
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__GMD14H09	10.9192536616	0.01217061121	0.331122216513	1.0	0.0	0.0	1.41929017602e-07	0.000502866338127
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__	9.54480362245	0.0228594710118	0.331122216513	1.0	1.52708193292e-06	0.0	7.72085382773e-07	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales	9.47970447497	0.0235482538131	0.331122216513	1.0	2.13437774264e-06	0.0	2.46722800471e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	9.15635755233	0.0272826645965	0.331122216513	1.0	0.00642049513372	0.00577922204945	0.00813943652986	0.0135628152393
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales	8.96437860474	0.0297682606434	0.331122216513	1.0	4.27221712283e-05	9.13174280744e-05	0.000195458574137	4.41810005902e-05
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	8.90057685245	0.0306423982629	0.331122216513	1.0	0.000778443740424	0.000186631429438	0.00139290642811	0.000408661424986
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales	8.65458284188	0.0342540223979	0.331122216513	1.0	8.85187245845e-07	1.37817928734e-05	5.13572311078e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	8.33523439649	0.0395684259762	0.344245305993	1.0	1.1710067919e-05	1.99264622838e-05	4.04031219384e-05	0.000525699045386
