OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Bacteria;p__Gemmatimonadetes	36.1621621621	6.9199110371e-08	1.31478309705e-06	1.31478309705e-06	0.0	0.0	0.0	6.52873814108e-05
k__Bacteria;p__Chloroflexi	9.82971477765	0.0200704883164	0.17039301085	0.381339278012	8.6008797558e-06	0.0	1.30022613017e-06	1.36156307441e-06
k__Bacteria;p__Synergistetes	9.18708644696	0.0269041596079	0.17039301085	0.511179032549	6.16659423002e-05	0.000192631910173	7.14961289566e-05	5.28192187634e-06
k__Bacteria;p__Acidobacteria	6.5829056451	0.0864496299162	0.410635742102	1.0	1.06740901406e-06	0.0	3.07430137001e-06	9.99645587753e-06
k__Bacteria;p__Spirochaetes	4.01694986044	0.259639658476	0.823009024415	1.0	0.0	0.0	6.36441385063e-06	2.40430942162e-05
k__Bacteria;p__SR1	2.96392043617	0.397221452077	0.823009024415	1.0	1.42256299259e-06	1.69512499004e-06	4.7860044011e-06	1.39013836674e-06
k__Bacteria;p__TM7	2.80036641749	0.423439601765	0.823009024415	1.0	6.95448981863e-07	3.51260960989e-06	4.60671995892e-06	1.43556668358e-05
k__Bacteria;p__Actinobacteria	2.71891931054	0.437021724614	0.823009024415	1.0	0.0156598863971	0.0218479233978	0.0222572079661	0.0221053320122
k__Bacteria;p__Bacteroidetes	2.65497438247	0.4479332327	0.823009024415	1.0	0.385816386468	0.432981642332	0.405620202699	0.450771036318
k__Bacteria;p__Proteobacteria	2.58487598936	0.460147152621	0.823009024415	1.0	0.0590629777747	0.0185090722769	0.0526257880261	0.03906228012
k__Bacteria;p__Lentisphaerae	2.49343381494	0.476478908872	0.823009024415	1.0	0.000253823881016	1.54835481426e-05	0.00023258162536	0.000182856997685
k__Bacteria;p__Verrucomicrobia	2.21676088771	0.528654548894	0.837036369082	1.0	0.0151418800746	0.00778457066376	0.0177696723271	0.0219354331398
k__Bacteria;p__Cyanobacteria	1.98432607941	0.575666250777	0.84135836652	1.0	0.00142454601978	0.000419230046196	0.00145826178009	0.000664765332867
k__Bacteria;p__Firmicutes	1.45058908755	0.693720374562	0.867689845062	1.0	0.514215685873	0.514424635605	0.492071149464	0.458674490818
k__Bacteria;p__Elusimicrobia	1.43259700246	0.697911915161	0.867689845062	1.0	0.000100984373555	0.0	7.9655161472e-06	0.0
k__Bacteria;p__Tenericutes	1.15889091645	0.762879892517	0.867689845062	1.0	0.00720530164375	0.00358756590064	0.00631936605034	0.00396595049311
k__Bacteria;p__Fusobacteria	0.914407467781	0.821949636859	0.867689845062	1.0	0.000738896035103	0.00018789869852	0.00133504798804	0.00243662396408
k__Archaea;p__Euryarchaeota	0.914107998481	0.82202195848	0.867689845062	1.0	0.000306179216271	4.41378856533e-05	0.000209790158444	7.95145831263e-05
k__Bacteria;p__[Thermi]	0.559427372426	0.905654399194	0.905654399194	1.0	0.0	0.0	1.33860515537e-06	0.0
