OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__	19.6502393936	0.000200561176206	0.0174488223299	0.0174488223299	0.0	1.03672709403e-06	8.69826496657e-07	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__	13.9698689826	0.00294645444684	0.128170768437	0.256341536875	0.0	0.000122675016357	6.11158823591e-06	0.0
k__Bacteria;p__TM7;c__TM7-3;o__CW040	11.919907791	0.0076626194816	0.218495113772	0.666647894899	1.45323421084e-06	0.0	4.36178624342e-07	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales	10.8852970073	0.0123625659049	0.218495113772	1.0	0.0	0.0	1.62860569131e-06	1.23167372142e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7-3	10.8513944154	0.0125571904466	0.218495113772	1.0	0.0	0.0	5.92951173695e-07	1.84629757332e-06
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales	10.1096722739	0.0176565206209	0.256019549003	1.0	4.82627338359e-06	0.0	6.47269079526e-06	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales	9.6868966164	0.021424006032	0.266269789255	1.0	4.16792592759e-05	0.000199115122529	7.63493321514e-05	0.00041829118259
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	8.53307214391	0.0361884047074	0.393548901193	1.0	0.0114322773067	0.00422821195681	0.0117870323258	0.0217221238373
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Oscillatoriales	7.77164197408	0.0509746316651	0.492754772763	1.0	0.0	0.0	2.70757830386e-06	9.77186601599e-07
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	6.67235665063	0.0831074710479	0.723034998117	1.0	8.86529126218e-05	0.000189159829492	0.000148546920156	3.29869908144e-05
k__Bacteria;p__TM7;c__TM7-3;o__	5.88405902007	0.11738929224	0.90611055474	1.0	1.73071644206e-06	7.03200264403e-06	3.99571723183e-06	1.30453197712e-05
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales	5.52620018647	0.137079927239	0.90611055474	1.0	0.000253763992599	0.0	0.000124496765241	0.000129968901279
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales	5.30820247863	0.150571029328	0.90611055474	1.0	0.00339468931586	0.00220665987922	0.00284496221402	0.00284589415747
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	5.056133884	0.167732590826	0.90611055474	1.0	2.68014683143e-06	0.0	1.21502177671e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	5.01561568693	0.170657251657	0.90611055474	1.0	0.000157182582935	8.30545398519e-05	0.000852304224543	2.71464971922e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	4.91751186972	0.177937942654	0.90611055474	1.0	0.000273105618832	4.99176359008e-05	4.02911916017e-05	0.00051639170949
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	4.88068676262	0.180745248185	0.90611055474	1.0	0.00699782842366	0.0171285937495	0.0105321127533	0.0174699645077
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	4.79459029672	0.187471149257	0.90611055474	1.0	0.000475381525995	0.0001820478228	0.000335593386119	0.000162702572886
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	4.57303890142	0.205867177866	0.942654972332	1.0	0.00655628799551	0.0238222175946	0.0134795594696	0.0147297574017
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	3.94373788665	0.267603861477	0.991091366601	1.0	2.93363917849e-05	0.000172480282567	0.000548438544628	0.000254419376816
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__GMD14H09	3.68278515511	0.297817722337	0.991091366601	1.0	9.02413052502e-07	0.0	1.51190043305e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	3.30810336778	0.346516398334	0.991091366601	1.0	0.00045363418917	0.000145645874076	0.00465496987449	0.0136956388996
k__Bacteria;p__Tenericutes;c__RF3;o__ML615J-28	3.21525886237	0.359612239075	0.991091366601	1.0	0.000865584390226	0.000148729847106	0.000507992391184	0.000134812734963
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales	3.0512801601	0.383786162851	0.991091366601	1.0	0.0	0.0	1.98973212966e-05	6.52858278831e-07
k__Bacteria;p__Firmicutes;c__Clostridia;o__	2.77106843066	0.42828473939	0.991091366601	1.0	1.49796400843e-05	1.76956698696e-05	7.44842974221e-06	0.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales]	2.74446574486	0.432723618195	0.991091366601	1.0	1.13369146933e-05	0.0	4.82359493544e-05	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	2.72020502262	0.436804575598	0.991091366601	1.0	7.35236496271e-06	0.0	5.61696231835e-05	1.5952013756e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales	2.7100051299	0.438529704195	0.991091366601	1.0	0.0	0.0	1.36553638132e-06	1.35027113444e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	2.59185533484	0.458919201351	0.991091366601	1.0	1.46113814648e-05	8.17808600075e-06	0.000908408698144	0.00596942411948
k__Bacteria;p__Firmicutes;c__Clostridia;o__SHA-98	2.50779877019	0.473883319541	0.991091366601	1.0	9.33492254777e-05	1.5089170814e-05	6.02476437033e-05	2.27951913799e-05
