OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__Methylosinus	51.4016921432	4.01706051745e-11	1.8880184432e-08	1.8880184432e-08	0.0	3.87521798101e-06	1.01228078806e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Thermoanaerobacterium	32.9167128826	3.35362136385e-07	7.88101020505e-05	0.000157620204101	0.0	2.21786862825e-05	5.33514389629e-07	3.25049698388e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Gyrocarpus	26.8499093772	6.32969504898e-06	0.000991652224339	0.00297495667302	0.0	0.0	3.79489635126e-08	5.07047867985e-05
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__	24.8859689313	1.6311785268e-05	0.00181673091353	0.00766653907597	0.0	3.87521798101e-06	8.62189048339e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__5-7N15	24.5335167127	1.9326924612e-05	0.00181673091353	0.00908365456765	6.13357414012e-06	0.0	7.17896528833e-08	1.49306155632e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Limnobacter	21.4015117014	8.68787592889e-05	0.00680550281097	0.0408330168658	3.60407115878e-07	3.51616203881e-06	1.21230456037e-07	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Rummeliibacillus	20.5881289912	0.000128182688207	0.00860655192248	0.0602458634574	4.75485851443e-07	9.20178430623e-06	0.000512969108805	1.00554099634e-05
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__;f__;g__	19.7683048197	0.000189580968989	0.0101832488629	0.089103055425	0.0	3.87521798101e-06	8.39995953787e-07	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus	19.7092267491	0.000194998382481	0.0101832488629	0.0916492397663	0.0	5.84166744556e-06	2.16293803683e-06	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae;g__Iamia	17.1231058647	0.000666712057036	0.0313354666807	0.313354666807	0.0	0.0	1.13375448263e-06	4.84225155013e-06
