OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hispanic_mean	African American_mean	Caucasian_mean	Asian or Pacific Islander_mean
k__Bacteria;p__Elusimicrobia	14.5880743142	0.00220475292142	0.041890305507	0.041890305507	9.39694877698e-05	0.0	1.0551657375e-05	2.51215582564e-05
k__Bacteria;p__Actinobacteria	7.12683174473	0.0679632243928	0.645650631732	1.0	0.013015051331	0.0393709689289	0.0216723416142	0.0251146644714
k__Bacteria;p__Tenericutes	6.16304923245	0.103941446023	0.658295824813	1.0	0.00685806944348	0.00890078201872	0.00644007892223	0.00350755126623
k__Bacteria;p__Verrucomicrobia	4.38135372899	0.223120569868	0.91063097977	1.0	0.0247891125468	0.0167180334981	0.0171171994961	0.0217940134499
k__Bacteria;p__Chloroflexi	4.06859904738	0.254151314122	0.91063097977	1.0	1.81857308694e-05	0.0	1.40886251667e-06	0.0
k__Bacteria;p__SR1	3.76853189605	0.287567677822	0.91063097977	1.0	0.0	0.0	4.94660043003e-06	0.0
k__Bacteria;p__Acidobacteria	2.40286771466	0.493101021778	0.977324921231	1.0	5.04541504215e-07	7.2255379413e-06	3.20069960869e-06	2.21416148381e-06
k__Bacteria;p__Synergistetes	2.22471329148	0.527097041562	0.977324921231	1.0	3.97470619047e-05	1.62705466497e-05	6.92986256121e-05	0.00010411820573
k__Bacteria;p__TM7	2.03183904299	0.565824760031	0.977324921231	1.0	2.3020337317e-06	0.0	4.82093311565e-06	3.27120665122e-06
k__Bacteria;p__Spirochaetes	1.62005167297	0.654851832259	0.977324921231	1.0	0.0	0.0	5.83159233521e-06	1.75988034157e-05
k__Bacteria;p__Lentisphaerae	1.58789297176	0.662138112373	0.977324921231	1.0	0.000147820097507	0.000118769547488	0.000233533396609	0.000239918270555
k__Bacteria;p__Firmicutes	1.25811068449	0.739103309821	0.977324921231	1.0	0.518226166698	0.481868694452	0.491349197349	0.504134663073
k__Bacteria;p__Cyanobacteria	1.21094843457	0.750379640339	0.977324921231	1.0	0.00140957905884	0.000483957585496	0.00145322588521	0.00117261233908
k__Bacteria;p__Proteobacteria	1.15831352766	0.76301881045	0.977324921231	1.0	0.0325119250444	0.0295060330868	0.0530900761162	0.0536661400458
k__Bacteria;p__Fusobacteria	0.712568523325	0.870243799428	0.977324921231	1.0	0.000269346560512	0.000175769464071	0.00141857176546	0.00047785093624
k__Bacteria;p__[Thermi]	0.559427372426	0.905654399194	0.977324921231	1.0	0.0	0.0	1.33860515537e-06	0.0
k__Bacteria;p__Bacteroidetes	0.487160481322	0.921703006685	0.977324921231	1.0	0.402267017017	0.422717591063	0.40690976487	0.389599261182
k__Archaea;p__Euryarchaeota	0.467891246134	0.925886767482	0.977324921231	1.0	0.000351203346713	0.000115904270433	0.000212660193291	0.000141001030356
k__Bacteria;p__Gemmatimonadetes	0.11156022634	0.99041495194	0.99041495194	1.0	0.0	0.0	1.95281577381e-06	0.0
