OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hispanic_mean	African American_mean	Caucasian_mean	Asian or Pacific Islander_mean
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides	36.1621621621	6.9199110371e-08	3.25235818744e-05	3.25235818744e-05	0.00226198631759	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Herminiimonas	25.0843218159	1.48261999908e-05	0.00267466711139	0.00696831399566	3.15699416272e-06	0.0	1.46610856485e-06	2.04960244096e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes	24.7912883491	1.70723432642e-05	0.00267466711139	0.00802400133417	0.0	1.59183579259e-06	4.75886412275e-07	2.38636438359e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Shewanella	21.2151690661	9.49807506255e-05	0.0111602381985	0.044640952794	0.0	7.95917896293e-07	8.87142310825e-06	1.69480035252e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Ramlibacter	19.6502393936	0.000200561176206	0.0188527505633	0.0942637528166	0.0	7.95917896293e-07	1.14718253394e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__	19.0163783168	0.000271275276537	0.0202456546006	0.127499379973	9.94805406802e-06	0.0	2.29765422956e-06	4.19304803077e-06
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__	18.6545675374	0.000322247828623	0.0202456546006	0.151456479453	0.0	7.95917896293e-07	2.33316634424e-07	1.7172405409e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__	18.5135194968	0.000344606886819	0.0202456546006	0.161965236805	6.50926958019e-05	0.00196676333669	0.000343855124857	2.2929170571e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Pontibacillus	18.2596434035	0.000388809292158	0.0203044852571	0.182740367314	0.0	0.0	5.90099957917e-09	2.93255691973e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfotomaculum	17.9461552496	0.000451240920507	0.0203126802188	0.212083232638	0.0	2.38775368888e-06	2.25155642218e-07	9.5066711051e-07
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__;g__	17.8362831078	0.000475403154056	0.0203126802188	0.223439482406	0.0	0.0	2.62888079097e-06	3.25702252224e-06
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__Candidatus Koribacter	16.5997820596	0.000854124733003	0.0334532187093	0.401438624511	0.0	1.59183579259e-06	9.49627157653e-08	1.86770609815e-07
k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__	15.8310774981	0.00122808767931	0.0442789737965	0.577201209277	0.0	1.59183579259e-06	7.20857522914e-07	2.71242714679e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__	15.5740762857	0.00138632865549	0.0442789737965	0.651574468082	0.0	0.0	3.70784108491e-07	1.14592962138e-06
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__DA101	15.3152213178	0.00156615581471	0.0442789737965	0.736093232915	0.0	3.97958948147e-06	1.37689641339e-06	4.29460230538e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella	15.1379744857	0.00170245683292	0.0442789737965	0.800154711471	2.30389796497e-06	0.000305721049808	4.05221018014e-05	5.69490800673e-06
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae;g__Candidatus Solibacter	14.9459849273	0.00186339520913	0.0442789737965	0.875795748291	0.0	0.0	2.40319115796e-07	1.47581126767e-06
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__	14.8673116772	0.00193362376328	0.0442789737965	0.908803168742	0.0	0.0	3.91801777874e-06	2.06526907216e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Pectinatus	14.6249999997	0.00216684339855	0.0442789737965	1.0	0.0	0.0	0.0	3.22012066979e-05
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__;g__	14.6249999997	0.00216684339855	0.0442789737965	1.0	0.0	0.0	0.0	2.7450376275e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__;g__	14.6249999997	0.00216684339855	0.0442789737965	1.0	0.0	0.0	0.0	6.44734566571e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__Myxococcus	14.6249999997	0.00216684339855	0.0442789737965	1.0	0.0	0.0	0.0	5.68233475771e-06
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Sphaerochaetales;f__Sphaerochaetaceae;g__Sphaerochaeta	14.6249999997	0.00216684339855	0.0442789737965	1.0	0.0	0.0	0.0	9.14302432959e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Thermicanaceae];g__Thermicanus	14.3453938883	0.00247079293739	0.0483863616905	1.0	0.0	1.0580890911e-05	1.90437217377e-06	4.42451772757e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Kaistobacter	12.9395024225	0.00476927829681	0.0896624319799	1.0	0.0	7.95917896293e-07	3.61937863397e-07	3.79706973978e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Petrobacter	12.7855617726	0.00512405340835	0.0926271193048	1.0	0.0	0.0	2.075269752e-07	2.76930583308e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__Dehalobacterium	12.6958665126	0.00534267647348	0.0930021460199	1.0	6.79866183159e-05	0.000210404340211	7.59281382319e-05	5.88860872879e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Virgibacillus	12.4920485089	0.00587435299647	0.0986052110122	1.0	0.0	3.40521105395e-05	3.47195365565e-05	6.7924730587e-06
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__;g__	12.2070709841	0.00670645971085	0.107572424346	1.0	0.000272146240624	0.00013315560992	0.000233541559449	0.000478128411403
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__	12.1563479954	0.00686632495828	0.107572424346	1.0	0.0	7.95917896293e-07	3.52595121876e-05	3.60407115878e-07
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	11.6765132544	0.00857757655097	0.130047128353	1.0	0.00686225809403	0.00599783888736	0.0028470050585	0.00264288735303
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__	11.0656354768	0.0113762028224	0.164098353068	1.0	0.0	2.38775368888e-06	8.12965685065e-07	4.71203172938e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planomicrobium	11.0380678449	0.011521799258	0.164098353068	1.0	4.9613104728e-06	2.93390468896e-05	6.95164664856e-06	2.38641613752e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Leucobacter	10.8852970073	0.0123625659049	0.170894293392	1.0	1.91138805e-06	0.0	2.78814315581e-05	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Scardovia	10.7705875222	0.0130333343076	0.175019060702	1.0	9.2384300212e-07	1.34794324081e-06	1.46497220758e-06	5.65442331089e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	10.4915281481	0.0148184768576	0.186249440226	1.0	0.0195734832773	0.0295434275345	0.0236298914246	0.0281360722549
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Carludovica	10.4760273017	0.0149244026795	0.186249440226	1.0	1.88728104334e-05	8.59694037258e-06	1.00847236208e-05	1.35584028201e-05
