OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hispanic_mean	African American_mean	Caucasian_mean	Asian or Pacific Islander_mean
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Thermoanaerobacterium	34.2960969345	1.71557706356e-07	4.13582026023e-05	8.06321219872e-05	1.7836683783e-05	0.0	1.20534099087e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas	34.2436059571	1.75992351499e-07	4.13582026023e-05	8.27164052046e-05	1.75532187368e-06	0.0	5.03396163369e-07	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__	32.0126175972	5.20151992845e-07	8.14904788791e-05	0.000244471436637	0.000161873123127	1.22684333211e-05	2.43008461728e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SUP05;g__	23.2597435703	3.56489797383e-05	0.00418875511925	0.016755020477	0.000109320673706	0.0	1.59924458017e-07	4.51278200375e-07
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Thalassobacillus	18.3712865575	0.000368716119776	0.0289732374372	0.173296576295	3.36035476072e-05	0.0	3.87740069678e-07	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Geobacillus	18.36470696	0.00036987111622	0.0289732374372	0.173839424623	2.23551737985e-05	0.0	1.61198116618e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Thermicanaceae];g__Thermicanus	17.5462886987	0.000545532798048	0.0366286307261	0.256400415083	0.00010523177298	2.0989379374e-05	1.79498628046e-06	0.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__	14.6324769591	0.00215924628635	0.101841639732	1.0	2.11154306884e-05	0.0	1.22928771658e-05	3.12773676967e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Pectinatus	14.6249999997	0.00216684339855	0.101841639732	1.0	0.0	0.0	0.0	3.22012066979e-05
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__WCHB1-41;f__RFP12;g__	14.6249999997	0.00216684339855	0.101841639732	1.0	0.0	0.0	0.0	1.19029906264e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Pseudoramibacter_Eubacterium	14.0121417325	0.00288867229604	0.123425089012	1.0	2.01466263688e-06	0.0	1.72164000796e-05	9.52757274217e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Robinsoniella	12.330700073	0.00633205952035	0.248005664547	1.0	7.79625779626e-06	0.0	1.18404492134e-06	5.0183691495e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Lautropia	12.0100450842	0.00734882938362	0.265688446946	1.0	3.13383682199e-06	0.0	2.01619392638e-06	9.87642705425e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium	11.7431330415	0.00831693167735	0.27537329089	1.0	1.11099305722e-05	0.0	5.62654547721e-06	1.68659060076e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	11.6240468053	0.00878850928373	0.27537329089	1.0	0.00221359424715	5.6383333396e-05	0.00123316953505	0.000628802209803
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Wautersiella	11.364493409	0.00990969572567	0.291097311942	1.0	7.89553598542e-05	3.26207866176e-06	1.42651330484e-06	3.35646159134e-07
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Azospira	10.9192536616	0.01217061121	0.322800331962	1.0	1.19960173222e-05	0.0	2.41981842002e-07	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__GMD14H09;f__;g__	10.8852970073	0.0123625659049	0.322800331962	1.0	2.59875259875e-06	0.0	1.51054703794e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__YRC22	10.319674765	0.0160353933756	0.360060726578	1.0	2.98054952988e-07	0.000785179732548	2.30906423323e-05	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sporichthyaceae;g__	10.297612356	0.0161985752835	0.360060726578	1.0	2.98054952988e-07	0.0	4.32331654717e-07	2.26187029531e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Gluconacetobacter	10.2878460003	0.0162713315615	0.360060726578	1.0	2.15382256121e-07	0.0	5.7718935967e-08	2.46379453925e-07
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	10.2111592591	0.0168539063505	0.360060726578	1.0	0.250905466993	0.413370717187	0.28960350446	0.261702794631
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Proteus	9.95512321066	0.0189514818328	0.387269411367	1.0	1.38822153207e-05	7.28093487204e-06	0.00307266635898	0.00966286567899
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__	9.63176182615	0.0219701703759	0.403880664809	1.0	0.0	4.45879184576e-06	6.78382423822e-06	1.98096496043e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Schlegelella	9.54480362245	0.0228594710118	0.403880664809	1.0	0.0	0.0	2.94044264053e-07	3.52610935047e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Collimonas	9.54480362245	0.0228594710118	0.403880664809	1.0	0.0	0.0	6.58409622321e-07	0.000100784138352
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__RF16;g__	9.51222563838	0.0232016552124	0.403880664809	1.0	0.0	0.0	9.43274332638e-06	5.33949426766e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__Pseudochrobactrum	9.27025777968	0.0259053176167	0.434839259995	1.0	9.09705232968e-06	0.0	8.19728188363e-06	2.20392086337e-07
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Gallicola	8.81614266155	0.0318379303776	0.515994044051	1.0	7.19359157674e-06	0.0	1.04737298177e-05	5.19314338892e-07
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__Ochrobactrum	8.72374580287	0.0331985157753	0.52011008048	1.0	0.0	0.0	0.000468720386637	4.68667983103e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella	8.35354595657	0.0392430596971	0.594975421214	1.0	0.000835753033669	8.30900011676e-05	0.00150012270271	0.00165325970108
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	8.14223683513	0.0431617681162	0.633938469207	1.0	0.0113800101349	0.0298734603557	0.0115316750836	0.0109145929107
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__	7.89344587039	0.0482659607308	0.677009273482	1.0	0.00517622270586	0.0	0.00227521067908	0.000160261627196
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Petrobacter	7.84560869189	0.049312634553	0.677009273482	1.0	6.1385200905e-05	0.0	3.41509755822e-07	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella	7.79625697046	0.0504155841955	0.677009273482	1.0	2.46641969584e-06	0.0	1.55437243671e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus	7.66770593916	0.0534023884535	0.68007074519	1.0	1.82874531613e-06	9.00633145101e-06	1.1945376811e-06	1.26366997496e-05
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__p-75-a5	7.66205804262	0.0535374841958	0.68007074519	1.0	6.90597514836e-05	0.0	2.6046271317e-05	6.15378796952e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas	7.53504787077	0.056664727782	0.68627915264	1.0	0.0	3.26207866176e-06	5.55547424774e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__SHA-98;f__;g__	7.45303551468	0.0587775292746	0.68627915264	1.0	9.35454847555e-05	1.30483146471e-05	5.94091078187e-05	7.5690579619e-05
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Z20;f__R4-45B;g__	7.43384834435	0.0592827558756	0.68627915264	1.0	0.0	0.0	3.5786650366e-06	0.000143074279004
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Alicyclobacillus	7.41186069182	0.0598669048048	0.68627915264	1.0	4.2468615693e-07	0.0	1.87091883239e-06	9.67736123973e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes	6.4345658758	0.0922790932842	0.994091781407	1.0	0.000795687519975	0.00201140560521	0.00162024023834	0.00123462766127
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Anaerovibrio	6.43175770888	0.0923930137917	0.994091781407	1.0	0.0	0.0	5.37988567841e-05	0.000203967994519
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__	6.2830719779	0.0986216162312	0.994091781407	1.0	5.0994390617e-06	1.6872795991e-05	2.56365312532e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__WAL_1855D	6.1732241421	0.103479996648	0.994091781407	1.0	0.00525832403994	7.85080721497e-05	0.00234695582969	0.00117311493656
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina	6.14455884986	0.104785066726	0.994091781407	1.0	0.00131740469368	0.0	0.000854448518294	4.69193910693e-05
