OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hispanic_mean	African American_mean	Caucasian_mean	Asian or Pacific Islander_mean
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria;o__Euzebyales;f__Euzebyaceae	51.4016921432	4.01706051745e-11	7.2307089314e-09	7.2307089314e-09	0.0	2.71304895154e-06	8.09824630452e-07	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae	36.1621621621	6.9199110371e-08	6.22791993339e-06	1.24558398668e-05	2.22686264408e-05	0.0	0.0	0.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae	20.5445872208	0.000130877166254	0.00785262997523	0.0235578899257	2.17891750502e-05	5.13162621235e-05	1.32899089558e-05	9.39818277396e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bdellovibrionaceae	14.6249999997	0.00216684339855	0.078006362348	0.39003181174	0.0	0.0	0.0	2.28100648144e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__	14.6249999997	0.00216684339855	0.078006362348	0.39003181174	0.0	0.0	0.0	6.26872782438e-06
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	12.7990603616	0.00509192726564	0.152757817969	0.916546907815	0.0106961953079	0.0119884511896	0.0176113131096	0.0207390780694
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae	8.85060866627	0.0313445006695	0.793902725417	1.0	0.000486303631336	9.80036653371e-06	0.00080026678627	0.000191573283226
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	8.58903709986	0.0352845655741	0.793902725417	1.0	0.00307881603483	0.000107276448491	0.000140320717051	2.55823755108e-05
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__	8.19168093171	0.04221197221	0.8442394442	1.0	7.09567359431e-06	0.0	3.27322268291e-07	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	7.30233258103	0.062860921174	0.995947996365	1.0	0.0326723584878	0.0504757456982	0.0491773717115	0.0417092618802
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	6.86834764604	0.0762144887648	0.995947996365	1.0	0.0109813309608	0.00683255338392	0.0106391414414	0.00974252704602
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae	6.17878706856	0.103228539063	0.995947996365	1.0	0.00900172946823	0.000407111272968	0.000285804295586	0.000425206792357
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	6.07454474581	0.108039252056	0.995947996365	1.0	0.00202213076869	0.000469412043337	0.00558207694479	0.00734566658725
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	6.05465950073	0.108980993541	0.995947996365	1.0	0.000156668546937	0.000340954203862	0.000819669310036	0.000284671747601
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae	5.65737331231	0.129523149019	0.995947996365	1.0	2.30662443317e-05	3.46157307727e-06	6.25558417983e-05	8.46099664961e-06
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae	5.57531161119	0.134202900086	0.995947996365	1.0	1.93250345193e-06	7.85089578721e-06	4.09769303838e-06	1.46238950312e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	5.55400845284	0.135443763717	0.995947996365	1.0	4.05113769769e-06	0.0	7.3394766968e-06	4.23779092435e-07
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae	5.49159240887	0.139142350112	0.995947996365	1.0	6.75446068827e-06	0.0	2.0222849512e-06	4.8882527553e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	5.30210845025	0.150965635454	0.995947996365	1.0	0.00366124787011	0.0207054792046	0.00352285435857	0.00264591816288
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	5.25404030831	0.154112600951	0.995947996365	1.0	0.000197753107841	3.29559305462e-05	0.00188949454094	0.00129741610678
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	5.21250140373	0.156881874912	0.995947996365	1.0	0.000361419972589	0.00140475027265	6.55309947202e-05	3.95572276953e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae]	5.16313419856	0.160234052418	0.995947996365	1.0	0.00105072381059	0.00133772111138	0.000849630277282	0.00107495553808
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae	5.10764117688	0.164082696649	0.995947996365	1.0	2.53870251992e-06	0.0	3.14789136541e-05	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae	5.06033675164	0.16743193232	0.995947996365	1.0	0.0	4.34618209634e-06	7.8062518949e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae	4.74720836333	0.191271649776	0.995947996365	1.0	0.00325030556443	0.000355023550877	9.26005301016e-05	5.71195747164e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae	4.72367059632	0.193186210692	0.995947996365	1.0	5.95331970413e-05	1.99660311186e-05	7.93202139201e-05	6.60935320862e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae]	4.64039534059	0.200104030936	0.995947996365	1.0	0.00730336296601	0.00775482768642	0.0066247393993	0.0107632818084
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae	4.49957683403	0.212328035905	0.995947996365	1.0	1.09072307305e-06	0.0	6.33313452539e-05	3.16160836525e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	4.48663880986	0.213485175781	0.995947996365	1.0	0.000492002422108	0.0409835887636	0.00452292250369	0.00181697400874
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae	4.31209873183	0.229675578729	0.995947996365	1.0	7.82699977223e-05	0.0	3.28481757288e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	4.28651063485	0.232141995357	0.995947996365	1.0	0.16304650596	0.214205928198	0.199998347868	0.191177352298
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	4.26763544308	0.233976931403	0.995947996365	1.0	0.000111871272723	0.0	0.000114084402567	1.4115562084e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__	4.26266557828	0.234462282715	0.995947996365	1.0	4.66328833418e-05	0.0	1.76897641284e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__	4.25379536585	0.235330834744	0.995947996365	1.0	0.00323383276223	0.00516058376276	0.00411929952592	0.00285446550724
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	4.2342613985	0.23725397707	0.995947996365	1.0	4.29024099755e-05	0.000136674166747	8.99656216901e-05	0.000100316134644
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae	4.06859904738	0.254151314122	0.995947996365	1.0	1.94334186784e-05	0.0	1.11758233584e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__	4.01768782762	0.259560487579	0.995947996365	1.0	2.46641969584e-06	0.0	7.32704311375e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria	4.00941791841	0.260448959087	0.995947996365	1.0	2.79547400492e-05	0.0	4.04290546064e-05	1.21151209071e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae	3.97029443712	0.264689711679	0.995947996365	1.0	5.69829791841e-06	0.0	2.21990173495e-05	0.000104970263765
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	3.93084874798	0.269028684052	0.995947996365	1.0	0.0106611064894	0.00891857797548	0.0129264741671	0.0102803750394
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	3.87080091736	0.275757507584	0.995947996365	1.0	0.0399980584654	2.70068492171e-05	0.00570712285998	0.0206738481723
