OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita	51.4016921432	4.01706051745e-11	1.8880184432e-08	1.8880184432e-08	0.0	1.16650270823e-05	1.27620889952e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium	21.6242268643	7.80935555084e-05	0.0183519855445	0.0367039710889	1.70556029006e-06	2.60034241768e-05	3.03132578881e-06	6.27736636868e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__Methylobacillus	16.2694520365	0.000998481719175	0.142427862888	0.469286408012	3.57470347525e-05	0.0	3.16792758688e-05	1.87919851446e-05
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia	15.8587591578	0.00121215202458	0.142427862888	0.569711451554	0.0	2.84431218901e-06	6.62308115839e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__	14.1368129456	0.00272471964886	0.256123646993	1.0	1.17606768128e-07	4.08397758309e-05	4.0928527814e-05	6.12523198192e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia	12.377103035	0.00619692997995	0.485426181763	1.0	1.88154036209e-06	5.09586943898e-06	3.54324342324e-06	0.0
k__Bacteria;p__Spirochaetes;c__[Brachyspirae];o__[Brachyspirales];f__Brachyspiraceae;g__Brachyspira	11.5490584967	0.00909890352956	0.610926379842	1.0	0.0	2.851492247e-05	1.67726309295e-06	3.81672979538e-06
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga	11.151700598	0.0109332282125	0.642327157487	1.0	5.0015201172e-06	8.29150415691e-06	1.39469798975e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__	10.6067697342	0.0140538358833	0.690965466641	1.0	4.70427072514e-07	2.20217508833e-06	7.59870495917e-07	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__0319-6G20;g__	10.297612356	0.0161985752835	0.690965466641	1.0	8.58669817412e-06	0.0	2.77575533764e-06	2.12426526975e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella	10.2860547557	0.0162847106157	0.690965466641	1.0	3.30257624209e-05	1.61506402518e-06	3.92932187527e-05	8.97501676454e-05
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	10.1115083452	0.0176416714887	0.690965466641	1.0	0.00279519896887	0.000313311025731	0.00102688457032	0.00443223849745
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__[Methanomassiliicoccaceae];g__Methanomassiliicoccus	9.74595726268	0.020853738536	0.753942854764	1.0	1.47530863422e-05	0.0	6.16484744143e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	9.57227749445	0.0225747512033	0.757866647539	1.0	0.33016522024	0.351592388984	0.283087197178	0.327637816203
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__	9.0157016769	0.0290828509669	0.91126266363	1.0	1.41632628363e-05	0.0	1.2568141502e-05	2.10965032386e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__	8.19230558425	0.0422001042893	0.9925267109	1.0	0.000534527907106	0.000733104276392	0.000817996526185	0.000569081421393
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__	8.00709803994	0.0458652381487	0.9925267109	1.0	0.0	1.10108754417e-06	4.05336906433e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Tannerella	7.9843907089	0.0463354066063	0.9925267109	1.0	0.0	8.07532012588e-07	3.42809761954e-06	0.0
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Oscillatoriales;f__Phormidiaceae;g__Arthrospira	7.84560869189	0.049312634553	0.9925267109	1.0	0.0	0.0	7.22084420473e-07	6.73570767029e-05
