OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hispanic_mean	African American_mean	Caucasian_mean	Asian or Pacific Islander_mean
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales	41.5687657397	4.95307784708e-09	4.30917772696e-07	4.30917772696e-07	4.23156834618e-06	1.51666788827e-05	1.11996255568e-06	0.0
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales]	36.1621621621	6.9199110371e-08	1.50508065057e-06	6.02032260228e-06	1.62446443438e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__BPC076	36.1621621621	6.9199110371e-08	1.50508065057e-06	6.02032260228e-06	1.35372036198e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales	36.1621621621	6.9199110371e-08	1.50508065057e-06	6.02032260228e-06	1.89520850678e-05	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria;o__Euzebyales	17.1755812676	0.000650341331741	0.00942994931024	0.0565796958614	2.70744072397e-05	0.0	2.85122363541e-08	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales	17.1755812676	0.000650341331741	0.00942994931024	0.0565796958614	2.57206868777e-05	0.0	1.78643707496e-07	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales	14.9175756829	0.00188845825187	0.0234708382733	0.164295867913	0.000224939865109	0.0	0.000467481805426	0.00047968924368
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	13.0055564156	0.00462460476588	0.0502925768289	0.402340614631	2.57206868777e-05	7.37658965507e-06	9.1155744792e-06	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales	10.393596051	0.0155003440328	0.149836658984	1.0	0.000130738245215	0.0	1.3787282511e-06	7.6303810766e-07
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	8.92791549273	0.0302648018095	0.263303775743	1.0	4.13927013237e-05	0.0	0.000180990545666	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	8.28793739204	0.0404210454419	0.31969372304	1.0	0.000615828381316	0.000604891856411	0.000922870603827	0.000318021580652
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__	7.61981912148	0.0545584079907	0.395548457933	1.0	2.43669665157e-05	0.0	1.1115378638e-07	5.72475383559e-07
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32	6.84868631703	0.0768802694742	0.514506418789	1.0	0.00138888965837	0.00587708764497	0.00420603240738	0.00230514471187
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2	6.08361167248	0.107612442423	0.656208987447	1.0	0.000689869121733	0.000389798006859	0.00122800656383	0.000721448354897
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales	5.9687715635	0.113139480594	0.656208987447	1.0	1.35372036198e-06	0.0	1.29811392384e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	5.53409570835	0.136613479401	0.727921291427	1.0	0.0153478979774	0.0136442181306	0.00787631235887	0.00820676319228
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	5.44023754614	0.142257090711	0.727921291427	1.0	0.000110692437673	7.37658965507e-06	0.000948818548128	0.00191002623656
