OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Bacteria;p__Spirochaetes;c__[Brachyspirae]	14.7610225047	0.00203269011617	0.0935037453438	0.0935037453438	2.06512585258e-06	5.46746856206e-05	7.26694979745e-07	2.14936152022e-05
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	11.4596379496	0.00948320366093	0.218113684201	0.436227368403	0.000347114237248	0.00620813072744	0.000275343649167	0.00036479360693
k__Bacteria;p__Actinobacteria;c__Actinobacteria	9.53807148466	0.0229297739197	0.291461929764	1.0	0.0157034117612	0.00245854387842	0.0193020518229	0.0117036211344
k__Bacteria;p__Tenericutes;c__Mollicutes	8.81048683907	0.0319196240848	0.291461929764	1.0	0.00703066295244	0.00654451000358	0.00576682359264	0.00258604179661
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia	8.48752898569	0.0369405892773	0.291461929764	1.0	0.0	1.37817928734e-05	5.18099220391e-06	5.91854309143e-07
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	8.42391910791	0.0380167734475	0.291461929764	1.0	0.0	1.37817928734e-05	0.000182060204919	7.89139078858e-07
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae	7.82091254293	0.0498615957769	0.327661915105	1.0	0.0	0.0	2.19262847651e-06	1.81932119105e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	6.74181395592	0.0805985634086	0.4634417396	1.0	0.00349389546485	0.00110759023342	0.0028725833841	0.00281257623233
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	6.35041568284	0.0957521328382	0.489399790062	1.0	0.00307930019797	0.00152563603357	0.00303826539909	0.00603994750636
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	5.9687715635	0.113139480594	0.520441610734	1.0	0.0	0.0	8.69826496657e-07	3.64255465471e-07
k__Bacteria;p__Verrucomicrobia;c__Opitutae	5.56820637027	0.13461556076	0.562937799542	1.0	0.000207865631869	0.0	3.39678452497e-05	9.59777475869e-06
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	5.05644853566	0.167710064185	0.642888579374	1.0	0.00132083948884	0.00293479733366	0.00152908475586	5.36267719742e-05
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia	4.68452944537	0.196409529495	0.681866307989	1.0	2.79974090376e-06	0.00398526479193	0.000466053330534	6.69276754445e-06
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	4.55399269092	0.207524528518	0.681866307989	1.0	0.000115455620138	0.000565574032969	0.000236167693602	0.000198783058173
k__Archaea;p__Euryarchaeota;c__Methanobacteria	3.48861756232	0.322241388179	0.888457173899	1.0	0.000147430973958	0.000322625222461	0.000204266897572	0.00030269284692
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	3.46785235787	0.32495555963	0.888457173899	1.0	0.0137854001884	0.0242493740484	0.0175380342723	0.0253766703902
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	3.44215055098	0.328342868615	0.888457173899	1.0	0.0260633757269	0.0973226774969	0.0304476536714	0.013437125296
