OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Bacteria;p__Proteobacteria	12.3194588673	0.00636523072927	0.120939383856	0.120939383856	0.0356924735461	0.0888904196991	0.0537063159712	0.0337929230255
k__Bacteria;p__SR1	10.0094857576	0.0184856749004	0.149138940816	0.351227823108	4.43810920044e-07	3.31626465122e-06	4.88017617666e-06	0.0
k__Bacteria;p__[Thermi]	9.47970447497	0.0235482538131	0.149138940816	0.447416822449	1.25582317774e-06	0.0	1.24926607724e-06	0.0
k__Bacteria;p__Lentisphaerae	7.05314418722	0.0702230389245	0.333559434891	1.0	3.59857857992e-05	0.000292544798068	0.000244529007512	0.000204182522213
k__Bacteria;p__Fusobacteria	5.77882788052	0.122880804504	0.466947057116	1.0	0.000412461747634	0.000127867687616	0.00142818627678	0.000120260646828
k__Bacteria;p__Synergistetes	4.65730659559	0.198680803747	0.572129147868	1.0	1.79152818807e-05	4.74634997212e-05	7.53300751481e-05	3.21645168443e-05
k__Bacteria;p__Chloroflexi	4.51693800359	0.210784422899	0.572129147868	1.0	1.02452018305e-05	0.0	1.19162716978e-06	1.08147041043e-06
k__Bacteria;p__Verrucomicrobia	3.362245575	0.339072756235	0.805297796057	1.0	0.0137214025757	0.00670204776118	0.0178185360967	0.0240605773189
k__Archaea;p__Euryarchaeota	2.41929524538	0.490052926035	0.832298262951	1.0	0.000241209647828	0.00042067852128	0.000205852720158	0.000233376878256
k__Bacteria;p__Actinobacteria	2.23913830193	0.52428054349	0.832298262951	1.0	0.0193043606275	0.00574681849974	0.0218280956712	0.0334408060706
k__Bacteria;p__Bacteroidetes	2.01677584907	0.568932125636	0.832298262951	1.0	0.431173459165	0.410820868561	0.404884906253	0.37526372186
k__Bacteria;p__Elusimicrobia	1.91877010466	0.589436224183	0.832298262951	1.0	0.0	0.0	1.51495297873e-05	0.0
k__Bacteria;p__Cyanobacteria	1.8683817985	0.600168517834	0.832298262951	1.0	0.00102797527214	0.00264044074742	0.00141230321643	0.00236404181719
k__Bacteria;p__TM7	1.80764642046	0.61327240428	0.832298262951	1.0	7.91503493053e-07	1.62113966118e-06	4.51763963497e-06	1.77699552974e-05
k__Bacteria;p__Spirochaetes	1.2952794924	0.730254311751	0.878911371048	1.0	1.59872022028e-06	0.0	6.9698359255e-06	0.0
k__Bacteria;p__Firmicutes	1.06053498435	0.786608604089	0.878911371048	1.0	0.492807778972	0.477564267114	0.491995920913	0.525056607444
k__Bacteria;p__Tenericutes	0.892528098581	0.827230566481	0.878911371048	1.0	0.00554778065148	0.00674164570604	0.00636094318093	0.00540994777173
k__Bacteria;p__Acidobacteria	0.870032850392	0.832652877835	0.878911371048	1.0	2.86166748194e-06	0.0	3.16972750506e-06	2.53870251992e-06
k__Bacteria;p__Gemmatimonadetes	0.11156022634	0.99041495194	0.99041495194	1.0	0.0	0.0	1.95281577381e-06	0.0
