OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Bacteria;p__Cyanobacteria;c__4C0d-2	9.02487966643	0.0289619201603	0.98322468236	1.0	0.00133479864474	0.00249132656401	0.0010549136876	0.00427963104469
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	6.56226990874	0.0872388174712	0.98322468236	1.0	0.050006936903	0.00122438628249	0.0298414942328	0.0105199260462
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	5.81037756222	0.121209183951	0.98322468236	1.0	0.00415197471431	0.00308026308731	0.00300953863666	0.00390290685748
k__Bacteria;p__Cyanobacteria;c__Chloroplast	5.31668052608	0.150023671712	0.98322468236	1.0	0.000218919411424	3.99448135049e-05	0.000256615395409	0.00014997859925
k__Bacteria;p__Spirochaetes;c__Spirochaetes	5.199555008	0.157754520666	0.98322468236	1.0	1.72090001077e-05	3.85058201547e-06	3.72775861199e-06	0.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae	5.19280445611	0.158211351548	0.98322468236	1.0	1.04666384598e-05	6.47500647501e-06	4.81331597063e-05	3.23135186837e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	5.02125543316	0.170247317176	0.98322468236	1.0	0.356926763079	0.427454359376	0.406234286046	0.42235493004
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	4.54645393837	0.208183941668	0.98322468236	1.0	0.0157881328993	0.00484600723673	0.0116988072108	0.0239495975113
k__Archaea;p__Euryarchaeota;c__Methanobacteria	4.51274225975	0.211156519054	0.98322468236	1.0	0.000380944505843	0.000143986813081	0.000194429817053	0.000138951687949
k__Bacteria;p__Tenericutes;c__Mollicutes	4.48374824061	0.213744496165	0.98322468236	1.0	0.00558688415759	0.00124376844126	0.00580631501898	0.00656202233387
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	4.14340060033	0.246390003029	0.99041495194	1.0	0.0163925572824	0.0301884400339	0.0172536809232	0.0265957895985
k__Bacteria;p__Tenericutes;c__RF3	3.45296420411	0.326913938936	0.99041495194	1.0	0.000754714510737	5.34671787863e-05	0.000515500204582	0.000180969462266
k__Bacteria;p__Actinobacteria;c__Thermoleophilia	3.30204781746	0.347357728354	0.99041495194	1.0	0.0	0.0	6.75193128494e-06	0.0
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria]	3.18585025685	0.363848733201	0.99041495194	1.0	0.0	0.0	2.28399394595e-06	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia	2.95396156467	0.398778000254	0.99041495194	1.0	0.0	0.0	1.66209658688e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	2.77288817532	0.427982474298	0.99041495194	1.0	0.000113577774839	3.13888597208e-05	0.00164560384767	4.95517564879e-05
k__Bacteria;p__SR1;c__	2.68022667933	0.443598028379	0.99041495194	1.0	0.0	0.0	4.90344624024e-06	1.44274953435e-06
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia	2.67711930474	0.444129643201	0.99041495194	1.0	0.000872526604145	3.85058201547e-06	0.000401555667315	0.00149334223151
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	2.58725691089	0.459727955979	0.99041495194	1.0	0.00198969322964	5.92647876561e-05	0.0013171915194	0.0001039358403
k__Bacteria;p__Acidobacteria;c__DA052	2.26232929243	0.519776002051	0.99041495194	1.0	0.0	0.0	9.30548270062e-07	0.0
k__Bacteria;p__Firmicutes;c__Bacilli	2.20838410913	0.530298851742	0.99041495194	1.0	0.0235696558448	0.0113347415246	0.0251041285578	0.0183217881809
k__Bacteria;p__Acidobacteria;c__Solibacteres	2.14764294876	0.542334560026	0.99041495194	1.0	0.0	0.0	8.56596578317e-07	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	2.06966534061	0.558074006373	0.99041495194	1.0	0.00855146549139	0.00241782675342	0.00642495726031	0.00745035481642
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	1.93639415138	0.585712713749	0.99041495194	1.0	0.0147243007743	0.0173060847574	0.0135417099551	0.010996237685
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	1.85341258955	0.603381298273	0.99041495194	1.0	0.0030379787758	0.00252090976499	0.00288700787135	0.00291810120514
k__Bacteria;p__[Thermi];c__Deinococci	1.69342655791	0.638396209958	0.99041495194	1.0	6.01269314893e-06	0.0	9.1086303968e-07	0.0
k__Bacteria;p__Firmicutes;c__Clostridia	1.60660852875	0.657892310165	0.99041495194	1.0	0.479275663453	0.471655743309	0.452821922826	0.446516188168
k__Bacteria;p__TM7;c__TM7-3	1.46375335693	0.690660942968	0.99041495194	1.0	1.89129119312e-06	9.74120855928e-06	4.49654813278e-06	1.30063870522e-05
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia	1.46301701793	0.690831904002	0.99041495194	1.0	0.0	0.0	5.34353215281e-06	0.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia	1.37955609581	0.710333815172	0.99041495194	1.0	4.01346516885e-06	0.0	1.48640124592e-05	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	1.23149932891	0.745459805309	0.99041495194	1.0	0.000362755677161	0.00120528972905	0.000327095631933	0.000355152622739
k__Bacteria;p__Actinobacteria;c__Actinobacteria	1.20197529157	0.752530594222	0.99041495194	1.0	0.0134599376376	0.0225458705973	0.0192127337554	0.0129678623526
k__Bacteria;p__Spirochaetes;c__[Brachyspirae]	1.12293813888	0.771539809541	0.99041495194	1.0	0.0	0.0	2.09109736501e-06	0.0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata	1.05733682962	0.787381817329	0.99041495194	1.0	1.79126857685e-05	0.0	5.94007399801e-06	0.0
k__Bacteria;p__Synergistetes;c__Synergistia	0.906745963451	0.823799555072	0.99041495194	1.0	3.84618937944e-05	4.13624761433e-05	7.21598980296e-05	9.14272345132e-05
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	0.644443186527	0.886186919165	0.99041495194	1.0	0.000370909242808	9.16502344971e-05	0.000226418394496	8.36742359987e-05
k__Bacteria;p__Bacteroidetes;c__Cytophagia	0.559427372426	0.905654399194	0.99041495194	1.0	0.0	0.0	2.61906732674e-06	0.0
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	0.559427372426	0.905654399194	0.99041495194	1.0	0.0	0.0	8.8072176927e-07	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	0.522304069637	0.913964681215	0.99041495194	1.0	0.0020329417185	0.0	3.76054678338e-05	0.0
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae	0.447216176314	0.930324956643	0.99041495194	1.0	0.0	0.0	2.73680700577e-06	0.0
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria	0.223282840201	0.973745916305	0.99041495194	1.0	0.0	0.0	8.38336866806e-07	0.0
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi]	0.11156022634	0.99041495194	0.99041495194	1.0	0.0	0.0	4.85894778271e-07	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae	0.11156022634	0.99041495194	0.99041495194	1.0	0.0	0.0	5.28140747397e-07	0.0
k__Bacteria;p__Chloroflexi;c__TK10	0.11156022634	0.99041495194	0.99041495194	1.0	0.0	0.0	5.43954763271e-07	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes	0.11156022634	0.99041495194	0.99041495194	1.0	0.0	0.0	1.95281577381e-06	0.0
k__Bacteria;p__Verrucomicrobia;c__Verruco-5	0.11156022634	0.99041495194	0.99041495194	1.0	0.0	0.0	8.46777021118e-07	0.0
