OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Sphaerochaetales;f__Sphaerochaetaceae	14.6249999997	0.00216684339855	0.310489833095	0.39003181174	9.14302432959e-06	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	13.4647557741	0.00373211705797	0.310489833095	0.671781070434	0.0057505860432	0.0214564703881	0.0109264977045	0.00573052527972
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Oscillatoriales;f__Phormidiaceae	12.7643963056	0.00517483055159	0.310489833095	0.931469499285	2.87314516167e-05	0.0	6.92855718566e-07	0.0
k__Bacteria;p__Tenericutes;c__RF3;o__ML615J-28;f__	11.114577664	0.0111221733832	0.406271436415	1.0	0.000961140572353	0.000935307630827	0.000470532688862	0.000883547777038
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae	10.8642549462	0.0124830091698	0.406271436415	1.0	2.78554988927e-06	3.27336271612e-05	2.18023231632e-06	4.2468615693e-07
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae	10.6873518172	0.0135423812138	0.406271436415	1.0	0.0	1.66951876122e-05	1.19865903007e-05	0.0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__[Methanomassiliicoccaceae]	9.97539869955	0.0187764172535	0.453902500575	1.0	2.4184470161e-05	0.0	5.0545785473e-06	1.46875904322e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae	9.81852361098	0.02017344447	0.453902500575	1.0	8.53375500168e-05	6.04656650587e-05	7.52893812156e-05	0.000134294581807
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae	9.2361166216	0.0263108578902	0.485418344215	1.0	4.19644734524e-06	2.39872864676e-05	2.00874073913e-06	4.2468615693e-07
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	9.1818996133	0.0269676857897	0.485418344215	1.0	0.00177512833839	7.57428740295e-05	0.00275858009096	0.000349030251941
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	8.91987870314	0.0303753293563	0.497050844012	1.0	0.0644055401096	0.0505861929717	0.046988350791	0.0518375092949
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	8.31968622843	0.0398467568365	0.597701352548	1.0	0.0137453626732	0.0227350201162	0.0203717125737	0.0146454889793
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae	8.02984336213	0.0453989430366	0.628600749737	1.0	0.0	3.80449462996e-06	0.000798884013656	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae	6.58563449373	0.0863457845141	0.991598201831	1.0	0.000188598047893	0.000310657675193	0.000791335916033	0.00196294642638
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae]	6.24096664077	0.100457433515	0.991598201831	1.0	0.00377030096395	0.00100619511941	0.00261615177385	0.00259998508844
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae	5.90266323413	0.116443105622	0.991598201831	1.0	0.000139602819832	0.00275343156272	0.000539716232049	0.000367727317162
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__	5.84489497239	0.1194051582	0.991598201831	1.0	0.0	2.58738906569e-05	2.83270189494e-06	1.97912658755e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	5.66556976537	0.129064344223	0.991598201831	1.0	0.000111725443849	0.000217361448797	0.000247472313875	0.00385518407549
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae	5.51182299518	0.137933179005	0.991598201831	1.0	0.010481625896	0.0118012849766	0.0137925552067	0.0146346757997
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	5.50369094486	0.138418024604	0.991598201831	1.0	0.00251947897646	1.2478422208e-05	0.00817033818747	0.000829842213484
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae]	5.45144828888	0.141571558945	0.991598201831	1.0	0.0125716613263	0.0042177982898	0.00756107990045	0.00660838277069
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	5.44201440295	0.142148227435	0.991598201831	1.0	0.0129148639131	0.0122157165717	0.0125790837601	0.0148509473231
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae	5.43302953765	0.142699516621	0.991598201831	1.0	0.0	2.66714319625e-06	8.21757505244e-07	0.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales];f__[Cerasicoccaceae]	5.16566071984	0.16006086824	0.991598201831	1.0	0.000190305312499	2.66714319625e-06	3.54146742849e-05	2.05474033733e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	5.14170905339	0.161709781338	0.991598201831	1.0	0.0104851844929	0.000233069300248	0.00529991736086	0.00407148983031
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae	4.92618734496	0.1772825499	0.991598201831	1.0	1.99047755538e-06	4.00071479438e-05	1.45874805164e-05	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae	4.91908287298	0.177819092473	0.991598201831	1.0	0.0	0.0	3.14096646996e-06	5.74922885709e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	4.67155402174	0.197489073136	0.991598201831	1.0	0.00215558825491	0.000131958733602	0.00493405042724	0.000294918511032
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	4.39317699814	0.222018872439	0.991598201831	1.0	0.00140091697195	0.00201482595348	0.00119097830537	0.000401929047562
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae	4.26865965196	0.233877023037	0.991598201831	1.0	0.00290157139709	0.00465245583644	0.0023180466363	0.00197798992482
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;f__	4.12536596423	0.248241203995	0.991598201831	1.0	0.00169472608389	4.95768536412e-05	0.00115288392064	0.00100611626963
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae	4.06859904738	0.254151314122	0.991598201831	1.0	0.0	0.0	1.00162262053e-07	8.39140183402e-07
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__	4.05929968771	0.255131620972	0.991598201831	1.0	2.06136261536e-06	2.66714319625e-06	7.18103772166e-06	1.59385872721e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae	4.023534306	0.258934038301	0.991598201831	1.0	0.0	0.0	4.85599292407e-06	0.000100161370653
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	3.95068464728	0.266838773031	0.991598201831	1.0	0.000633291309546	2.9346147418e-05	0.00164239492567	0.0100397026601
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	3.80772287717	0.282989107652	0.991598201831	1.0	0.0156178897411	0.00660643913779	0.0180350528136	0.0106006470829
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__GMD14H09;f__	3.70881453083	0.294672173138	0.991598201831	1.0	0.000211432437622	0.0	1.41929017602e-07	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7	3.70428075992	0.295217915759	0.991598201831	1.0	0.00358935580344	0.00176754387865	0.00407101288741	0.00141647498408
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermabacteraceae	3.56795317161	0.312055176619	0.991598201831	1.0	1.21443358996e-05	8.93622855972e-06	2.36298153266e-05	6.42833645115e-05
k__Bacteria;p__SR1;c__;o__;f__	3.55671510863	0.313480515163	0.991598201831	1.0	1.87442034485e-06	4.91584080541e-06	4.21202923027e-06	1.83732338729e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae	3.37302674605	0.337607323628	0.991598201831	1.0	2.66588796909e-06	0.0	1.21627356054e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__EtOH8	3.24910015864	0.35479001476	0.991598201831	1.0	1.06467334087e-05	2.54161476333e-05	1.95494138648e-05	2.75405728187e-05
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	3.21170250396	0.360122279955	0.991598201831	1.0	5.87583761141e-05	1.53461924915e-05	0.00135319785356	0.000170798712667
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	3.11346284659	0.374460110031	0.991598201831	1.0	0.000479129473199	0.000349611234499	0.000555889571682	0.000598572653409
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae	3.06969847738	0.381003381999	0.991598201831	1.0	0.0	0.0	7.83013807273e-07	1.11885357787e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae	3.03293424183	0.386575184907	0.991598201831	1.0	0.0	0.0	9.90154742417e-06	2.03547424514e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae	2.94752015776	0.399787511446	0.991598201831	1.0	0.000846430882985	0.000510411286449	0.000867892666596	0.00123031316939
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	2.85851934044	0.413956968851	0.991598201831	1.0	0.00147496224052	0.000409809845518	0.00166975805097	0.000910035467294
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__	2.76567259983	0.429182036975	0.991598201831	1.0	0.0	0.0	1.20003517165e-07	8.39140183402e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dietziaceae	2.76567259983	0.429182036975	0.991598201831	1.0	0.0	0.0	2.01022417652e-06	2.574002574e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__	2.76487707382	0.429314459481	0.991598201831	1.0	9.137964075e-05	0.000139184387977	0.000204665192179	0.000103013054599
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	2.68018250701	0.443605581826	0.991598201831	1.0	1.204350899e-05	0.0	0.000466164644455	1.11885357787e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	2.66105295534	0.446886562206	0.991598201831	1.0	0.0255691508092	0.0242379118387	0.0259875300985	0.036064252187
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	2.60133736608	0.457255137569	0.991598201831	1.0	0.00688542375301	0.00557634584503	0.00754411850977	0.00521936130947
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae	2.58367276484	0.460359114617	0.991598201831	1.0	1.02561330691e-05	3.24563107593e-05	2.7157540479e-05	5.37852803559e-05
k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;f__	2.52011090271	0.471667554235	0.991598201831	1.0	0.00493297466563	0.00539883484977	0.00550678959158	0.0115476200584
