OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hispanic_mean	African American_mean	Caucasian_mean	Asian or Pacific Islander_mean
k__Bacteria;p__Gemmatimonadetes	36.1621621621	6.9199110371e-08	1.31478309705e-06	1.31478309705e-06	6.52873814108e-05	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi	13.8044104121	0.00318384150052	0.0302464942549	0.0604929885099	0.0	3.07803116814e-06	1.92046933718e-06	0.0
k__Bacteria;p__Synergistetes	6.08015383089	0.10777502356	0.49694432423	1.0	5.77064414611e-05	0.00010450385327	7.14936315529e-05	5.26778377935e-05
k__Bacteria;p__Lentisphaerae	5.68493883297	0.127986274926	0.49694432423	1.0	2.31112238768e-05	8.1471207057e-06	0.000242346427279	0.00018481146299
k__Bacteria;p__Cyanobacteria	5.63515201973	0.130774822166	0.49694432423	1.0	0.000306319724326	0.000946101050249	0.00145991195585	0.00147422666801
k__Bacteria;p__Firmicutes	4.48940145421	0.213237603925	0.631089154283	1.0	0.422821199917	0.501033978495	0.494816242364	0.49268125846
k__Bacteria;p__Elusimicrobia	4.11939829845	0.248856557741	0.631089154283	1.0	0.0	0.0	1.4134334905e-05	1.42704098793e-05
k__Bacteria;p__Tenericutes	3.96085934536	0.265721749172	0.631089154283	1.0	0.0017836640822	0.00443606625372	0.00639030335473	0.00700035445161
k__Bacteria;p__Bacteroidetes	3.56669769034	0.312214125251	0.659118708863	1.0	0.447171494642	0.349864768816	0.405801680592	0.397057457423
k__Bacteria;p__Spirochaetes	2.92492371919	0.403345892691	0.713639939402	1.0	0.0	2.851492247e-05	6.053229987e-06	1.02708515137e-05
k__Bacteria;p__Actinobacteria	2.67538668895	0.444426286788	0.713639939402	1.0	0.0361587396006	0.0282841678692	0.0218072403845	0.0151253709362
k__Bacteria;p__Verrucomicrobia	2.63884624507	0.450719961728	0.713639939402	1.0	0.0228615071175	0.0121997942641	0.017108245258	0.0233978191719
k__Bacteria;p__SR1	2.13323258504	0.5452188971	0.76499382522	1.0	8.79653238144e-05	6.6017058808e-06	1.69807318673e-06	7.70328457259e-06
k__Bacteria;p__TM7	2.04227126849	0.563679660689	0.76499382522	1.0	1.14737378888e-05	0.0	4.6475591659e-06	1.85200803785e-06
k__Archaea;p__Euryarchaeota	1.80460248289	0.613933896415	0.777649602125	1.0	0.000516923999525	0.000148322325105	0.000194954467115	0.000315420171441
k__Bacteria;p__Fusobacteria	1.00011753117	0.8012235178	0.904359668899	1.0	0.00483046811071	0.000181016225338	0.00128549506205	0.00042996658245
k__Bacteria;p__Acidobacteria	0.859283997079	0.835240702894	0.904359668899	1.0	6.82106969964e-06	0.0	2.77504336345e-06	6.6091299538e-06
k__Bacteria;p__Proteobacteria	0.769439766413	0.856761791588	0.904359668899	1.0	0.0632973176282	0.102754939068	0.0507895191877	0.0622399311503
k__Bacteria;p__[Thermi]	0.559427372426	0.905654399194	0.905654399194	1.0	0.0	0.0	1.33860515537e-06	0.0
