OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Bacteria;p__Actinobacteria	7.30494059282	0.0627879712771	0.648114638317	1.0	0.0147711655517	0.00687527773347	0.0223810386299	0.02533974544
k__Bacteria;p__Firmicutes	5.76014087195	0.123881246058	0.648114638317	1.0	0.449556293992	0.413864881239	0.496070210897	0.514092444849
k__Bacteria;p__Cyanobacteria	5.60849486258	0.132291526819	0.648114638317	1.0	0.00190622119644	0.00063753841225	0.00141818165392	0.000782432678045
k__Bacteria;p__Acidobacteria	5.51961346589	0.137470209941	0.648114638317	1.0	0.0	9.39346402773e-06	3.03003144479e-06	1.07148034013e-05
k__Bacteria;p__Verrucomicrobia	4.04045387543	0.257128845899	0.648114638317	1.0	0.0259448679842	0.0316120168986	0.0168329779855	0.0191860051254
k__Bacteria;p__Bacteroidetes	3.78172220606	0.286019314959	0.648114638317	1.0	0.445600586625	0.443308660456	0.402661953	0.403854658701
k__Bacteria;p__Synergistetes	3.77616871845	0.286670303974	0.648114638317	1.0	2.70361313509e-05	0.0	7.42388607601e-05	6.36300017377e-05
k__Bacteria;p__SR1	3.76853189605	0.287567677822	0.648114638317	1.0	0.0	0.0	4.94660043003e-06	0.0
k__Archaea;p__Euryarchaeota	3.38814953101	0.335561100829	0.648114638317	1.0	0.00011279711651	4.0028210197e-05	0.000214933837579	0.000368928622868
k__Bacteria;p__TM7	3.17777426371	0.365019638064	0.648114638317	1.0	2.74497230872e-07	4.69673201386e-06	5.0424924034e-06	3.71873565963e-07
k__Bacteria;p__Spirochaetes	2.97782261176	0.395057147376	0.648114638317	1.0	6.18912707095e-06	0.0	6.64327505011e-06	0.0
k__Bacteria;p__Lentisphaerae	2.85519420824	0.414494377509	0.648114638317	1.0	0.00019630609269	0.000359930571813	0.000234120388517	0.000147189539297
k__Bacteria;p__Proteobacteria	2.68111084871	0.443446857796	0.648114638317	1.0	0.0553630778739	0.0876706905008	0.0524199115524	0.0304449653178
k__Bacteria;p__Elusimicrobia	1.70801737999	0.635152821978	0.861993115541	1.0	1.15317804888e-05	0.0	1.37898627779e-05	1.80300380434e-05
k__Bacteria;p__Fusobacteria	1.47701566654	0.687585171291	0.870941216969	1.0	0.000431454996121	0.00686532600694	0.00135465071789	0.000166345034205
k__Bacteria;p__Tenericutes	1.04375024834	0.790667329972	0.911272684337	1.0	0.0060720438823	0.00875155977439	0.00629909687155	0.00552453797459
k__Bacteria;p__Chloroflexi	0.941722712843	0.815349243881	0.911272684337	1.0	1.53152866164e-07	0.0	1.94192200733e-06	0.0
k__Bacteria;p__[Thermi]	0.559427372426	0.905654399194	0.955968532483	1.0	0.0	0.0	1.33860515537e-06	0.0
k__Bacteria;p__Gemmatimonadetes	0.11156022634	0.99041495194	0.99041495194	1.0	0.0	0.0	1.95281577381e-06	0.0
