OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi]	14.6249999997	0.00216684339855	0.0996747963335	0.0996747963335	6.83013455365e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	11.7458368035	0.00830652018378	0.191049964227	0.382099928454	0.0455146223713	0.02076851842	0.0300437470257	0.00757568972671
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	10.1794203558	0.017100979947	0.262215025853	0.78664507756	0.00237013884857	0.000663689713745	0.00319202607355	0.00288885417135
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	8.24156732863	0.0412743454246	0.474654972383	1.0	0.000358278108945	1.96032306124e-05	0.000344400420716	0.000203853345925
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria	6.38348230083	0.094372691003	0.651302969396	1.0	1.13835575894e-05	0.0	2.85122363541e-08	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia	6.02599347405	0.110352411799	0.651302969396	1.0	0.0	0.0	1.99769343178e-06	2.07740407587e-05
k__Bacteria;p__SR1;c__	5.58028097994	0.133915001451	0.651302969396	1.0	3.72358364318e-05	0.0	2.15825023662e-06	4.66042116885e-06
k__Archaea;p__Euryarchaeota;c__Thermoplasmata	5.50384018155	0.138409112338	0.651302969396	1.0	2.29297831563e-05	0.0	5.58315841989e-06	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	5.380290241	0.145976506838	0.651302969396	1.0	0.0199683681443	0.0136589457794	0.0117571905046	0.00895908299673
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia	5.24914542942	0.154436514193	0.651302969396	1.0	5.91014685533e-06	5.13162621235e-05	1.36041239498e-05	1.95800727073e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	4.81045204277	0.18621470827	0.651302969396	1.0	0.00629025228941	0.0614571409852	0.00614646457918	0.00139552031137
k__Bacteria;p__Actinobacteria;c__Actinobacteria	4.77634102758	0.188926500396	0.651302969396	1.0	0.0215802592422	0.00815775715984	0.018708563118	0.0155655988896
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	4.61499809416	0.202259238437	0.651302969396	1.0	0.000461865421994	8.22786880339e-05	0.00142344880731	0.000177162900421
