OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SUP05	67.8238198937	1.24779471837e-14	2.24603049307e-12	2.24603049307e-12	0.0	0.000270989119158	6.14022161907e-07	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__RF16	21.4614198132	8.44231873518e-05	0.00759808686166	0.0151961737233	1.43141380742e-05	0.000745688323586	4.37628625151e-06	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Z20;f__R4-45B	16.3922221457	0.000942199619224	0.0565319771535	0.16959593146	0.0	0.000234359187413	1.12939981943e-05	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bdellovibrionaceae	14.6249999997	0.00216684339855	0.0975079529349	0.39003181174	2.28100648144e-05	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sporichthyaceae	12.7432485821	0.00522606218613	0.188138238701	0.940691193503	2.38718885509e-06	0.0	4.32331654717e-07	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae	11.1040598771	0.0111762887534	0.335288662603	1.0	2.65866360849e-06	3.60012804641e-05	6.15309121486e-06	3.19128905739e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	10.4837925353	0.0148712457292	0.382403461608	1.0	0.000986921543434	0.000377881218858	0.00120722514551	0.00141853818289
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria	9.46972931995	0.0236555797176	0.516309451265	1.0	2.4635212934e-05	0.000106400805838	3.85158535534e-05	2.4756121895e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae]	9.27789241712	0.0258154725633	0.516309451265	1.0	0.0098417756938	0.00850346787521	0.00750001365286	0.0136369011305
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__	8.61828708505	0.034820991839	0.626777853102	1.0	0.0	0.0	2.9827470961e-06	6.05357698505e-06
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__	7.96333343033	0.0467756025042	0.765418950069	1.0	0.000198255734839	0.000261210513414	0.000246705299339	0.000452701255449
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	7.5191028368	0.0570696446092	0.775731472256	1.0	0.00790307368593	4.0280979765e-05	0.000712942164331	0.00291059298512
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae	7.42393767034	0.0595453663266	0.775731472256	1.0	3.04794621215e-06	2.65421558557e-05	2.67534064795e-05	1.69822454385e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae	7.39440332008	0.0603346700643	0.775731472256	1.0	1.95811007716e-05	2.19397840686e-06	0.000179127795641	0.000570736447604
k__Bacteria;p__TM7;c__TM7-3;o__;f__	7.08351836769	0.0692828668296	0.784750464225	1.0	3.45609378456e-06	0.0	3.8835915836e-06	1.51610563953e-05
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__	7.06819635853	0.06975559682	0.784750464225	1.0	0.0	2.52828519057e-06	5.12990995463e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	6.82152164574	0.0778093757677	0.823863978717	1.0	0.0170664783337	0.000683641925774	0.0101286198496	0.0127906105485
