OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hispanic_mean	African American_mean	Caucasian_mean	Asian or Pacific Islander_mean
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales	32.5922001917	3.92600058968e-07	3.41562051302e-05	3.41562051302e-05	9.9865846879e-06	0.000452566706655	3.01344482395e-05	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7-3	18.2011079744	0.000399775706558	0.0173902432353	0.0347804864706	0.0	0.0	5.14487868119e-07	1.87922862739e-06
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	8.88504148042	0.0308590205155	0.719145020044	1.0	0.000817026555848	0.0	0.000344462142272	0.000102494968791
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	8.73270484179	0.0330641388526	0.719145020044	1.0	0.0212184662961	0.02448773569	0.0130138324529	0.01027640567
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales	6.30778365897	0.0975592065628	0.99041495194	1.0	0.0	2.22835348389e-05	0.000491895696927	0.000227792712649
k__Bacteria;p__SR1;c__;o__	6.11749153265	0.106031843689	0.99041495194	1.0	8.94882698894e-05	0.0	2.14005577096e-06	1.82533815185e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	5.72868764456	0.125582688378	0.99041495194	1.0	0.00100222708795	0.000517215404409	0.00087268742471	0.000873926515867
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	5.70608026842	0.126819336625	0.99041495194	1.0	0.00537190756614	0.00335222731103	0.0117710863935	0.0186603559506
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	5.44588048803	0.141911635297	0.99041495194	1.0	0.00364357041776	0.002354009896	0.00310685031224	0.00300040877178
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta	4.90996080086	0.17851023808	0.99041495194	1.0	8.52561130121e-05	3.52402443491e-05	0.000247546733918	0.000374303793858
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2	4.85368667394	0.182829834568	0.99041495194	1.0	0.00181711870732	8.14748802083e-05	0.00122274267662	0.000367032382924
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	4.81222194823	0.186074999239	0.99041495194	1.0	1.50272695989e-05	6.64562219638e-05	0.000975709179065	0.000404329785381
k__Bacteria;p__Tenericutes;c__RF3;o__ML615J-28	4.73117970233	0.19257348874	0.99041495194	1.0	0.000365326984238	9.04274590848e-05	0.000497295699464	0.000927637929758
k__Bacteria;p__Firmicutes;c__Clostridia;o__SHA-98	4.38968049134	0.222344154981	0.99041495194	1.0	4.17612210854e-05	4.3786616074e-05	6.01288059049e-05	8.28059580816e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales	4.28942737956	0.231859628524	0.99041495194	1.0	0.0	4.84646401985e-06	8.87377363102e-05	7.21089225947e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	4.19608962649	0.241053679431	0.99041495194	1.0	0.0124238121142	0.000553893345788	0.00376454080918	0.0134446697313
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__GMD14H09	3.69578802266	0.296242643518	0.99041495194	1.0	0.0	0.0	1.51054703794e-05	1.09265734266e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32	3.59584046475	0.308543009025	0.99041495194	1.0	0.00488994372003	0.00207743119051	0.00414847210266	0.00220353824092
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2	3.30973557214	0.346289931313	0.99041495194	1.0	3.66841221948e-06	2.30274141365e-05	6.84511848553e-06	2.46462280427e-07
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	3.30502235744	0.346944237584	0.99041495194	1.0	0.000113221590913	6.93000693001e-05	0.000207244163662	0.000222667170661
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	3.20179191157	0.361546922331	0.99041495194	1.0	0.00245029935221	0.00433919488681	0.0149017329139	0.0142740569603
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales	3.1453446476	0.369754201167	0.99041495194	1.0	0.0	6.6290138679e-06	6.67268577592e-06	1.03569416366e-06
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales	3.14170196335	0.370289298196	0.99041495194	1.0	6.28858174769e-05	3.10061893263e-05	6.93302961088e-05	9.17673680556e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	3.04811787265	0.384265682252	0.99041495194	1.0	0.000269820009778	9.28224619963e-05	0.000143832837236	6.9572056358e-05
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	2.9375697149	0.401351194052	0.99041495194	1.0	0.000144314170513	8.83719362317e-05	0.0014266902617	0.000429212145919
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	2.90742821464	0.406119239025	0.99041495194	1.0	3.15659761659e-05	0.0	0.00086030788308	4.48153594134e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales	2.7302838517	0.435105379011	0.99041495194	1.0	5.6222265732e-07	8.54226284543e-05	1.26804587452e-05	1.10294442042e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales	2.57777239374	0.461399665393	0.99041495194	1.0	0.00255605461987	0.00252802954243	0.0028525701742	0.00336213489003
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	2.53607329278	0.468807091679	0.99041495194	1.0	1.90861962289e-05	3.24624733808e-06	0.00115791196051	0.00698594077616
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales	2.50553936329	0.47429082811	0.99041495194	1.0	0.00016024144812	0.00030536644984	0.000206107832314	0.000399267453817
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales	2.49220303614	0.476701817437	0.99041495194	1.0	0.0	0.0	4.34203786395e-06	0.0
k__Bacteria;p__Spirochaetes;c__[Brachyspirae];o__[Brachyspirales]	2.42781684172	0.488477532529	0.99041495194	1.0	5.84199733994e-06	0.0	1.34176445099e-06	8.07694219395e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	2.38486634023	0.496457965866	0.99041495194	1.0	0.00398674139886	0.0525023925027	0.01064451516	0.00456182709605
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	2.37122635407	0.499013301403	0.99041495194	1.0	0.0350762785448	0.017751893995	0.00725676532522	0.00801392016268
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales	2.29696300712	0.513102963856	0.99041495194	1.0	4.6368080955e-07	0.0	0.00013407213721	0.000173615788408
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	2.28166278455	0.516042930103	0.99041495194	1.0	4.81737487257e-05	0.0	7.40644668262e-05	2.59939567644e-06
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales	2.18330308479	0.535244626368	0.99041495194	1.0	9.8388965031e-07	0.0	1.63266738958e-06	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	2.1697964778	0.537921998535	0.99041495194	1.0	0.0177016692995	0.0117269259823	0.0131444778689	0.0183129846945
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales	2.15831847354	0.54020492357	0.99041495194	1.0	2.8111132866e-07	0.0	5.33512381072e-06	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales	2.13511693024	0.544841102836	0.99041495194	1.0	1.4055566433e-06	0.0	3.39695748796e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	2.1233108768	0.547211228822	0.99041495194	1.0	0.0025417314264	0.000364232407464	0.00116580338748	0.00110962537502
k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513	1.94034768527	0.584879604308	0.99041495194	1.0	5.6222265732e-07	0.0	9.1373158589e-07	0.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales	1.92036053256	0.589099559792	0.99041495194	1.0	5.6222265732e-07	0.0	8.39779894145e-07	0.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales	1.91877010466	0.589436224183	0.99041495194	1.0	0.0	0.0	1.51495297873e-05	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	1.88500055945	0.596614771993	0.99041495194	1.0	3.05297199868e-06	0.0	0.000970669687619	0.00164921596776
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	1.85377047131	0.603304357887	0.99041495194	1.0	0.0130507856299	0.0142292145237	0.0103053178967	0.0124722237192
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	1.76366881199	0.622872738451	0.99041495194	1.0	0.000141671111995	0.000121146330538	0.00054902972206	7.60152632842e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__	1.76360855201	0.622885956719	0.99041495194	1.0	0.0	0.0	7.67700761137e-06	2.18506530912e-06
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales	1.69997083299	0.636940280167	0.99041495194	1.0	0.0	0.0	1.1282645208e-06	2.09559439881e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	1.65960184078	0.6459522558	0.99041495194	1.0	1.8320041516e-05	3.32281109819e-05	5.43819347787e-05	2.65772295861e-05
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	1.46301701793	0.690831904002	0.99041495194	1.0	0.0	0.0	0.000182228645868	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	1.38938350758	0.70802517237	0.99041495194	1.0	0.00317928051628	0.0348099030894	0.00914721695523	0.0106050231018
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales	1.37789138979	0.710725196565	0.99041495194	1.0	0.00221892099222	0.00305929966193	9.90808568467e-05	4.46549843862e-05
k__Bacteria;p__TM7;c__TM7-3;o__CW040	1.24717088486	0.741714416098	0.99041495194	1.0	6.37429882713e-06	0.0	3.27322268291e-07	3.03305299835e-07
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	1.16568387497	0.761245945437	0.99041495194	1.0	0.0	0.0	1.36253284251e-06	6.06610599671e-07
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales	1.12293813888	0.771539809541	0.99041495194	1.0	0.0	0.0	1.40592444274e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	1.00990788655	0.79885455793	0.99041495194	1.0	0.0	0.0	9.96243064735e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.803530120526	0.848622490094	0.99041495194	1.0	0.457989004961	0.428962893757	0.455478202885	0.442345570067
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__	0.784340007426	0.853208913119	0.99041495194	1.0	0.0	0.0	7.40081637871e-06	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales	0.784340007426	0.853208913119	0.99041495194	1.0	0.0	0.0	1.25261847167e-07	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__	0.760078332738	0.858989960482	0.99041495194	1.0	6.14879468252e-06	0.0	7.35491871076e-06	1.63229520268e-05
k__Bacteria;p__TM7;c__TM7-3;o__	0.68999901297	0.875553723455	0.99041495194	1.0	5.0994390617e-06	0.0	4.32040893294e-06	1.54628446871e-06
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	0.688359050972	0.875938542452	0.99041495194	1.0	0.0148697154846	0.00807851023092	0.0181151178089	0.0124800163969
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.674513304347	0.879181666102	0.99041495194	1.0	0.386646658202	0.37954266026	0.40433399489	0.405730380197
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Z20	0.671801903513	0.879815517882	0.99041495194	1.0	0.0	0.0	1.37569484258e-05	0.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales]	0.663349060525	0.881788846945	0.99041495194	1.0	1.72124742243e-06	0.0	1.83625616106e-05	0.00043053798838
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales	0.639919636069	0.887235905976	0.99041495194	1.0	0.0	0.0	1.99020432638e-05	2.08121396378e-07
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales	0.605380552864	0.895199521563	0.99041495194	1.0	7.0277832165e-07	0.0	3.2406813557e-06	7.20129047125e-07
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	0.562526035471	0.904954972765	0.99041495194	1.0	0.0	0.0	4.32578056681e-06	2.33944833937e-07
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__	0.559427372426	0.905654399194	0.99041495194	1.0	0.0	0.0	8.8072176927e-07	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales	0.559427372426	0.905654399194	0.99041495194	1.0	0.0	0.0	3.85439132227e-06	0.0
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales	0.559427372426	0.905654399194	0.99041495194	1.0	0.0	0.0	1.33860515537e-06	0.0
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Oscillatoriales	0.447216176314	0.930324956643	0.99041495194	1.0	0.0	0.0	2.73680700577e-06	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39	0.386447795749	0.943027613497	0.99041495194	1.0	0.00489450692808	0.00710568734329	0.00568247360711	0.00500859939514
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales]	0.364395988552	0.947495139502	0.99041495194	1.0	7.0277832165e-07	0.0	2.1899808898e-06	1.02603809724e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales	0.335168077954	0.953284126108	0.99041495194	1.0	0.0	0.0	1.99701254411e-06	0.0
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria;o__Euzebyales	0.223282840201	0.973745916305	0.99041495194	1.0	0.0	0.0	8.38336866806e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales	0.223282840201	0.973745916305	0.99041495194	1.0	0.0	0.0	9.47977106426e-07	0.0
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales]	0.11156022634	0.99041495194	0.99041495194	1.0	0.0	0.0	4.85894778271e-07	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales	0.11156022634	0.99041495194	0.99041495194	1.0	0.0	0.0	5.28140747397e-07	0.0
k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885	0.11156022634	0.99041495194	0.99041495194	1.0	0.0	0.0	5.43954763271e-07	0.0
