OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria	51.4016921432	4.01706051745e-11	1.84784783802e-09	1.84784783802e-09	0.0	2.71304895154e-06	8.09824630452e-07	0.0
k__Bacteria;p__[Thermi];c__Deinococci	19.8867331054	0.000179168216535	0.0041208689803	0.0082417379606	0.0	7.28955952837e-05	5.72523717463e-07	0.0
k__Bacteria;p__Chloroflexi;c__TK10	14.6249999997	0.00216684339855	0.0332249321112	0.0996747963335	7.64627320644e-06	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes	7.34183366524	0.0617647679633	0.710294831578	1.0	0.00672202577043	0.00263735506997	0.00557038262273	0.0112603814165
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	5.84051606994	0.119632591999	0.939821632992	1.0	0.00212590481285	0.00107593328514	0.00322501709644	0.00222192264142
k__Bacteria;p__Cyanobacteria;c__4C0d-2	5.68180141256	0.128160318359	0.939821632992	1.0	0.00166082895839	0.000175519570432	0.00117477277337	0.00031068872625
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	5.4278809145	0.143016335455	0.939821632992	1.0	0.00248616852784	5.67003660908e-06	0.00147806581177	1.68736171881e-05
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	4.14420202558	0.246308032539	0.972797012253	1.0	0.0132228096178	0.010553216257	0.0134992054627	0.0183610098307
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	3.81614793329	0.282013434153	0.972797012253	1.0	0.000221187249674	0.000595725969484	0.000353615634926	1.93987522464e-05
k__Bacteria;p__SR1;c__	3.76853189605	0.287567677822	0.972797012253	1.0	0.0	0.0	4.94660043003e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia	3.74451383492	0.290406403913	0.972797012253	1.0	0.000153428704599	4.71756330228e-05	0.000496464340083	1.53790229234e-05
k__Archaea;p__Euryarchaeota;c__Methanobacteria	3.68665288378	0.297348431893	0.972797012253	1.0	0.000443866099609	0.000135947908512	0.000189123878408	0.000169515245027
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	3.64731400901	0.302152551351	0.972797012253	1.0	0.00568866841738	0.00042372211998	0.00680596948606	0.00222163534344
k__Bacteria;p__Actinobacteria;c__Thermoleophilia	3.30204781746	0.347357728354	0.972797012253	1.0	0.0	0.0	6.75193128494e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	3.29228644574	0.348717671594	0.972797012253	1.0	0.0458331872596	0.00354743642233	0.0295619698959	0.0289756536572
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria]	3.18585025685	0.363848733201	0.972797012253	1.0	0.0	0.0	2.28399394595e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia	2.9518114202	0.399114736552	0.972797012253	1.0	0.443884309403	0.431669970603	0.454157442731	0.500089595708
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	2.45806893103	0.4829166484	0.972797012253	1.0	0.405674566739	0.47308571744	0.403548924557	0.380159735027
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	2.34829180315	0.503332656423	0.972797012253	1.0	0.0205552421394	0.0200170021314	0.0176079489142	0.00842505771979
k__Bacteria;p__Actinobacteria;c__Actinobacteria	2.33348887442	0.506135703125	0.972797012253	1.0	0.0152966957919	0.0298752526958	0.0190662021686	0.0109230755421
k__Bacteria;p__Acidobacteria;c__DA052	2.26232929243	0.519776002051	0.972797012253	1.0	0.0	0.0	9.30548270062e-07	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	2.20114082805	0.531723698617	0.972797012253	1.0	0.0	0.0	0.000182019401155	6.99555972745e-06
k__Bacteria;p__Acidobacteria;c__Solibacteres	2.14764294876	0.542334560026	0.972797012253	1.0	0.0	0.0	8.56596578317e-07	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	2.14600148795	0.542662551158	0.972797012253	1.0	0.0156164471847	0.00869502948924	0.0121900492045	0.00658215717164
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	1.96420928778	0.579868332822	0.972797012253	1.0	0.00031307306671	0.000192179156538	0.00135729331431	0.00270417279267
k__Bacteria;p__Tenericutes;c__RF3	1.76159367854	0.623328026559	0.972797012253	1.0	0.000720619407911	0.000165756043705	0.00051582612048	0.00021171151197
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia	1.71043590738	0.634616152324	0.972797012253	1.0	1.58133420202e-05	0.0	1.36332377326e-05	1.30832209145e-05
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	1.69342655791	0.638396209958	0.972797012253	1.0	9.54606549365e-07	0.0	8.12811198257e-07	0.0
