OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Bacteria;p__[Thermi]	19.8867331054	0.000179168216535	0.00340419611416	0.00340419611416	0.0	7.28955952837e-05	5.72523717463e-07	0.0
k__Bacteria;p__Acidobacteria	15.3531438787	0.00153843102732	0.0146150947595	0.0292301895191	1.12689065794e-05	0.0	2.44929429752e-06	6.62894136208e-06
k__Bacteria;p__Actinobacteria	11.2621276713	0.0103896988059	0.0658014257705	0.197404277311	0.0153732472565	0.0243831390417	0.0218247070789	0.0363558735918
k__Bacteria;p__TM7	8.93418214981	0.0301788916049	0.143349735123	0.573398940493	8.00986648926e-06	0.0	4.32471379789e-06	7.62152644321e-06
k__Bacteria;p__Firmicutes	4.69152348838	0.195829911986	0.674311177818	1.0	0.482349879954	0.593181218158	0.493064375557	0.473586238656
k__Bacteria;p__Fusobacteria	4.49272217692	0.212940371943	0.674311177818	1.0	0.000876872032958	4.25640212297e-05	0.00134627482564	0.00178418787965
k__Archaea;p__Euryarchaeota	3.55901638075	0.313188172568	0.769112122424	1.0	0.000303480030165	6.33633253073e-05	0.000205855967489	0.000210708958093
k__Bacteria;p__Tenericutes	3.43909633334	0.328747450791	0.769112122424	1.0	0.00583744193017	0.00549120266571	0.00629628090545	0.00732218565759
k__Bacteria;p__Proteobacteria	3.14818979263	0.369336721841	0.769112122424	1.0	0.0594236419894	0.0179999536845	0.0520470579196	0.0577317188366
k__Bacteria;p__Bacteroidetes	2.91576417476	0.404795853908	0.769112122424	1.0	0.411213877846	0.324680724357	0.406178960256	0.409737241579
k__Bacteria;p__Synergistetes	2.13203005142	0.545460093142	0.885229355758	1.0	5.43802124878e-05	4.52595180767e-06	7.29540365479e-05	3.99600297605e-05
k__Bacteria;p__SR1	1.93722430908	0.585537712436	0.885229355758	1.0	6.92212615968e-06	9.47795427835e-07	4.35705216271e-06	2.91358821792e-06
k__Bacteria;p__Spirochaetes	1.78252809677	0.618744378513	0.885229355758	1.0	9.29605963177e-06	0.0	4.87524523976e-06	5.17200759474e-05
k__Bacteria;p__Cyanobacteria	1.63147525101	0.652274262138	0.885229355758	1.0	0.000668663907691	0.00031512092704	0.00150641201457	0.000889338423681
k__Bacteria;p__Chloroflexi	0.784340007426	0.853208913119	0.939526432287	1.0	0.0	0.0	1.95281727994e-06	0.0
k__Bacteria;p__Elusimicrobia	0.662767427156	0.881924476378	0.939526432287	1.0	9.3298850951e-05	0.0	8.51226310688e-06	0.0
k__Bacteria;p__Lentisphaerae	0.653561470057	0.884068482206	0.939526432287	1.0	0.000281907626395	8.23748333184e-05	0.000228136182932	0.000241182835057
k__Bacteria;p__Verrucomicrobia	0.627635740036	0.890077672693	0.939526432287	1.0	0.0234878114047	0.0336819696437	0.0171999885307	0.012032479421
k__Bacteria;p__Gemmatimonadetes	0.11156022634	0.99041495194	0.99041495194	1.0	0.0	0.0	1.95281577381e-06	0.0
