OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Bacteria;p__Verrucomicrobia	5.29967789032	0.151123293673	0.99041495194	1.0	0.012035002887	0.00411901667582	0.0184661252755	0.00732854387597
k__Bacteria;p__Acidobacteria	4.13749083373	0.246995229133	0.99041495194	1.0	2.57661410088e-06	3.88206292824e-06	3.10811870378e-06	3.91243134856e-06
k__Bacteria;p__Synergistetes	3.84661883865	0.278509946266	0.99041495194	1.0	0.00010697352282	0.00011405200855	6.86508042096e-05	2.02586339673e-05
k__Bacteria;p__Proteobacteria	3.63416543374	0.303773641947	0.99041495194	1.0	0.062079545938	0.0684371205598	0.0504793739948	0.0861052944615
k__Bacteria;p__Tenericutes	3.38571769544	0.335889410998	0.99041495194	1.0	0.00549175849288	0.00282061190234	0.00646409161334	0.00347234719112
k__Bacteria;p__Bacteroidetes	2.49300168361	0.476557163598	0.99041495194	1.0	0.424869147536	0.424702348661	0.405581841515	0.362080242504
k__Bacteria;p__SR1	2.17541179472	0.53680770496	0.99041495194	1.0	9.41157006578e-06	0.0	4.25924813362e-06	5.9558445596e-07
k__Bacteria;p__Elusimicrobia	1.91877010466	0.589436224183	0.99041495194	1.0	0.0	0.0	1.51495297873e-05	0.0
k__Bacteria;p__[Thermi]	1.68689648794	0.639850925206	0.99041495194	1.0	7.79345474497e-07	0.0	1.28316263172e-06	0.0
k__Bacteria;p__Firmicutes	1.66943612617	0.643750083483	0.99041495194	1.0	0.472798340121	0.470642454675	0.493815636987	0.514241077611
k__Bacteria;p__Fusobacteria	1.57251381833	0.665638059394	0.99041495194	1.0	0.00025040562041	0.000286635034303	0.00143294994543	0.000290647283762
k__Archaea;p__Euryarchaeota	1.52611324484	0.676256653509	0.99041495194	1.0	0.000284706314974	0.000191627815549	0.000210035220356	7.0571465301e-05
k__Bacteria;p__Actinobacteria	1.06739949968	0.78494922296	0.99041495194	1.0	0.0210587274695	0.0275953652224	0.021749795564	0.0242095045331
k__Bacteria;p__Cyanobacteria	0.86883569172	0.832941204554	0.99041495194	1.0	0.000888193538759	0.000981941195399	0.00145534961973	0.00184006575863
k__Bacteria;p__Chloroflexi	0.784340007426	0.853208913119	0.99041495194	1.0	0.0	0.0	1.95281727994e-06	0.0
k__Bacteria;p__Lentisphaerae	0.683147795217	0.877160416625	0.99041495194	1.0	0.00012043523309	9.8392244581e-05	0.000237360619209	0.000311202202326
k__Bacteria;p__TM7	0.414139985252	0.93730626233	0.99041495194	1.0	2.15794295075e-06	6.55194215945e-06	4.77322238583e-06	4.24284806562e-06
k__Bacteria;p__Spirochaetes	0.348552567767	0.950652699	0.99041495194	1.0	1.837853143e-06	0.0	6.30992690394e-06	2.14936152022e-05
k__Bacteria;p__Gemmatimonadetes	0.11156022634	0.99041495194	0.99041495194	1.0	0.0	0.0	1.95281577381e-06	0.0
