OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hispanic_mean	African American_mean	Caucasian_mean	Asian or Pacific Islander_mean
k__Bacteria;p__Chloroflexi	14.303660588	0.00251964783613	0.0478733088865	0.0478733088865	0.0	3.07803116814e-06	1.19162716978e-06	1.02452018305e-05
k__Archaea;p__Euryarchaeota	5.86734865199	0.118245410876	0.99041495194	1.0	0.000406045282509	5.17449140999e-05	0.000207382674589	0.000201605696748
k__Bacteria;p__Proteobacteria	4.91949981849	0.177787562029	0.99041495194	1.0	0.0525478430257	0.0191127223321	0.0531328197478	0.0461764832523
k__Bacteria;p__Tenericutes	3.19539496607	0.362469061669	0.99041495194	1.0	0.0122490465145	0.00960156805844	0.00608409520217	0.00614136367045
k__Bacteria;p__Fusobacteria	3.05764713555	0.382822239698	0.99041495194	1.0	0.000118706547308	3.70194522668e-05	0.0014195178789	0.00054838603075
k__Bacteria;p__Spirochaetes	2.98603882245	0.393782727765	0.99041495194	1.0	0.0	0.0	6.62836513988e-06	6.39871296827e-06
k__Bacteria;p__Cyanobacteria	2.41448450494	0.490944032214	0.99041495194	1.0	0.00223329336469	0.00856574993103	0.00135402997491	0.00102675564852
k__Bacteria;p__Acidobacteria	2.40716331013	0.492302567783	0.99041495194	1.0	3.24895292358e-06	0.0	3.19009683401e-06	2.27671151788e-06
k__Bacteria;p__[Thermi]	1.67387896347	0.64275662835	0.99041495194	1.0	0.0	0.0	1.29811392384e-06	5.69177879471e-07
k__Bacteria;p__SR1	1.63499082568	0.651482165101	0.99041495194	1.0	0.0	0.0	4.3145515475e-06	8.88459622379e-06
k__Bacteria;p__Lentisphaerae	1.55435862509	0.669782387566	0.99041495194	1.0	0.00023212105611	8.25386954845e-05	0.000230439982544	0.000253309393358
k__Bacteria;p__Elusimicrobia	1.39702987783	0.706231091877	0.99041495194	1.0	0.0	0.0	1.44895334266e-05	9.27744884316e-06
k__Bacteria;p__Actinobacteria	1.26886263116	0.736539893038	0.99041495194	1.0	0.0186487224098	0.0271046230674	0.0221701595015	0.0175603001492
k__Bacteria;p__TM7	1.22273028647	0.74755797105	0.99041495194	1.0	3.71873565963e-07	0.0	4.82183747079e-06	4.07003891069e-06
k__Bacteria;p__Synergistetes	1.04029867563	0.791502150681	0.99041495194	1.0	3.01706888377e-05	3.07803116814e-06	7.06967775898e-05	9.04399615063e-05
k__Bacteria;p__Bacteroidetes	0.545231479687	0.908847625341	0.99041495194	1.0	0.395311030925	0.412422367538	0.405322916626	0.416350859692
k__Bacteria;p__Firmicutes	0.400614987788	0.940115423463	0.99041495194	1.0	0.50269949026	0.512011686687	0.492147513873	0.494988192483
k__Bacteria;p__Verrucomicrobia	0.22318856731	0.973761809225	0.99041495194	1.0	0.0155199090986	0.0110038232618	0.017822540819	0.0166205821343
k__Bacteria;p__Gemmatimonadetes	0.11156022634	0.99041495194	0.99041495194	1.0	0.0	0.0	1.95281577381e-06	0.0
