OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__	36.1621621621	6.9199110371e-08	6.22791993339e-06	1.24558398668e-05	0.0	0.0	0.0	1.53342275293e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__	36.1621621621	6.9199110371e-08	6.22791993339e-06	1.24558398668e-05	0.0	0.0	0.0	0.000480646506908
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__GMD14H09;f__	33.7876242707	2.1966241103e-07	1.31797446618e-05	3.95392339854e-05	0.0	7.39644970414e-06	1.51054703794e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae	29.4985416934	1.7593460482e-06	7.91705721692e-05	0.000316682288677	6.21533327141e-07	0.0	1.57083236033e-07	0.000644229385294
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae	19.6502393936	0.000200561176206	0.0072202023434	0.036101011717	0.0	3.01057011166e-06	2.58742835225e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sanguibacteraceae	18.4160638793	0.000360950525988	0.0108285157796	0.0649710946778	0.0	5.32930407619e-06	9.05429679981e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	11.052875886	0.011443364804	0.294257952102	1.0	0.000255796201927	9.52553215334e-05	0.00196671529041	7.1552904019e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	10.0661204409	0.0180123687974	0.382202655063	1.0	0.0285284341131	0.0124572198967	0.0263966610967	0.0194868743422
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae]	9.9369070632	0.0191101327531	0.382202655063	1.0	0.00628036493894	0.000473703663193	0.00690051923673	0.00980391623392
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria	8.92646567061	0.0302847116323	0.4346578639	1.0	1.8007541375e-05	7.33190864298e-05	3.9726924222e-05	1.1653501152e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	8.91160242343	0.0304895634417	0.4346578639	1.0	0.00428918623479	0.00302678272781	0.00377833415561	0.00353163262334
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	8.8857298978	0.0308493897004	0.4346578639	1.0	0.0	0.0	3.75837638728e-05	0.00483583024399
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	8.84727087022	0.0313919568372	0.4346578639	1.0	0.00364898596105	0.0101281601369	0.00517895674412	0.00446170340499
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae	8.49784968674	0.0367688070667	0.472741805144	1.0	5.56171274966e-07	0.0	0.000821958562834	2.98478337064e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae	8.25110636575	0.0410973850002	0.479213989687	1.0	1.37321591788e-07	1.57693884631e-06	4.14188226001e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae	8.17151832687	0.0425967990833	0.479213989687	1.0	0.000180343093943	0.0039869438619	0.000799645175168	0.000413112966099
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	7.97113054431	0.0466121334923	0.493540236977	1.0	1.60347374474e-05	9.03171033499e-06	0.000426443254138	0.00438943979802
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae]	7.22744159528	0.0649911279763	0.649911279763	1.0	0.00450612582227	0.0126940511614	0.00712544531164	0.0037100280481
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	6.87454090707	0.076005925211	0.720056133578	1.0	0.169761336144	0.252849267671	0.158884088491	0.160318013634
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	6.73504757345	0.0808397285232	0.727557556709	1.0	0.00120903212051	0.0036230190637	0.00160080008444	0.00271898507069
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	6.55156694003	0.0876508654754	0.751293132646	1.0	0.059923262315	0.0335061446539	0.0479950984613	0.0348411364814
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae]	6.36282622837	0.0952321465954	0.779172108508	1.0	0.000780860471234	0.00143370198635	0.000877942603643	0.000769920210553
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	6.2103597502	0.101812433433	0.783021998266	1.0	0.0132528493345	0.0148536382403	0.0124625054151	0.0170177504045
k__Bacteria;p__Firmicutes;c__Clostridia;o__;f__	6.06580024774	0.108452417966	0.783021998266	1.0	0.0	0.0	7.58652530945e-06	3.72277788929e-05
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__;f__	5.9878130489	0.112204654496	0.783021998266	1.0	0.0	0.0	8.48373826517e-07	1.08147041043e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae	5.83560760112	0.119888021759	0.783021998266	1.0	0.000369828539578	0.000514169121914	0.000544699465316	0.000440329718276
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae	5.831307146	0.120112238677	0.783021998266	1.0	2.90771901651e-05	0.0	5.49550555448e-05	8.91868802295e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	5.79911484964	0.121803421953	0.783021998266	1.0	0.00331618145282	0.00111507864366	0.00288410170174	0.00210761582503
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae	5.39997258193	0.144745287664	0.87122434153	1.0	3.51882899787e-07	1.20422804466e-05	5.59904679767e-07	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__SHA-98;f__	5.39262021669	0.145204056922	0.87122434153	1.0	5.22551207734e-05	0.0	6.30973486131e-05	3.05615551942e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	5.29393053757	0.151496714508	0.879064542172	1.0	0.00343918564508	0.000153972369449	0.00587413259964	0.00165991978549
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae	5.19052492772	0.158365895758	0.879064542172	1.0	8.22877137086e-05	0.00025937741862	0.000276933920219	0.000837980515051
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	5.08974453807	0.165342331601	0.879064542172	1.0	1.3882127024e-05	0.0	0.000387558079242	3.24710225741e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae	5.03570478056	0.169201257125	0.879064542172	1.0	0.00575018418582	0.033385139176	0.00542683761926	0.00489275601552
k__Bacteria;p__TM7;c__TM7-3;o__;f__	4.99427466071	0.172216862143	0.879064542172	1.0	1.59023630287e-06	2.86653907684e-05	4.15076110804e-06	5.95020629365e-07
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae]	4.90986546508	0.178517474585	0.879064542172	1.0	0.00255188213006	0.00281452741022	0.00271329813057	0.00161464709751
