OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Emticicia	51.4016921432	4.01706051745e-11	1.8880184432e-08	1.8880184432e-08	0.0	3.01057011166e-06	6.21373894964e-07	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__GMD14H09;f__;g__	46.9173292535	3.61922355077e-10	8.50517534431e-08	1.70103506886e-07	0.0	0.0	1.50412728462e-05	4.74503229119e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Mitsuaria	32.0614058642	5.07981369072e-07	7.95837478213e-05	0.000238751243464	1.28749837958e-05	0.0	6.04025400372e-07	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Schlegelella	19.7092267491	0.000194998382481	0.0206888429735	0.0916492397663	0.0	5.33151351006e-06	4.8886071289e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__Blastococcus	19.1215665743	0.000258022377657	0.0206888429735	0.121270517499	1.72112338789e-06	0.0	1.91734630065e-07	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__	18.8816628163	0.000289241909166	0.0206888429735	0.135943697308	0.0	1.81422351234e-05	7.26476999986e-06	4.96481907594e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dietziaceae;g__Dietzia	18.7487218834	0.000308131703861	0.0206888429735	0.144821900815	8.60231646056e-06	1.20305093718e-05	2.04173628809e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__N09	16.9367740279	0.000728220861661	0.0427829756226	0.342263804981	0.0	1.45137880987e-05	1.09264470324e-06	9.907275764e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella	16.3922221457	0.000942199619224	0.0492037578928	0.442833821035	0.0	1.20422804466e-05	2.16082466724e-06	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Georgfuchsia	14.6249999997	0.00216684339855	0.0783397228708	1.0	8.05564378404e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Thauera	14.6249999997	0.00216684339855	0.0783397228708	1.0	4.60322501945e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio	14.6249999997	0.00216684339855	0.0783397228708	1.0	2.28100648144e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__	14.6249999997	0.00216684339855	0.0783397228708	1.0	3.38687302207e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	14.3639304059	0.00244939554987	0.0822297077456	1.0	0.000351243875534	0.000551735391719	0.000902984758883	0.000290671427202
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	13.3773301457	0.00388775975372	0.121816472283	1.0	0.00770503840581	0.00733945228451	0.011551886916	0.0152475001157
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Conchiformibius	12.3864492123	0.00617005999876	0.171543742861	1.0	1.11373031999e-06	0.0	6.09371229111e-06	3.10903659659e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Methyloversatilis	12.3743823171	0.00620477367795	0.171543742861	1.0	1.78082675706e-05	0.0	3.96044781203e-07	1.1394193519e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella	12.0015665625	0.0073777960502	0.192642452422	1.0	0.0	1.31467718759e-06	1.94570762718e-05	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Oxalobacter	11.7773791567	0.00818600535505	0.202495921941	1.0	0.00014696588169	0.0	0.000201671364813	0.000162233578537
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__Paraprevotella	11.6463918042	0.00869805611747	0.204404318761	1.0	0.00364906688188	0.0169978666857	0.0060620238392	0.00761802307537
