OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Bacteria;p__Gemmatimonadetes	14.6249999997	0.00216684339855	0.0411700245725	0.0411700245725	2.7450376275e-05	0.0	0.0	0.0
k__Bacteria;p__Tenericutes	6.3186245514	0.0970966066855	0.401893608874	1.0	0.00478301166225	0.00120293755757	0.00639828755012	0.00792637729347
k__Bacteria;p__Cyanobacteria	6.18074968026	0.103139964115	0.401893608874	1.0	0.000777095812501	0.00185173604002	0.00146225437544	0.00156785181578
k__Bacteria;p__[Thermi]	5.9878130489	0.112204654496	0.401893608874	1.0	0.0	0.0	1.28975730876e-06	1.63310233101e-06
k__Bacteria;p__Actinobacteria	5.51875312782	0.137521265284	0.401893608874	1.0	0.0169132362445	0.0406397299314	0.022164171492	0.0156323008472
k__Bacteria;p__Elusimicrobia	5.42167853878	0.143398881173	0.401893608874	1.0	5.91014685533e-06	0.0	1.45040145676e-05	7.52457847199e-06
k__Archaea;p__Euryarchaeota	5.34724309473	0.148066066427	0.401893608874	1.0	0.000153183717545	0.0	0.000216793425097	0.000224767435873
k__Bacteria;p__Synergistetes	4.41198838997	0.220276356086	0.485445419739	1.0	2.4078215007e-05	0.0	7.42661538583e-05	6.97525713523e-05
k__Bacteria;p__Firmicutes	4.25058261729	0.235646147832	0.485445419739	1.0	0.479834629021	0.5820633778	0.493616875313	0.465003314571
k__Bacteria;p__Chloroflexi	4.05583638659	0.255497589336	0.485445419739	1.0	0.0	0.0	1.42467653254e-06	1.76570298522e-05
k__Bacteria;p__SR1	3.64884968575	0.301963721237	0.521573700319	1.0	1.46457717145e-06	5.51775890704e-06	4.30012656328e-06	1.61912031431e-05
k__Bacteria;p__Bacteroidetes	3.289059746	0.349168229299	0.55284969639	1.0	0.419648997512	0.340000896645	0.40440115533	0.443728915173
k__Bacteria;p__Proteobacteria	2.76614731736	0.429103031963	0.601428747741	1.0	0.0598603747814	0.0278885230751	0.0524463535538	0.0398692164803
k__Bacteria;p__Spirochaetes	2.68280086334	0.443158024651	0.601428747741	1.0	0.0	0.0	5.92801305099e-06	3.86330344639e-05
k__Bacteria;p__Fusobacteria	2.46194545411	0.482207663714	0.610796374038	1.0	0.000683661436858	0.000115312608704	0.00140756243903	0.000169161475902
k__Bacteria;p__Verrucomicrobia	2.18009359944	0.535879947108	0.618698340602	1.0	0.0171574945396	0.00619679842497	0.0175342306053	0.0255707946545
k__Bacteria;p__Lentisphaerae	2.09180621599	0.553572199486	0.618698340602	1.0	0.000125236763571	2.55384432433e-05	0.000242617089916	0.000149643025866
k__Bacteria;p__Acidobacteria	1.81179881631	0.612370753183	0.633249483365	1.0	3.13949526676e-06	7.2255379413e-06	2.98728362332e-06	5.43876315274e-06
k__Bacteria;p__TM7	1.71660036306	0.633249483365	0.633249483365	1.0	1.03569824303e-06	2.40617713795e-06	4.99880113406e-06	8.26944497966e-07
