OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia	30.1714952126	1.27004772203e-06	5.84221952134e-05	5.84221952134e-05	1.8819762833e-05	0.0	1.11670879754e-05	8.83821997848e-05
k__Bacteria;p__Actinobacteria;c__Thermoleophilia	14.0887276685	0.00278683345129	0.0640971693796	0.128194338759	1.05996160395e-06	0.0	6.46719853716e-06	6.99831859066e-06
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	8.6157197586	0.0348614411192	0.411306232981	1.0	0.000343451024813	0.00273253532119	0.00134445917566	0.00216844141613
k__Bacteria;p__Spirochaetes;c__Spirochaetes	8.31985965078	0.0398436418575	0.411306232981	1.0	1.62786037703e-05	7.25620950128e-06	2.22858275357e-06	5.11373583038e-05
k__Bacteria;p__Acidobacteria;c__Acidobacteriia	8.0640085719	0.044707199237	0.411306232981	1.0	7.37395098959e-07	0.0	1.53080184348e-06	2.6356980778e-06
k__Bacteria;p__Verrucomicrobia;c__Opitutae	6.49382889256	0.089906195171	0.689280829644	1.0	8.90338278428e-06	0.0	4.82454413832e-05	5.47051806364e-06
k__Bacteria;p__Acidobacteria;c__DA052	4.28969408478	0.23183382484	0.99041495194	1.0	2.1199232079e-07	0.0	8.6152039272e-07	1.80357189301e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	4.09655116057	0.251225319828	0.99041495194	1.0	0.385966031709	0.381778567557	0.406903594848	0.346960191288
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	3.67213695133	0.299113140957	0.99041495194	1.0	0.0109597742421	0.0205484801205	0.0134028491371	0.0234529411161
k__Bacteria;p__Firmicutes;c__Clostridia	3.33833209251	0.342343065711	0.99041495194	1.0	0.478025782556	0.451965701474	0.451824896585	0.489740013108
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	3.18791396744	0.363550044218	0.99041495194	1.0	0.00573283961823	4.94040657488e-05	0.00124233470602	0.000160759549163
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	2.57570344326	0.461764977241	0.99041495194	1.0	0.0135314840836	0.0259354497449	0.017692780851	0.0202146194542
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria]	2.47222358147	0.480331825017	0.99041495194	1.0	1.16137974054e-06	0.0	2.08368160122e-06	3.9347284666e-06
k__Bacteria;p__Spirochaetes;c__[Brachyspirae]	2.3707704731	0.499098881228	0.99041495194	1.0	3.73939134675e-07	0.0	2.03742122624e-06	9.05155130012e-07
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	2.28738945293	0.514941056928	0.99041495194	1.0	0.00365093028124	0.00193166399603	0.00305197931215	0.00407924693086
k__Archaea;p__Euryarchaeota;c__Thermoplasmata	2.26632188379	0.519003424106	0.99041495194	1.0	1.87386993119e-05	0.0	5.46196955117e-06	1.40196218628e-05
k__Bacteria;p__Tenericutes;c__RF3	2.20664567298	0.530640567388	0.99041495194	1.0	0.000549287599628	0.00020022574465	0.000524163779179	0.000328344193191
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia	2.20114082805	0.531723698617	0.99041495194	1.0	0.0	0.0	5.28264892963e-06	2.03547424514e-06
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	1.90998750218	0.591297647046	0.99041495194	1.0	4.37012731948e-05	0.000113915684385	0.000369032806521	9.53787082733e-05
k__Bacteria;p__Cyanobacteria;c__4C0d-2	1.88654413901	0.596285394857	0.99041495194	1.0	0.00141903811314	0.00390303930031	0.0011356663595	0.000883512289907
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	1.84468633551	0.605259300334	0.99041495194	1.0	0.000217012614784	5.18923309396e-05	0.0002350135528	0.000176310592489
k__Bacteria;p__Bacteroidetes;c__Cytophagia	1.69997083299	0.636940280167	0.99041495194	1.0	2.09559439881e-05	0.0	1.1282645208e-06	0.0
k__Bacteria;p__Synergistetes;c__Synergistia	1.66048820347	0.645753597247	0.99041495194	1.0	5.1063925817e-05	6.55275399507e-05	7.35639776017e-05	6.02261078011e-06
k__Bacteria;p__Cyanobacteria;c__Chloroplast	1.63858471414	0.65067298189	0.99041495194	1.0	0.000536178739048	0.000142784066812	0.000234307273367	0.00010509794633
k__Bacteria;p__Tenericutes;c__Mollicutes	1.62453707709	0.653839088275	0.99041495194	1.0	0.00533822039086	0.00151980645902	0.00577344133754	0.0081554996632
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	1.59259613394	0.661069759563	0.99041495194	1.0	0.00689750714351	0.00438703733983	0.00656096908104	0.00614500278249
k__Bacteria;p__Actinobacteria;c__Actinobacteria	1.49299347865	0.683888373456	0.99041495194	1.0	0.0166899283467	0.00800066713653	0.0186496075418	0.0292228782665
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	1.39010318258	0.707856231454	0.99041495194	1.0	0.0020329417185	0.0	3.75977343196e-05	2.58550190151e-07
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	1.05429617455	0.788117014336	0.99041495194	1.0	0.0129609124535	0.00745277851685	0.0120927292906	0.0165881315639
k__Bacteria;p__Firmicutes;c__Bacilli	1.04308044332	0.790829328962	0.99041495194	1.0	0.0181877286529	0.0780491375792	0.0247440357762	0.0197206318278
k__Bacteria;p__TM7;c__TM7-3	0.901523814986	0.825060061885	0.99041495194	1.0	7.49150328177e-06	2.63796560093e-06	4.55067019922e-06	3.73265389079e-07
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia	0.817852113068	0.845192450734	0.99041495194	1.0	0.00026888347481	1.07438598237e-05	0.00048735208386	5.82291369874e-05
k__Bacteria;p__Acidobacteria;c__Solibacteres	0.689424181855	0.87568862444	0.99041495194	1.0	8.47969283161e-07	0.0	7.73071624376e-07	7.75650570452e-07
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	0.559427372426	0.905654399194	0.99041495194	1.0	0.0	0.0	8.8072176927e-07	0.0
k__Bacteria;p__[Thermi];c__Deinococci	0.559427372426	0.905654399194	0.99041495194	1.0	0.0	0.0	1.33860515537e-06	0.0
k__Archaea;p__Euryarchaeota;c__Methanobacteria	0.458649617662	0.927877325701	0.99041495194	1.0	0.000228840390288	2.36220801273e-05	0.00020618496303	0.000150000015636
