OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hispanic_mean	African American_mean	Caucasian_mean	Asian or Pacific Islander_mean
k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__5B-12;g__	104.769230769	1.4648562569e-22	6.88482440745e-20	6.88482440745e-20	0.0	5.1759387859e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Catonella	21.0004353791	0.00010525426633	0.0169420540177	0.0494695051753	1.13736731021e-06	5.73453682146e-06	5.11476899892e-07	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Methyloversatilis	20.94385433	0.000108140770326	0.0169420540177	0.050826162053	9.29962220285e-06	3.24296277079e-05	1.38476064596e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Weeksella	17.1231058647	0.000666712057036	0.0783386667018	0.313354666807	2.98286863969e-06	0.0	8.71128704039e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas	15.0021422418	0.00181481918819	0.150240621378	0.852965018447	3.21367741106e-06	0.0	1.75759851581e-08	1.6718605802e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Rhodospirillum	14.8846045239	0.0019179653793	0.150240621378	0.90144372827	0.00362422103504	0.000398932805109	0.00015734976862	7.66897436599e-05
k__Bacteria;p__Spirochaetes;c__[Brachyspirae];o__[Brachyspirales];f__Brachyspiraceae;g__Brachyspira	11.8334865285	0.00797588626776	0.535523792264	1.0	2.14936152022e-05	0.0	1.2141075667e-06	3.29059793212e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Rhodobacter	10.8852970073	0.0123625659049	0.609821979608	1.0	6.06395042114e-06	0.0	3.35254506193e-07	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__	10.8021134643	0.0128454922757	0.609821979608	1.0	5.35104485395e-05	9.72888831236e-05	0.000215503180168	0.000162329530565
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum	10.6823744582	0.01357343432	0.609821979608	1.0	2.51423539277e-05	0.0	9.56090995793e-06	6.0293451689e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Roseateles	10.5732066453	0.01427242931	0.609821979608	1.0	2.08603871038e-05	0.000281566362205	1.59655439504e-05	2.65940471885e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter	9.90174375111	0.0194200824204	0.7606198948	1.0	0.000117956500036	8.30702774547e-06	0.00020708552688	3.1627268702e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Mitsuaria	9.60154786548	0.0222752427622	0.779404378726	1.0	0.0	6.39923550467e-06	1.45269840964e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Plesiomonas	9.29725584382	0.0255889697284	0.779404378726	1.0	0.0	5.29044545551e-05	7.52491166574e-06	3.89408919097e-05
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Ureaplasma	9.28149281258	0.0257732088682	0.779404378726	1.0	1.94157955712e-05	0.0	1.09244656381e-06	1.25059671329e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Oligella	9.20068416571	0.0267383157172	0.779404378726	1.0	2.45329265999e-05	0.0	2.28090157716e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Butyricimonas	9.06628438274	0.0284224581036	0.779404378726	1.0	0.0021429361271	0.00158282226138	0.00143305432332	0.00207895327692
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anaerobacillus	8.95837013576	0.029849529398	0.779404378726	1.0	4.21021077157e-07	0.000140400414563	1.69554316034e-05	3.37892399484e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__	8.77583003605	0.0324247097541	0.802084925497	1.0	0.0	0.0	2.6819002382e-06	2.97447630159e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Knoellia	8.37249399061	0.0389091336562	0.91436464092	1.0	0.0	0.0	3.18985613562e-07	1.7085242803e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella	7.77164197408	0.0509746316651	0.928269652572	1.0	1.8678618492e-06	0.0	1.55616278759e-05	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Raphanus	7.60390686356	0.0549478951409	0.928269652572	1.0	6.78110459667e-06	0.0	1.13572443175e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	7.5938991108	0.0551942389157	0.928269652572	1.0	0.000122595898736	0.0109847347863	0.00303937927295	0.00203573907187
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__	7.5446880209	0.056421275128	0.928269652572	1.0	0.0	0.00010783205804	2.89097581438e-06	5.72475383559e-07
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__p-75-a5	7.51416496178	0.0571956083719	0.928269652572	1.0	0.0	0.000103221662786	3.1404931464e-05	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter	7.4935047484	0.0577255778382	0.928269652572	1.0	0.0	2.38724677032e-05	4.22557241794e-06	9.56293782284e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__	7.44557484583	0.058973481331	0.928269652572	1.0	3.7357236984e-06	6.79217473549e-06	8.98024887862e-06	4.11987297473e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__Blastococcus	7.40773836071	0.0599770431883	0.928269652572	1.0	0.0	0.0	2.27000699839e-07	1.22539465709e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Rhodoferax	7.40773836071	0.0599770431883	0.928269652572	1.0	0.0	0.0	0.000235361812314	5.79991305851e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus	7.40463573662	0.0600600671612	0.928269652572	1.0	0.000275368628563	2.88667426258e-05	4.35673408978e-05	0.00010037068936
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter	7.31576247198	0.0624861432354	0.928269652572	1.0	0.000353493820779	0.000997023556418	0.000903343669522	0.000644879357636
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia	7.2902010839	0.0632013380475	0.928269652572	1.0	4.5222901532e-05	2.63051015693e-05	3.07922496447e-05	1.6019667508e-05
