OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hispanic_mean	African American_mean	Caucasian_mean	Asian or Pacific Islander_mean
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Wolbachia	36.1621621621	6.9199110371e-08	3.25235818744e-05	3.25235818744e-05	2.22686264408e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Thermoanaerobacterium	25.1099509461	1.46443619148e-05	0.00344142504999	0.00688285009997	0.0	9.25141449258e-05	7.66596783866e-07	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella]	19.114198611	0.00025892932521	0.0405655942829	0.121696782849	0.00335728737179	1.59469031911e-06	0.00160882666959	0.000679991546065
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sanguibacteraceae;g__Sanguibacter	18.1276647719	0.0004139710954	0.0486416037095	0.194566414838	0.0	2.03842118896e-05	6.31457727514e-07	1.62715345032e-06
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Emticicia	17.1755812676	0.000650341331741	0.0611320851836	0.305660425918	2.07740407587e-05	0.0	3.1638974496e-08	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides	14.6249999997	0.00216684339855	0.127302049665	1.0	0.0	0.0	0.0	0.000951062428986
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Georgfuchsia	14.6249999997	0.00216684339855	0.127302049665	1.0	0.0	0.0	0.0	8.05564378404e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Thauera	14.6249999997	0.00216684339855	0.127302049665	1.0	0.0	0.0	0.0	4.60322501945e-05
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter	14.3369504226	0.00248060086932	0.129542489842	1.0	0.0	6.56340246784e-06	6.54210740602e-05	1.7301516997e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__	13.3767936696	0.00388873440389	0.182770516983	1.0	9.61787261789e-05	3.18938063823e-06	2.33901519847e-05	4.56726550271e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__	13.1353492379	0.0043528623761	0.185985937888	1.0	4.22502181739e-05	1.01987078574e-05	4.0140928064e-05	5.26360009665e-07
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Brochothrix	12.6743190736	0.00539655570641	0.211365098501	1.0	7.5748394134e-06	1.74686219878e-06	4.59089560619e-07	2.6605088e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira	11.6442663396	0.00870662035607	0.314777812873	1.0	0.00558680801706	0.0116394515579	0.00879911639763	0.0119796725248
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Actinobacillus	11.1996414363	0.0106938994916	0.359009482931	1.0	7.55419663952e-06	2.52133286183e-05	5.31079832528e-06	8.92595739819e-07
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Gracilibacillus	10.8852970073	0.0123625659049	0.387360398355	1.0	1.88854915988e-06	0.0	3.46528760409e-07	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Butyricicoccus	10.4987930854	0.0147690865762	0.433841918177	1.0	5.25446388046e-05	0.00109593221342	1.8701578301e-05	1.34468776267e-05
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__	10.1070420771	0.0176778136161	0.488739552917	1.0	1.4288693669e-05	0.0	2.85343261111e-06	4.51354379085e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__N09	9.75894507721	0.0207303468862	0.541292390918	1.0	2.98107770979e-06	0.0	1.45234443912e-06	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__cc_115	9.3403242847	0.0250921418902	0.599746711124	1.0	3.42144252836e-05	6.34276249207e-05	0.000134215280813	0.000188306100436
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__Ochrobactrum	9.22419231314	0.02645395988	0.599746711124	1.0	0.0	0.00342033928164	0.000436015462504	1.31657661658e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Rahnella	9.19584727619	0.0267971934758	0.599746711124	1.0	9.46045901026e-06	0.0	1.45387092216e-06	0.000101137234634
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Knoellia	8.8854160673	0.0308537797586	0.659148931206	1.0	0.0	6.16815627641e-06	3.75706797938e-07	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	8.65026449055	0.0343210026942	0.694371922008	1.0	0.000433724855449	0.000259701672425	0.00124667237473	0.00122564351935
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Alicycliphilus	8.57823471649	0.0354572896344	0.694371922008	1.0	0.000169211274166	0.000462570724629	0.000219901570225	8.44124102717e-07
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__	8.38624636012	0.0386685108365	0.726968003726	1.0	1.03020567241e-05	0.0	3.33089815556e-06	5.89459891505e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia	8.06572152797	0.0446727886835	0.76436530877	1.0	0.000303540790755	4.27456742503e-05	0.000446946251992	0.000100799188131
