OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hispanic_mean	African American_mean	Caucasian_mean	Asian or Pacific Islander_mean
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__	36.1621621621	6.9199110371e-08	1.24558398668e-05	1.24558398668e-05	1.49094067174e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7-3;f__	33.7876242707	2.1966241103e-07	1.97696169927e-05	3.95392339854e-05	0.0	7.46608530749e-06	5.69712613643e-07	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae	19.8867331054	0.000179168216535	0.0107500929921	0.0322502789763	0.0	0.000141855620842	1.1282645208e-06	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__	14.6249999997	0.00216684339855	0.0975079529349	0.39003181174	0.0	0.0	0.0	2.7450376275e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae	13.6476138697	0.00342624980356	0.123344992928	0.616724964641	5.41677140573e-05	0.0	1.05418304129e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae	13.0624337657	0.00450351583977	0.135105475193	0.810632851159	1.4055566433e-07	1.47365039413e-06	7.84448882966e-07	1.73458852785e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae	11.7345961679	0.00834988962611	0.214711447529	1.0	1.21469784391e-05	7.46608530749e-06	5.0473304509e-06	5.5872681128e-05
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae	8.29700759448	0.0402561601869	0.68279032458	1.0	1.4055566433e-07	1.47365039413e-06	2.73591918523e-07	9.91881353594e-07
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae	8.25258712286	0.0410699816461	0.68279032458	1.0	0.0	7.46608530749e-06	1.66666050561e-06	1.04711267918e-06
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae	8.19012437069	0.042241559841	0.68279032458	1.0	0.0	0.0343365263291	0.000438071253875	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae	8.12887154895	0.0434220652286	0.68279032458	1.0	7.0277832165e-07	1.47365039413e-06	2.9870815481e-06	4.06723707988e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__0319-6G20	7.84560869189	0.049312634553	0.68279032458	1.0	7.66724170979e-05	0.0	1.15679642227e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Pseudoalteromonadaceae	7.84560869189	0.049312634553	0.68279032458	1.0	1.49094067174e-05	0.0	1.09943342658e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae	7.19703673971	0.0658757814279	0.84037355976	1.0	4.44395119319e-05	8.33018237842e-05	0.000557268513395	0.000423252403637
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales;f__Victivallaceae	6.87293087346	0.0760600914462	0.84037355976	1.0	0.000145506824592	0.00104877744982	0.000220664618474	9.10185173565e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	6.78633495573	0.0790289771851	0.84037355976	1.0	0.0	1.64058210091e-05	0.000316668598029	0.000789662153584
k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__	6.7766293599	0.0793686139773	0.84037355976	1.0	5.6222265732e-07	1.47365039413e-06	6.02665439612e-07	4.15490190706e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	6.48083365408	0.0904214496556	0.873338503411	1.0	0.0108062754561	0.00759353202117	0.00733071885014	0.00723810710814
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	6.24416167199	0.100316986949	0.873338503411	1.0	8.66744551845e-06	3.92604894213e-06	9.4678347494e-06	3.04445208108e-06
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae	6.23286409313	0.100814449626	0.873338503411	1.0	7.0277832165e-07	2.94730078826e-06	3.98487026661e-07	1.79832190788e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__	6.06242214581	0.10861243323	0.873338503411	1.0	6.47448061004e-05	0.000131008092593	8.20473317714e-05	7.53050785544e-06
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae	6.01660832361	0.110804983972	0.873338503411	1.0	0.000104489711346	2.12359540806e-05	0.000298615840516	0.000121088433812
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiopsaceae	6.00034886653	0.111593253214	0.873338503411	1.0	6.66023288914e-05	0.0	0.000576019936085	2.6331179445e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	5.82729304124	0.120321886612	0.902414149592	1.0	0.0119982695925	0.000779016781953	0.00148773650092	0.0018730614989
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae	5.64526360039	0.130203841518	0.918176424677	1.0	5.96064809353e-05	0.0	1.29753026503e-05	5.50089970271e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae	5.60266436063	0.132625483564	0.918176424677	1.0	0.00143973388868	0.0029556456417	0.00241033052186	0.00208133093598
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae	5.51453512549	0.137771836028	0.918478906856	1.0	5.6222265732e-07	1.47365039413e-06	5.58278018438e-07	1.69963440463e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__	5.3632515657	0.147050348334	0.94532366786	1.0	0.0	1.47365039413e-06	7.45657774488e-06	5.06590951056e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SUP05	4.88132033389	0.180696600335	0.999136706839	1.0	9.41390829031e-05	0.0	6.46126027414e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae	4.68097395565	0.196704795519	0.999136706839	1.0	0.0	1.49646087004e-05	5.2862199882e-07	2.30388147605e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	4.43884540494	0.21781043341	0.999136706839	1.0	0.00357362820904	0.00124784609435	0.00290043101129	0.00245063837352
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	4.39542586005	0.221809891172	0.999136706839	1.0	5.6222265732e-07	2.94730078826e-06	6.70746886256e-06	1.0339331788e-05
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	4.37032462522	0.22415280784	0.999136706839	1.0	0.000485336872103	0.000126056127753	0.000206742415419	6.48781753533e-05
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae	4.30226799364	0.23062029219	0.999136706839	1.0	8.4333398598e-07	4.42095118238e-06	9.40701443368e-07	4.01833287087e-06
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__	3.7921839244	0.284796581378	0.999136706839	1.0	2.8111132866e-07	0.0	3.98593365339e-06	9.92393434721e-07
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae	3.76716491416	0.287728572491	0.999136706839	1.0	0.0	4.58995625772e-06	4.28503695262e-06	1.23189726962e-07
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	3.74054559822	0.290877826396	0.999136706839	1.0	2.40628531192e-05	2.14025609497e-05	7.5259588267e-05	0.000593626624838
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae]	3.69986259225	0.295750612517	0.999136706839	1.0	0.0033884540259	0.00140612754388	0.00725876213217	0.00443485694552
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	3.63283023516	0.303938691501	0.999136706839	1.0	0.00443948933624	0.00157272606449	0.00374341615541	0.00461311355856
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__EtOH8	3.56743056884	0.312121331363	0.999136706839	1.0	5.52088389351e-06	0.0	2.01290125017e-05	1.5512357223e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	3.53520111934	0.316225269879	0.999136706839	1.0	3.8336208549e-05	5.15086895159e-06	8.80315275728e-05	6.58723683652e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	3.34703082479	0.341150287828	0.999136706839	1.0	0.0258899463537	0.0136553308554	0.0193609766502	0.0245666282972
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__	3.30204781746	0.347357728354	0.999136706839	1.0	0.0	0.0	3.16381609242e-06	0.0
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae]	3.25841990903	0.353471872733	0.999136706839	1.0	7.0277832165e-07	7.36825197064e-06	1.74798523956e-06	6.15059882144e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	3.22525920458	0.35818136935	0.999136706839	1.0	0.0107652206003	0.00781596552749	0.0129277992903	0.0103808587023
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	3.18247133365	0.364338234857	0.999136706839	1.0	0.000751288575669	0.000218017709832	0.000793181167901	0.000425161124652
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae	3.06969847738	0.381003381999	0.999136706839	1.0	1.8014415135e-05	0.0	5.28679070967e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	3.05295734182	0.383532047011	0.999136706839	1.0	8.4333398598e-07	1.47365039413e-06	9.2337370873e-06	1.05467075661e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae	3.03062413102	0.386927595686	0.999136706839	1.0	0.00735367168204	0.0144194068909	0.00545400397163	0.00713536443768
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae	2.95055219718	0.399312055922	0.999136706839	1.0	6.3644938022e-05	2.68127424877e-06	0.000141756899906	2.88455562041e-05
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae	2.94216943718	0.400627722996	0.999136706839	1.0	2.26889078467e-06	0.0	1.40477855332e-05	9.23922952217e-07
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	2.92135216332	0.403910752717	0.999136706839	1.0	0.00273868309225	0.00232341152599	0.00520395800472	0.0051749737355
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	2.80492529418	0.422689767602	0.999136706839	1.0	0.00111835770218	2.27803266876e-05	0.0028411775127	0.000298428187928
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__	2.79362909293	0.424549755899	0.999136706839	1.0	7.0277832165e-07	0.0	2.68695201011e-06	2.14523961345e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae	2.72288703398	0.436351884125	0.999136706839	1.0	0.0	0.0	2.75539483293e-05	2.8561375668e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__	2.66882276445	0.445551565838	0.999136706839	1.0	0.00190364995392	0.000254539820938	0.0041740725412	0.00336856908959
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae]	2.58492033972	0.460139341284	0.999136706839	1.0	0.00650846480683	0.00512284386733	0.00814235834069	0.00430904702599
k__Bacteria;p__Tenericutes;c__RF3;o__ML615J-28;f__	2.51371050335	0.472818383341	0.999136706839	1.0	0.000102565460086	0.000883765516693	0.000536140514346	0.000374885039249
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	2.48803416476	0.477457459624	0.999136706839	1.0	0.00275347027179	0.000143949002755	0.00165912125966	0.000888676036493
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__	2.47431497918	0.47995083044	0.999136706839	1.0	0.0	0.000134389535535	4.24005386547e-05	1.13815792013e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__;f__	2.44828884107	0.484708972342	0.999136706839	1.0	7.36117852468e-06	2.68127424877e-06	8.3330499424e-06	1.66768951624e-06
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Oscillatoriales;f__Phormidiaceae	2.425978524	0.488817050086	0.999136706839	1.0	0.0	0.0	7.22084420473e-07	2.83205890683e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	2.41647324426	0.490575500408	0.999136706839	1.0	0.001210841132	0.0125014669924	0.00368321483161	0.0026340011506
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sporichthyaceae	2.40804488228	0.49213882737	0.999136706839	1.0	0.0	0.0	5.34245351486e-07	9.54606549365e-07
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria	2.40531947801	0.492645171727	0.999136706839	1.0	2.78782327771e-06	0.0	3.96105357798e-05	3.4202435783e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae	2.34852056232	0.503289432394	0.999136706839	1.0	3.02654278018e-06	1.6337066353e-05	2.01380889312e-06	6.45319045689e-06
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	2.34134588351	0.504646439061	0.999136706839	1.0	3.8230248592e-05	8.34700012451e-06	9.81897566845e-05	5.63281815698e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae	2.33389212468	0.506059187189	0.999136706839	1.0	9.11023382933e-06	2.94730078826e-05	2.58147332653e-05	3.95119484132e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae	2.26967436555	0.518355374432	0.999136706839	1.0	0.000193749892033	0.000139998620211	0.000829800156109	0.000416990940059
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Exiguobacteraceae]	2.25785685516	0.520642454041	0.999136706839	1.0	4.63555805363e-05	0.0	1.96486558421e-05	6.57998631363e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	2.24986550163	0.522193319882	0.999136706839	1.0	0.000317291104442	0.000101957544468	0.000327938231275	0.000409074476814
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae	2.24382913284	0.523367070682	0.999136706839	1.0	0.0123218479622	0.00867329354729	0.013553846411	0.015271640655
