OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hispanic_mean	African American_mean	Caucasian_mean	Asian or Pacific Islander_mean
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermacoccaceae	18.3137868194	0.000378932279589	0.0400027234222	0.0682078103259	2.8799604856e-06	0.0	9.01719971201e-07	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae	17.1755812676	0.000650341331741	0.0400027234222	0.117061439713	1.23167372142e-05	0.0	5.90099957917e-09	0.0
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria;o__Euzebyales;f__Euzebyaceae	17.1231058647	0.000666712057036	0.0400027234222	0.120008170267	9.53233415407e-07	0.0	8.09824630452e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae	16.1973153944	0.00103309610113	0.0464893245508	0.185957298203	0.0	1.36650104674e-06	2.99814132512e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae	15.6627235351	0.0013295830803	0.0478649908908	0.239324954454	3.96660697499e-06	0.0	1.93522471249e-05	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Thermicanaceae]	14.320185427	0.00250018963177	0.0750056889532	0.450034133719	0.0	1.0580890911e-05	5.04258730277e-06	1.31857791899e-07
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae	13.3683506438	0.00390410528558	0.100391278772	0.702738951404	1.7017157487e-05	0.0	8.19846619819e-07	6.89862470989e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae	10.8852970073	0.0123625659049	0.278157732861	1.0	3.21367741106e-06	0.0	1.36511903556e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dietziaceae	9.54569116751	0.0228502182808	0.457004365616	1.0	0.0	1.36650104674e-06	2.76577505669e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	8.56514959642	0.0356676201769	0.623980966311	1.0	0.0011588315688	6.612552709e-05	0.00194802181713	6.57189652511e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	8.39751378962	0.0384724497638	0.623980966311	1.0	8.38607403305e-06	2.09841488591e-05	9.25465955166e-06	3.63937441795e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae	8.22418447501	0.0415987310874	0.623980966311	1.0	0.0	1.42323632555e-06	4.16192225322e-07	1.31857791899e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae	7.42078742938	0.0596290767241	0.806781364247	1.0	0.0	0.0	1.26709554842e-06	3.09265194824e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae]	7.30631136571	0.0627496616637	0.806781364247	1.0	0.00323300899717	0.00709451573739	0.00263544366618	0.00233354956082
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae	7.02452618124	0.0711201346178	0.853441615413	1.0	0.0	1.06116896251e-06	2.4309611447e-06	4.11854743111e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	6.76092519866	0.0799211484444	0.883563433222	1.0	0.00385145128326	0.000112426608155	0.00328675530347	0.00892690326094
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__	6.66309483409	0.0834476575821	0.883563433222	1.0	1.4340988553e-06	0.0	4.48665797561e-07	6.7473090495e-07
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Crenotrichaceae	6.36235647878	0.0952517790378	0.952517790378	1.0	0.0	0.0	7.69333398929e-07	2.5111621156e-06
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales;f__Victivallaceae	6.15817470888	0.104163211708	0.986809374078	1.0	7.02815804556e-05	0.000373022277011	0.000225609709436	0.000152962537349
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae	5.9878130489	0.112204654496	0.99041495194	1.0	1.63310233101e-06	0.0	1.28975730876e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	5.43893810703	0.142336753868	0.99041495194	1.0	0.000177386743636	0.000907591788149	0.00166375112739	0.00179390999045
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	5.35145871238	0.147797948976	0.99041495194	1.0	0.011232985368	0.0306117887787	0.01021802036	0.0120434986885
