OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Bacteria;p__Spirochaetes;c__[Brachyspirae]	12.0002134458	0.00738242936615	0.339591750843	0.339591750843	0.0	0.0	1.94418461236e-06	4.91165067639e-06
k__Bacteria;p__Firmicutes;c__Bacilli	8.56601264105	0.0356537101031	0.518298990144	1.0	0.0204592579243	0.032880815162	0.0239842715097	0.0555887943497
k__Archaea;p__Euryarchaeota;c__Methanobacteria	8.29396275628	0.0403114383361	0.518298990144	1.0	6.24042346412e-05	3.7644649566e-05	0.000208423908703	0.000466067920948
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	7.57691897193	0.0556146663998	0.518298990144	1.0	0.0	8.2270670506e-05	0.000181364038983	0.0
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136	7.54804062002	0.0563368467548	0.518298990144	1.0	9.54606549365e-07	0.0	8.01915925643e-07	3.64255465471e-07
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	5.82028249137	0.12068886933	0.859830081551	1.0	0.00360648446764	0.000843518538658	0.00285716589134	0.00315302321435
k__Bacteria;p__Spirochaetes;c__Spirochaetes	5.44487157634	0.141973341493	0.859830081551	1.0	6.18531113998e-06	0.0	4.55244914987e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	5.32426394671	0.149535666357	0.859830081551	1.0	0.00629233674521	0.000642669971377	0.00119465180809	0.00021577416514
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	4.95920816018	0.174808608326	0.893466220334	1.0	0.00032071962773	0.0	0.000231286367292	7.24973934835e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	4.46406222443	0.215518342513	0.913235772721	1.0	0.00781991466791	0.00791427856435	0.00635332757869	0.00965382819709
k__Bacteria;p__Tenericutes;c__Mollicutes	4.42529576934	0.21905131268	0.913235772721	1.0	0.00295329042891	0.006748775899	0.00593548897703	0.00657291328155
k__Bacteria;p__Synergistetes;c__Synergistia	4.09992130025	0.250874619806	0.913235772721	1.0	2.62704240696e-05	0.0	7.41035144735e-05	6.99760989618e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	3.89698463146	0.272804941475	0.913235772721	1.0	0.0086059682843	0.00741092210884	0.0127094755343	0.00634121579866
k__Bacteria;p__Cyanobacteria;c__4C0d-2	3.66132095888	0.300434120131	0.913235772721	1.0	0.0013364561457	0.00114327768608	0.00115387629417	0.00144076701787
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	3.61087058651	0.306664696792	0.913235772721	1.0	0.00959312722054	0.0192768485626	0.0179837378253	0.0221936314028
k__Archaea;p__Euryarchaeota;c__Thermoplasmata	3.52412046685	0.317647225294	0.913235772721	1.0	6.55702805701e-06	8.24028676198e-05	5.83424930816e-06	1.5936686731e-06
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia	3.18227945072	0.364366049793	0.985931664145	1.0	2.80855195848e-07	0.0	5.30999555058e-06	4.53230262729e-07
k__Bacteria;p__Cyanobacteria;c__Chloroplast	2.24973653616	0.522218376213	0.99041495194	1.0	0.000169270956368	0.000172267545345	0.000257872649377	0.000179536582286
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	2.24712203848	0.522726532994	0.99041495194	1.0	0.000220403001871	4.97350238282e-05	0.00141349882685	0.00109553820955
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	2.19621854211	0.53269358452	0.99041495194	1.0	0.0110536920023	0.0325461230325	0.0137007182436	0.0090556923191
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	2.11411450166	0.549062585512	0.99041495194	1.0	0.000421362166253	9.82360020258e-06	0.000332720356898	0.000447744618784
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	2.06806740074	0.558399909174	0.99041495194	1.0	0.0210027443199	0.019111757648	0.030255392199	0.0593805026791
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	1.78102387556	0.619073033768	0.99041495194	1.0	0.431113452271	0.410110457696	0.401904866072	0.396747756561
k__Bacteria;p__Bacteroidetes;c__Cytophagia	1.68689648794	0.639850925206	0.99041495194	1.0	4.99089162279e-06	0.0	2.26401602294e-06	0.0
k__Bacteria;p__[Thermi];c__Deinococci	1.68689648794	0.639850925206	0.99041495194	1.0	7.79345474497e-07	0.0	1.28316263172e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia	1.61199214641	0.656673748208	0.99041495194	1.0	0.451981413984	0.435912969475	0.456099626618	0.414408902291
