OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hispanic_mean	African American_mean	Caucasian_mean	Asian or Pacific Islander_mean
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	8.28445886306	0.0404844555257	0.999246878626	1.0	0.00428064492814	0.0	0.000853382982026	0.00034016595875
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta	6.74499692904	0.0804853570507	0.999246878626	1.0	0.000111754498399	0.00012611021244	0.000252089237169	0.000285885312417
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales	6.28792731771	0.0984120020009	0.999246878626	1.0	1.40565654938e-05	0.000113921315726	1.35318498943e-05	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	5.97475078921	0.11284513681	0.999246878626	1.0	0.00987975735241	0.0225979304757	0.0138094343905	0.0106486263576
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	4.81446093927	0.185898402795	0.999246878626	1.0	0.0297089195803	0.00235380944311	0.011738929276	0.00902726892964
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32	4.51874550679	0.210624313147	0.999246878626	1.0	0.00186837246614	0.00491776554646	0.00402592918467	0.00477694027868
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	3.97277485711	0.264419000191	0.999246878626	1.0	0.00786820255851	0.0166282933266	0.010600621188	0.0101458302854
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	3.96835843794	0.264901180024	0.999246878626	1.0	0.0165778963804	0.00190135693892	0.00922623309111	0.00872228847567
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	3.95119696391	0.266782427057	0.999246878626	1.0	0.0198373177731	0.00835774578799	0.0180563501999	0.0111762003218
k__Bacteria;p__SR1;c__;o__	3.76853189605	0.287567677822	0.999246878626	1.0	0.0	0.0	4.94660043003e-06	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales	3.65689805915	0.300975795842	0.999246878626	1.0	4.00454087696e-05	0.0	3.34803541347e-05	7.18528526254e-06
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales	3.52351752893	0.317724761026	0.999246878626	1.0	7.25307854623e-05	8.85088907181e-06	0.000229515847477	0.000150907022587
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	3.44878785721	0.327465156602	0.999246878626	1.0	0.00596384577989	0.0117877650742	0.00816472963465	0.00837235013445
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales	3.41841451533	0.331498655418	0.999246878626	1.0	0.0	0.0	6.81603118148e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales	3.08818919372	0.378226989225	0.999246878626	1.0	0.000643767471687	0.0	6.61071744337e-07	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	2.95852677298	0.398063831952	0.999246878626	1.0	0.000561156392999	0.000329841408663	0.00142487743527	0.000243759883685
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales	2.9230703921	0.403638923116	0.999246878626	1.0	0.000328312352226	5.91397531507e-06	0.00049716653168	1.80793564202e-05
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales	2.73689093288	0.43399442711	0.999246878626	1.0	0.0	0.0	2.50318696583e-06	2.58483927383e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__	2.65685810449	0.447608662095	0.999246878626	1.0	3.74875541398e-05	0.0	6.67402577742e-06	5.21986052533e-07
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	2.36149715862	0.500842153675	0.999246878626	1.0	0.000619570041017	0.00178600887782	0.00116113888343	0.00177333979161
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	2.35045256356	0.50292449411	0.999246878626	1.0	0.0104345974101	6.0103479351e-05	0.00405186875671	0.0103150736089
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	2.31921171717	0.508850446455	0.999246878626	1.0	9.69623936588e-05	0.0	0.0008570224971	6.35012117884e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales	2.26538001962	0.519185599923	0.999246878626	1.0	6.07668328248e-05	5.89454918475e-05	0.000173813414703	0.000344792871203
