OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__5B-12	104.769230769	1.4648562569e-22	2.63674126243e-20	2.63674126243e-20	0.0	5.1759387859e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae	36.1621621621	6.9199110371e-08	4.15194662226e-06	1.24558398668e-05	0.0	0.0	0.0	1.35147421264e-05
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__WCHB1-41;f__RFP12	36.1621621621	6.9199110371e-08	4.15194662226e-06	1.24558398668e-05	0.0	0.0	0.0	2.83098155439e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__	30.3000859954	1.19334128053e-06	5.37003576239e-05	0.000214801430496	8.30600850671e-05	0.0	1.49193401338e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__RF16	28.7779115109	2.49343992925e-06	8.9763837453e-05	0.000448819187265	8.12171747252e-06	0.0	8.8549655272e-06	0.000126993377177
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Z20;f__R4-45B	21.8862590939	6.88840327915e-05	0.00206652098374	0.0123991259025	0.0	0.0	3.5786650366e-06	0.000340284771686
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae	21.4950799373	8.3073953715e-05	0.00213618738124	0.0149533116687	4.1901033035e-06	0.0	1.09367516801e-06	4.73601679202e-07
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae	20.8683105669	0.000112117903879	0.00252265283727	0.0201812226982	9.91728545981e-06	0.00333427392297	0.000110690620194	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7-3;f__	15.0230723879	0.00179703779274	0.0359407558549	0.323466802694	1.10294442042e-06	0.0	5.52247455237e-08	1.72005808882e-05
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__	11.919907791	0.0076626194816	0.137927150669	1.0	1.46443500231e-06	0.0	4.35381801667e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae	10.8513944154	0.0125571904466	0.205481298218	1.0	0.0	0.0	2.1506046505e-07	5.87607936233e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae	10.586957441	0.0141824697191	0.212737045786	1.0	0.000228418005398	0.0	0.000122607605128	0.000230135713083
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	9.7434997723	0.020877167111	0.285919321669	1.0	9.50786635907e-05	0.0	0.000213033571545	0.000247470022603
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	9.60519780057	0.0222381694632	0.285919321669	1.0	0.00277039645897	0.00100657642047	0.0054143707044	0.00188574112454
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	9.12128415919	0.0277210614993	0.322363398002	1.0	0.00403923949781	0.000399984631162	0.0024187627343	0.00621111526044
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiopsaceae	9.04837934963	0.0286545242668	0.322363398002	1.0	4.35624324227e-06	0.0	0.000575393846965	8.3435767142e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	8.67047044998	0.0340086939122	0.360092053188	1.0	0.320655027055	0.384843381199	0.285477998437	0.258662052588
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__	8.19012437069	0.042241559841	0.42241559841	1.0	0.0	0.00010783205804	2.93170162986e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	7.70429251895	0.0525352411112	0.497702284211	1.0	4.64208504847e-05	0.000191434888356	0.000112468096269	2.1813217669e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae	7.43203932079	0.0593306069263	0.522615663717	1.0	2.36294010796e-05	0.0	7.78290519261e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	7.32347291168	0.0622719534213	0.522615663717	1.0	0.00122467456886	0.00109944408025	0.00184352250865	0.00153300481982
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae	7.26637048387	0.0638752477876	0.522615663717	1.0	0.00507356198682	0.0	0.000437991534747	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;f__	7.11201512725	0.0684118861831	0.535397370129	1.0	0.00139283400378	0.00290690179312	0.00113096234752	0.00145309639899
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__	6.77985337637	0.0792556371297	0.594417278473	1.0	0.000352354764219	0.00016342449096	0.000326644956143	0.000490577329648
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	6.646003949	0.0840789314339	0.605368306324	1.0	0.0130319080304	0.0267695192211	0.0195145196551	0.0435828716963
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__	6.28693405445	0.098454848251	0.626389051696	1.0	2.33840724318e-06	0.0	2.69423094825e-06	0.0
