OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hispanic_mean	African American_mean	Caucasian_mean	Asian or Pacific Islander_mean
k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__5B-12;g__	36.1621621621	6.9199110371e-08	3.25235818744e-05	3.25235818744e-05	1.81857308694e-05	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae];g__Barnesiella	33.7876242707	2.1966241103e-07	5.1620666592e-05	0.000103241333184	0.0	2.29149146305e-06	1.58112560449e-05	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__Candidatus Koribacter	28.7199442887	2.56434334104e-06	0.00040174712343	0.00120524137029	2.52098976075e-07	3.81915243841e-07	6.21693667247e-08	7.20482857339e-07
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Shewanella	26.9328862809	6.08120447248e-06	0.000714541525516	0.00285816610207	0.000290191475488	0.0	3.2041645555e-07	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__	24.9906532559	1.55101343168e-05	0.00145795262578	0.00728976312891	7.73737193199e-07	0.0	1.37788756394e-07	9.2149169792e-06
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Olivibacter	21.8181972869	7.11666302968e-05	0.00557471937325	0.0334483162395	1.46779661491e-05	0.0	2.22464204455e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio	21.3560658724	8.87888724325e-05	0.00596153857761	0.0417307700433	0.0	2.29149146305e-06	5.4425495104e-08	1.8722524695e-06
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__	20.6458500068	0.000124695721163	0.00732587361833	0.0586069889467	2.28633104965e-06	1.06361908699e-05	3.03251420431e-06	1.40922943387e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Alicycliphilus	19.912923106	0.000176943471474	0.00810027776591	0.0831634315928	0.000651854294937	0.000523856202068	0.000202869125498	2.8283114462e-05
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae;g__Jonquetella	19.8084562595	0.00018598487846	0.00810027776591	0.0874128928763	3.62062052005e-06	0.000386321165549	1.28918699781e-06	1.52832910835e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium	19.7683048197	0.000189580968989	0.00810027776591	0.089103055425	0.0	2.01348227733e-05	1.47235455105e-06	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Rubrivivax	19.5218254973	0.000213223377184	0.00835124893971	0.100214987277	7.59522915416e-06	0.0	2.02117240756e-06	2.54248754213e-06
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__	17.7233156365	0.00050158761139	0.0181343213349	0.235746177353	6.38967572674e-07	1.14574573152e-06	2.16449709847e-07	1.63399990061e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Dyella	17.2920680711	0.000615414901102	0.0206603573941	0.289245003518	0.0	1.52766097537e-06	1.06999976283e-07	5.80644947228e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__Micromonospora	17.1231058647	0.000666712057036	0.0208903111205	0.313354666807	5.29407849757e-06	0.0	9.07049018063e-07	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__	15.0476423665	0.00177638457586	0.0488067923445	0.834900750653	8.91066548749e-07	7.63830487683e-07	3.29088754732e-07	1.43480189673e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfotomaculum	15.0009284814	0.00181585568716	0.0488067923445	0.853452172964	8.91066548749e-07	3.81915243841e-07	2.26734098614e-07	8.50143098233e-07
