OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales	18.2850718062	0.000384139075848	0.0288001414115	0.0334200995988	0.0	0.0	9.52190108826e-08	1.00440509414e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	16.5759020211	0.000863826216749	0.0288001414115	0.0751528808572	0.3221036814	0.465951562781	0.408453052632	0.417472586148
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__	16.1965492697	0.00103347004527	0.0288001414115	0.0899118939381	7.73905713097e-07	2.03564827255e-06	7.09174864277e-06	2.22076746233e-05
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales	15.6714160941	0.00132414443271	0.0288001414115	0.115200565646	0.0	0.0	1.39512157612e-05	4.00625527094e-05
k__Bacteria;p__TM7;c__TM7-3;o__CW040	13.0877070142	0.00445072238046	0.0774425694201	0.3872128471	1.04455667277e-06	0.0	4.47011047806e-07	6.09835554716e-07
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales	10.8684680027	0.0124588017185	0.155272081836	1.0	0.00027026310598	8.09082355121e-05	0.000116648282043	0.00032469443308
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales	10.8513944154	0.0125571904466	0.155272081836	1.0	0.0	0.0	1.99111154454e-06	1.97284769714e-07
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	10.5723743063	0.0142778925826	0.155272081836	1.0	2.69165672548e-06	7.37658965507e-06	9.69342381035e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	8.00189651482	0.0459725267017	0.417862444318	1.0	0.0182316741286	0.00165327682601	0.00975923820361	0.0189375403166
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	7.90436191705	0.0480301660135	0.417862444318	1.0	0.501866299321	0.440459570596	0.451815323904	0.434845770515
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales]	6.75433564214	0.0801540984923	0.609149784376	1.0	4.85917300006e-06	0.000165874748512	4.63696067221e-05	1.95225776887e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	6.44657976374	0.0917932416066	0.609149784376	1.0	0.028669673904	0.00105518399851	0.0137573553534	0.00762524240188
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	6.42542106925	0.0926505727089	0.609149784376	1.0	0.0135187337987	0.0390010242764	0.0177967511378	0.0121783575993
