OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae	12.7643963056	0.00517483055159	0.238042205373	0.238042205373	2.87314516167e-05	0.0	6.92855718566e-07	0.0
k__Bacteria;p__Tenericutes;c__RF3	11.114577664	0.0111221733832	0.255809987814	0.511619975629	0.000961140572353	0.000935307630827	0.000470532688862	0.000883547777038
k__Archaea;p__Euryarchaeota;c__Thermoplasmata	9.97539869955	0.0187764172535	0.287905064553	0.863715193659	2.4184470161e-05	0.0	5.0545785473e-06	1.46875904322e-05
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	5.51182299518	0.137933179005	0.99041495194	1.0	0.010481625896	0.0118012849766	0.0137925552067	0.0146346757997
k__Bacteria;p__Verrucomicrobia;c__Opitutae	5.16566071984	0.16006086824	0.99041495194	1.0	0.000190305312499	2.66714319625e-06	3.54146742849e-05	2.05474033733e-06
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia	4.92618734496	0.1772825499	0.99041495194	1.0	1.99047755538e-06	4.00071479438e-05	1.45874805164e-05	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia	4.22083321545	0.238584344816	0.99041495194	1.0	0.0	0.0	6.51303344138e-06	7.98693601283e-06
k__Bacteria;p__Cyanobacteria;c__4C0d-2	4.12536596423	0.248241203995	0.99041495194	1.0	0.00169472608389	4.95768536412e-05	0.00115288392064	0.00100611626963
k__Bacteria;p__Actinobacteria;c__Actinobacteria	3.99845080375	0.261631463754	0.99041495194	1.0	0.0140426163164	0.0258485272776	0.019003188642	0.017427241938
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	3.80772287717	0.282989107652	0.99041495194	1.0	0.0156178897411	0.00660643913779	0.0180350528136	0.0106006470829
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	3.72134763431	0.293168222753	0.99041495194	1.0	0.000120617893377	2.39802794746e-05	0.00144795710438	0.000189889883085
k__Bacteria;p__SR1;c__	3.55671510863	0.313480515163	0.99041495194	1.0	1.87442034485e-06	4.91584080541e-06	4.21202923027e-06	1.83732338729e-05
k__Bacteria;p__Firmicutes;c__Clostridia	2.51040442299	0.473413705312	0.99041495194	1.0	0.475751527882	0.477084284124	0.451976059894	0.481269846187
k__Bacteria;p__Tenericutes;c__Mollicutes	2.47570483176	0.479697769158	0.99041495194	1.0	0.00527921513681	0.00557732422113	0.00563312717466	0.0115612659045
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria]	2.32007316185	0.50868633306	0.99041495194	1.0	0.0	0.0	2.15012949201e-06	4.47541431148e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	2.22023688785	0.527973342774	0.99041495194	1.0	0.0139219967351	0.0337011443851	0.011946320509	0.00997471236727
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia	2.20114082805	0.531723698617	0.99041495194	1.0	0.0	0.0	5.28264892963e-06	2.03547424514e-06
k__Bacteria;p__Acidobacteria;c__Acidobacteriia	2.1961577561	0.532705569912	0.99041495194	1.0	0.0	0.0	1.59516435991e-06	2.23770715574e-06
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	2.18498819114	0.534911279042	0.99041495194	1.0	0.0	0.0	0.000182203546283	8.39140183402e-07
