OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Bacteria;p__Gemmatimonadetes	104.769230769	1.4648562569e-22	2.78322688812e-21	2.78322688812e-21	0.0	0.000185817931708	0.0	0.0
k__Bacteria;p__Cyanobacteria	11.7056008821	0.00846279618172	0.0803965637264	0.160793127453	0.000763216088379	0.000665118167044	0.00151626931443	0.00021193204682
k__Bacteria;p__Acidobacteria	4.86403300243	0.182028385791	0.822673896765	1.0	0.0	1.94138137605e-05	3.24521590665e-06	0.0
k__Bacteria;p__Proteobacteria	4.49743667925	0.212519043711	0.822673896765	1.0	0.0516094565203	0.099945202971	0.0525236422621	0.0315918607003
k__Bacteria;p__Spirochaetes	3.76853189605	0.287567677822	0.822673896765	1.0	0.0	0.0	7.08356864934e-06	0.0
k__Bacteria;p__Actinobacteria	3.64542875126	0.302384510641	0.822673896765	1.0	0.0192135548784	0.0216073148089	0.0218365501884	0.0278015146139
k__Bacteria;p__Verrucomicrobia	3.63969966679	0.303090383019	0.822673896765	1.0	0.015532209124	0.00243658908223	0.0182257941858	0.0076368403036
k__Bacteria;p__SR1	3.13319205834	0.371541963653	0.882412163676	1.0	1.1226168204e-06	6.6017058808e-06	4.31657215234e-06	1.60738519691e-05
k__Bacteria;p__Synergistetes	2.08412944281	0.555130151844	0.955968532483	1.0	7.16345146514e-05	1.84360604938e-05	7.13358867532e-05	4.81341187534e-05
k__Bacteria;p__TM7	1.9825586496	0.576034602743	0.955968532483	1.0	1.04949953672e-05	0.0	4.30703383756e-06	2.3020337317e-06
k__Bacteria;p__Lentisphaerae	1.56228341543	0.667971710486	0.955968532483	1.0	0.000506804796259	0.000107375005899	0.000216613068626	8.27541649029e-05
k__Bacteria;p__Firmicutes	1.4268803254	0.699246106506	0.955968532483	1.0	0.494996175587	0.530254690854	0.491496099432	0.518049168551
k__Bacteria;p__Bacteroidetes	1.31246798868	0.726174579753	0.955968532483	1.0	0.409161897851	0.339860100534	0.406178634157	0.409295234369
k__Bacteria;p__Chloroflexi	0.784340007426	0.853208913119	0.955968532483	1.0	0.0	0.0	1.95281727994e-06	0.0
k__Bacteria;p__Fusobacteria	0.766254524793	0.85752028846	0.955968532483	1.0	0.00219671203617	9.57500469324e-05	0.00129326453355	0.00039868497967
k__Bacteria;p__Elusimicrobia	0.663109771999	0.881844648383	0.955968532483	1.0	3.12773676967e-05	0.0	1.29244624006e-05	0.0
k__Bacteria;p__Tenericutes	0.585568068571	0.899728139847	0.955968532483	1.0	0.00575008282504	0.00465979414065	0.00639008664883	0.00468592099561
k__Bacteria;p__[Thermi]	0.559427372426	0.905654399194	0.955968532483	1.0	0.0	0.0	1.33860515537e-06	0.0
k__Archaea;p__Euryarchaeota	0.268551700621	0.965830311422	0.965830311422	1.0	0.000155360798175	0.000137794877947	0.000216542047239	0.000179579271041
