OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hispanic_mean	African American_mean	Caucasian_mean	Asian or Pacific Islander_mean
k__Bacteria;p__Elusimicrobia	5.24323067597	0.154828773693	0.726066098948	1.0	4.73410878035e-06	5.5727899244e-05	1.40018194896e-05	5.91014685533e-06
k__Bacteria;p__Verrucomicrobia	4.82299857034	0.185226448023	0.726066098948	1.0	0.0161270441579	0.015641153647	0.0173028374126	0.0229856255607
k__Archaea;p__Euryarchaeota	4.47066223752	0.214922124404	0.726066098948	1.0	0.000351286136932	0.000733327903546	0.000198382910472	0.000250449080105
k__Bacteria;p__Proteobacteria	4.4063553492	0.220796821697	0.726066098948	1.0	0.063412863107	0.0577225055064	0.0529935427146	0.037862310136
k__Bacteria;p__SR1	4.32601236347	0.228344589964	0.726066098948	1.0	0.0	1.53131539993e-05	4.66170853935e-06	1.74250303163e-06
k__Bacteria;p__Actinobacteria	4.31618409858	0.229284031247	0.726066098948	1.0	0.0307012755866	0.00819250147989	0.0217823378056	0.0207381245926
k__Bacteria;p__Lentisphaerae	3.24886511334	0.354823313494	0.904036015305	1.0	0.000249615274623	0.000357260288542	0.000236417001955	0.000121352122833
k__Bacteria;p__Fusobacteria	2.60881900614	0.455945558459	0.904036015305	1.0	0.00201494474189	0.000114189413407	0.00134352883288	0.000807868158499
k__Bacteria;p__Firmicutes	2.50530688842	0.47433277318	0.904036015305	1.0	0.448670507741	0.529792241163	0.493690388858	0.49339033781
k__Bacteria;p__Cyanobacteria	2.42637036213	0.488744666402	0.904036015305	1.0	0.00110866445035	0.00243413533765	0.00142521507476	0.00140478168286
k__Bacteria;p__Synergistetes	2.24371505307	0.523389272019	0.904036015305	1.0	4.70904683109e-05	6.02273367738e-05	6.95319555639e-05	9.12571436959e-05
k__Bacteria;p__Acidobacteria	1.69360839747	0.638355729013	0.955968532483	1.0	0.0	0.0	3.09077668929e-06	5.03887375868e-06
k__Bacteria;p__Spirochaetes	1.2993716504	0.729282289528	0.955968532483	1.0	0.0	0.0	7.02903179561e-06	7.66614637064e-07
k__Bacteria;p__Bacteroidetes	1.19554078729	0.754074012609	0.955968532483	1.0	0.43033827201	0.380069681615	0.40447240231	0.418358396132
k__Bacteria;p__TM7	1.18749087124	0.75600605453	0.955968532483	1.0	9.82943956467e-07	0.0	4.56713725365e-06	7.39338623055e-06
k__Bacteria;p__Chloroflexi	0.784340007426	0.853208913119	0.955968532483	1.0	0.0	0.0	1.95281727994e-06	0.0
k__Bacteria;p__Tenericutes	0.584246031999	0.900029222663	0.955968532483	1.0	0.00697271927247	0.00481173525589	0.00644682041189	0.00396864605633
k__Bacteria;p__[Thermi]	0.559427372426	0.905654399194	0.955968532483	1.0	0.0	0.0	1.33860515537e-06	0.0
k__Bacteria;p__Gemmatimonadetes	0.11156022634	0.99041495194	0.99041495194	1.0	0.0	0.0	1.95281577381e-06	0.0
