OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hispanic_mean	African American_mean	Caucasian_mean	Asian or Pacific Islander_mean
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Z20	16.2946174685	0.000986679263636	0.0858410959364	0.0858410959364	0.0	2.67931302414e-05	1.34753714709e-05	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	11.0987305386	0.0112038078976	0.351705987304	0.974731287093	0.00568212100027	0.00179239543431	0.01234186117	0.0107370777555
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	10.9269002047	0.0121277926656	0.351705987304	1.0	0.00118040950144	0.0117435283338	0.000704483957057	1.73280607247e-05
k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__	9.54480362245	0.0228594710118	0.497193494508	1.0	0.0	0.0	7.72085382773e-07	1.52708193292e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	7.80835511385	0.0501430057345	0.814298329398	1.0	0.439600745778	0.309101032242	0.406628932894	0.361612216711
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	7.55513851057	0.0561585054757	0.814298329398	1.0	2.21498840149e-05	1.05840938005e-06	0.000881608472455	0.00289294753697
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales	6.72243792661	0.0812910152062	0.960946508963	1.0	0.0	2.11681876009e-06	5.28056006095e-06	5.72475383559e-07
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	6.5331854993	0.0883628973759	0.960946508963	1.0	0.0110790208709	0.00877007589844	0.0133047943757	0.0192807747404
k__Bacteria;p__TM7;c__TM7-3;o__CW040	6.07419945262	0.108055538101	0.99041495194	1.0	0.0	1.05840938005e-06	5.13138331136e-07	2.15069673972e-07
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	5.0907652956	0.165270242832	0.99041495194	1.0	0.00340455932263	0.0013336435149	0.00307858860632	0.00364890767743
k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39	4.90678606704	0.178751365423	0.99041495194	1.0	0.00242272127138	0.011291263918	0.00560112851933	0.00657300220659
k__Bacteria;p__Firmicutes;c__Clostridia;o__SHA-98	4.84328563317	0.183638846301	0.99041495194	1.0	5.5831076084e-05	6.66448710539e-05	6.20043993286e-05	4.71485601849e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	4.72596508544	0.19299879435	0.99041495194	1.0	0.000137986313992	6.30327526405e-05	0.000148056015977	7.00384297969e-05
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	4.57766681382	0.205466327493	0.99041495194	1.0	0.029205459435	0.0201857489852	0.0173035297728	0.0160722637919
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	4.41233649547	0.220244230001	0.99041495194	1.0	5.93903022926e-05	2.7785907499e-05	0.00119970544407	0.00637788615482
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32	4.31261576801	0.229625991266	0.99041495194	1.0	0.00136720307597	0.00356212320136	0.00427679378813	0.00166156645417
