OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Bacteria;p__TM7;c__TM7-3	13.6783115176	0.00337739395382	0.155360121876	0.155360121876	9.28405856886e-07	0.0	4.41562919692e-06	2.14243963635e-05
k__Bacteria;p__Fusobacteria;c__Fusobacteriia	11.0683824959	0.0113617944	0.2613212712	0.5226425424	0.000196361640823	2.5120681044e-05	0.00137080412107	0.00258875381162
k__Bacteria;p__Bacteroidetes;c__[Saprospirae]	8.21002997952	0.0418647070851	0.641925508638	1.0	1.08708602677e-07	0.0	0.000182172503569	1.6184234234e-06
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria]	7.48952225204	0.0578282821793	0.665025245062	1.0	8.69668821416e-07	0.0	1.93649328476e-06	9.54939085415e-06
k__Bacteria;p__Acidobacteria;c__Solibacteres	4.6754264779	0.197166311604	0.99041495194	1.0	3.26125808031e-07	0.0	7.26825136065e-07	3.5629244043e-06
k__Bacteria;p__Acidobacteria;c__DA052	4.30968913784	0.229906805915	0.99041495194	1.0	6.52251616062e-07	0.0	8.03215595061e-07	2.70573991248e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria	4.08101290041	0.252848034602	0.99041495194	1.0	0.0188574201338	0.00630351691719	0.0181845920215	0.0402106586486
k__Bacteria;p__Cyanobacteria;c__4C0d-2	3.94911135523	0.267011875357	0.99041495194	1.0	0.00187591962668	0.00141659349805	0.00112034600457	0.0011826880003
k__Bacteria;p__SR1;c__	3.78560662878	0.285564766076	0.99041495194	1.0	0.0	3.51535860173e-06	4.81292231609e-06	3.23405851705e-06
k__Bacteria;p__Acidobacteria;c__Acidobacteriia	3.05049681191	0.383904899847	0.99041495194	1.0	2.17417205354e-07	0.0	1.3324878661e-06	1.05025209062e-05
k__Bacteria;p__Synergistetes;c__Synergistia	2.89877922028	0.407496150624	0.99041495194	1.0	0.00013171496108	6.654522231e-05	6.78935055628e-05	3.4240415426e-06
k__Bacteria;p__Actinobacteria;c__Thermoleophilia	2.65632832811	0.447699924792	0.99041495194	1.0	5.43543013385e-07	0.0	6.36144173003e-06	1.17622647091e-05
k__Bacteria;p__Verrucomicrobia;c__Opitutae	2.63125105703	0.452037154674	0.99041495194	1.0	0.000185050763755	1.88375356736e-05	3.56800021586e-05	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast	2.36145638559	0.500849828821	0.99041495194	1.0	0.000462939544086	0.000102667474573	0.000238352542594	0.000158140292864
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia	2.27562986311	0.517205648177	0.99041495194	1.0	0.000227849649632	0.0	0.000447361541389	0.00149657907835
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	2.25377459318	0.521434259662	0.99041495194	1.0	0.00107269730642	3.8587792185e-05	0.000291383576625	0.000270505980054
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia	2.19035983622	0.533849678119	0.99041495194	1.0	0.0	0.0	5.31789284303e-06	8.57184491818e-07
k__Archaea;p__Euryarchaeota;c__Methanobacteria	1.86282298919	0.601360283652	0.99041495194	1.0	0.0002812630979	0.000147475037573	0.000203730784756	6.3852226654e-05
k__Bacteria;p__Tenericutes;c__RF3	1.76846845998	0.621820470694	0.99041495194	1.0	0.000608923562764	6.7238176151e-05	0.000479188323744	0.00173687154474
k__Bacteria;p__Firmicutes;c__Bacilli	1.66570996773	0.644583966054	0.99041495194	1.0	0.0284720324816	0.0117953332424	0.0238401004992	0.048759784725
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia	1.65736937238	0.646452769135	0.99041495194	1.0	8.17147702401e-06	0.0	1.45291274471e-05	1.30669504808e-06
k__Bacteria;p__Firmicutes;c__Clostridia	1.6018921682	0.65896085939	0.99041495194	1.0	0.4361390915	0.494818883672	0.456282682337	0.425271269033
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria]	1.31194104149	0.726299529773	0.99041495194	1.0	0.000126690173882	6.40037354788e-05	0.00024155575511	0.000168154438002
k__Archaea;p__Euryarchaeota;c__Thermoplasmata	1.09809680014	0.777533543412	0.99041495194	1.0	5.93401376691e-07	0.0	7.17216536946e-06	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes	1.06638165975	0.78519524677	0.99041495194	1.0	0.00593682661258	0.00519142102677	0.00577083214525	0.0055289924733
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.963539930498	0.810073230906	0.99041495194	1.0	0.017747230348	0.00814750891522	0.0116003484852	0.0214218501124
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.855118735842	0.836242903393	0.99041495194	1.0	0.013847674263	0.0159100076143	0.0134619254504	0.0162390908772
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia	0.79184904669	0.851415624296	0.99041495194	1.0	0.00177385615978	1.92351949547e-05	0.00152834545299	2.52851076048e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.70356838405	0.872364309834	0.99041495194	1.0	0.413565087949	0.397538696295	0.403634681345	0.385069579954
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	0.694495713918	0.874497842982	0.99041495194	1.0	0.00238750125838	0.00267898433967	0.00292858288785	0.00301968922282
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.693206207119	0.874800742755	0.99041495194	1.0	0.0294053565217	0.0232588116504	0.0305118762189	0.0293639538023
k__Bacteria;p__Spirochaetes;c__Spirochaetes	0.59434269706	0.897726253716	0.99041495194	1.0	5.09443036117e-06	0.0	4.61801326792e-06	4.02559311076e-07
k__Bacteria;p__Spirochaetes;c__[Brachyspirae]	0.572337520812	0.902734819506	0.99041495194	1.0	2.45629433611e-06	0.0	1.91635694336e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia	0.559427372426	0.905654399194	0.99041495194	1.0	0.0	0.0	2.61906732674e-06	0.0
