OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Oscillatoriales	24.8859689313	1.6311785268e-05	0.00141912531832	0.00141912531832	0.0	2.78122340455e-06	2.70757830386e-06	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales	11.904713018	0.00771680432308	0.335680988054	0.671361976108	0.00023009780409	0.0	1.77160608653e-05	3.69137632966e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales	10.9215094867	0.0121579637392	0.352580948438	1.0	0.00430936713176	0.00354179256949	0.00272526105059	0.00420324460041
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales]	8.57812228362	0.0354590917104	0.771235244701	1.0	3.12110848111e-06	1.58688014323e-05	4.86256208714e-05	9.3710436625e-07
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	7.83468636464	0.049554693621	0.862251669006	1.0	0.0170459630779	0.00375336344352	0.0177151182653	0.0189027705053
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	6.09661053529	0.107003357704	0.99041495194	1.0	0.000484884112222	0.000267230274587	0.000337442935679	4.83379170336e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	5.84441588948	0.119430020963	0.99041495194	1.0	0.00884891747094	0.00210358024425	0.013537990792	0.0149543883711
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales	5.70219098231	0.127033249838	0.99041495194	1.0	3.10104056445e-05	4.70548705337e-05	0.000197514020662	1.88691429656e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	5.42003602332	0.143500349225	0.99041495194	1.0	0.00859919096181	0.00463329271986	0.0107177985217	0.0118436324683
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	5.3688746258	0.146695138511	0.99041495194	1.0	0.00968883919873	0.00642740565869	0.0138427084666	0.0167315968236
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales	5.11487362184	0.163576214933	0.99041495194	1.0	4.64181688857e-06	6.6290138679e-06	6.41614673e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	4.9436250357	0.175972047002	0.99041495194	1.0	0.00159065371566	3.57482354793e-05	0.00482483153148	0.00535110055565
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales	4.91650283415	0.178014317859	0.99041495194	1.0	0.000213051474914	0.00148665925239	0.000201594433145	0.000338978596283
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	4.8090770933	0.186323308716	0.99041495194	1.0	0.000400655251039	1.23485541614e-05	0.000835238705932	1.90289616945e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	4.69252343816	0.195747173343	0.99041495194	1.0	0.423772134464	0.469227214892	0.402999363997	0.356845707641
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	4.34473545076	0.226564724833	0.99041495194	1.0	9.88582476789e-05	1.42339218145e-05	4.9152175314e-05	2.79256448894e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	4.13224737204	0.247533354776	0.99041495194	1.0	0.000405788426145	0.000150378158866	0.000884477665257	0.00185034894013
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales	4.04982110994	0.256134361823	0.99041495194	1.0	1.65317935617e-05	0.0	3.0388186669e-06	4.25092738734e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__SHA-98	3.9695941556	0.264766185447	0.99041495194	1.0	6.92294996418e-05	8.27470523269e-05	5.7553233573e-05	0.000146470022328
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	3.85083071747	0.278028769745	0.99041495194	1.0	0.0192974762866	0.0135185465905	0.0109709748038	0.0270343209811
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales	3.70881453083	0.294672173138	0.99041495194	1.0	2.28100648144e-05	0.0	3.74307852389e-07	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__GMD14H09	3.68278515511	0.297817722337	0.99041495194	1.0	9.02413052502e-07	0.0	1.51190043305e-05	0.0
k__Bacteria;p__TM7;c__TM7-3;o__	3.55311483522	0.313938361981	0.99041495194	1.0	2.69052582109e-06	0.0	3.85264564325e-06	1.80164647465e-05
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales	3.52331715958	0.317750531538	0.99041495194	1.0	5.23347062203e-05	3.12473014583e-05	7.38602796625e-05	5.13852363574e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales	3.42551499171	0.330551840288	0.99041495194	1.0	5.3392800049e-06	0.0	1.02608884012e-06	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	3.34135802259	0.341927735055	0.99041495194	1.0	0.00237548420211	0.00250243958637	0.00310614496953	0.00510130785266
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	3.32701337969	0.343900547334	0.99041495194	1.0	6.06610599671e-07	0.0	1.29982976704e-06	2.09631633395e-06
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales	3.30722233722	0.346638694206	0.99041495194	1.0	0.000120198652143	0.0	0.000132752124718	0.00017164107121
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	3.24687439758	0.355105445705	0.99041495194	1.0	0.000835394612582	3.89799720903e-06	0.000850039779783	0.00321320562201
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	3.05272453907	0.38356731123	0.99041495194	1.0	0.000125294430222	7.79599441807e-06	0.000544822875465	0.000204937515143
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	2.74939742807	0.431897883449	0.99041495194	1.0	2.72758808604e-05	3.14372728166e-05	7.32307823115e-05	6.31030283143e-06
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales	2.60739092248	0.456195295782	0.99041495194	1.0	0.0	0.0	3.31293208654e-06	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta	2.54328675386	0.467518964441	0.99041495194	1.0	8.64886511812e-05	7.19889125888e-05	0.000265273267855	0.000164236582952
k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513	2.26232929243	0.519776002051	0.99041495194	1.0	0.0	0.0	9.30548270062e-07	0.0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2	2.22424725183	0.527188223215	0.99041495194	1.0	7.29579402732e-06	0.0	6.3480667827e-06	1.16107945557e-05
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	2.19852803661	0.53223836029	0.99041495194	1.0	0.000496254017653	0.0	0.000146925207263	0.0
