OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hispanic_mean	African American_mean	Caucasian_mean	Asian or Pacific Islander_mean
k__Bacteria;p__Spirochaetes	13.2485520077	0.00412879697698	0.0784471425626	0.0784471425626	0.0	0.0	6.24898099589e-06	1.17316469013e-05
k__Bacteria;p__Firmicutes	9.92258336425	0.0192357988882	0.182740089438	0.365480178875	0.586956760505	0.542465543286	0.488433263601	0.507273515805
k__Bacteria;p__Bacteroidetes	8.5202153612	0.0363992164634	0.20966791057	0.691585112804	0.335321996511	0.330706604676	0.41042588689	0.381913643498
k__Bacteria;p__Actinobacteria	7.9985523468	0.0460416337931	0.20966791057	0.874791042069	0.0184269041523	0.0367350153635	0.0211796046021	0.0301549431746
k__Bacteria;p__[Thermi]	7.59464807186	0.0551757659395	0.20966791057	1.0	1.85357842583e-06	0.0	5.17081193813e-07	1.07686674851e-05
k__Bacteria;p__Verrucomicrobia	4.1333343404	0.247421713561	0.783502092942	1.0	0.00719688812655	0.00906466191385	0.0182442990235	0.014477922755
k__Bacteria;p__TM7	3.16477271365	0.366911497933	0.959531974482	1.0	9.65399758615e-06	0.0	4.57410091396e-06	3.64971541115e-06
k__Bacteria;p__Fusobacteria	2.29342637848	0.513781407991	0.959531974482	1.0	0.000160743847484	3.40548497001e-05	0.00144467180608	0.000177565028617
k__Bacteria;p__Synergistetes	2.12221339389	0.547431930968	0.959531974482	1.0	2.33333419588e-05	3.66856209041e-05	7.09915487759e-05	8.42064525377e-05
k__Bacteria;p__Proteobacteria	2.10858856286	0.550177193695	0.959531974482	1.0	0.0435052152743	0.0606916983267	0.0520011769893	0.0597434449706
k__Bacteria;p__Elusimicrobia	1.93403474059	0.586210280888	0.959531974482	1.0	5.8072683771e-06	0.0	1.49758281463e-05	0.0
k__Archaea;p__Euryarchaeota	1.74839691946	0.626228190711	0.959531974482	1.0	0.000114637345183	0.000379604435221	0.000209966944625	0.000239369081649
k__Bacteria;p__Lentisphaerae	1.38834525253	0.708268928737	0.959531974482	1.0	0.000308708308587	2.66433778387e-05	0.000229068236672	0.000248647580069
k__Bacteria;p__Tenericutes	1.13156922814	0.769459126384	0.959531974482	1.0	0.00639109520682	0.0159754037853	0.00635410536477	0.00386729279312
k__Bacteria;p__Chloroflexi	0.960387888778	0.810835649548	0.959531974482	1.0	0.0	0.0	1.40886251667e-06	7.64627320644e-06
k__Bacteria;p__Acidobacteria	0.89779929112	0.825958858089	0.959531974482	1.0	8.11168843956e-06	0.0	2.99333034298e-06	2.99806305555e-06
k__Bacteria;p__SR1	0.727552816869	0.866704902361	0.959531974482	1.0	8.1902563796e-07	0.0	4.80638923789e-06	1.62656018267e-06
k__Bacteria;p__Cyanobacteria	0.544416911958	0.909030291615	0.959531974482	1.0	0.00156747182266	0.00388408436496	0.00136948760484	0.00178102793474
k__Bacteria;p__Gemmatimonadetes	0.11156022634	0.99041495194	0.99041495194	1.0	0.0	0.0	1.95281577381e-06	0.0
