OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Asian or Pacific Islander_mean	African American_mean	Caucasian_mean	Hispanic_mean
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Oscillatoriales;f__Phormidiaceae	24.8859689313	1.6311785268e-05	0.00293612134824	0.00293612134824	0.0	2.78122340455e-06	2.70757830386e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__RF16	19.8867331054	0.000179168216535	0.0161251394881	0.0322502789763	0.0	0.000745688323586	5.39459195121e-06	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Z20;f__R4-45B	17.3197102257	0.000607404470149	0.0364442682089	0.109332804627	7.84781516826e-07	0.000234359187413	1.12381689513e-05	0.0
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__[Methanomassiliicoccaceae]	15.7018846159	0.00130525506761	0.0587364780425	0.23494591217	1.7695524041e-05	0.0	5.95552285171e-06	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bdellovibrionaceae	14.6249999997	0.00216684339855	0.0650053019566	0.39003181174	2.28100648144e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__	14.6249999997	0.00216684339855	0.0650053019566	0.39003181174	6.26872782438e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae	12.4212651439	0.00607097505536	0.156110787138	1.0	0.00376961235102	0.00628422081568	0.000488602085443	2.55453941654e-06
k__Bacteria;p__SR1;c__;o__;f__	10.7128997166	0.0133840890951	0.301142004639	1.0	2.50416191711e-07	6.06790378046e-06	4.86501645751e-06	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae	8.70876367619	0.0334244274052	0.602927928942	1.0	0.0	9.29561544411e-07	4.30760744192e-07	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae	8.70403799677	0.0334959960523	0.602927928942	1.0	2.39553854901e-06	0.0	0.000154730492278	0.000260953315717
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	7.94270538553	0.0472107728986	0.772539920158	1.0	0.00480346966035	1.20843000773e-05	0.00469424646977	0.00205660227708
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	7.24317915238	0.0645377618461	0.968066427691	1.0	0.0594706586843	0.0636868141092	0.0470920561247	0.0555044820749
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae	6.96928712317	0.0728831657113	0.991554735948	1.0	0.0011232055495	0.000482504416594	0.000871996950641	0.000444627204311
