OTU	Test-Statistic	P	FDR_P	Bonferroni_P	hispanic_mean	white_mean	black_mean	asian_mean
k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales	21.6228233062	7.81460501428e-05	0.00210994335386	0.00210994335386	3.9530535362e-06	8.01683703216e-06	0.000125975653091	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales	14.315312922	0.00250591152962	0.0338298056498	0.0676596112997	0.000265233246436	0.000146066130831	9.08980729609e-06	0.00022754540864
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales	6.5768498876	0.086680509358	0.587510115711	1.0	0.000788452822243	0.000135519036356	0.0	0.00148076406455
k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2	6.55935793991	0.0873507388449	0.587510115711	1.0	0.00052762661921	0.000755258979387	0.00259505403101	0.000128571046101
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32	6.05850700857	0.108798169576	0.587510115711	1.0	0.00835264332255	0.00531750625595	0.00221846608916	0.000502343190885
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales	5.39088096247	0.145312783137	0.653907524117	1.0	0.000771614429995	0.00106565883312	0.00323061092722	0.00114007638282
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales	4.46774124397	0.215185806618	0.693125930269	1.0	0.00363256915425	0.00125944632176	0.000421037329338	0.000807586311912
Unassigned	4.30004329772	0.230834575937	0.693125930269	1.0	0.00317672138012	0.00223478062667	0.00155419894282	0.00213116951293
k__Bacteria; p__Tenericutes; c__RF3; o__ML615J-28	4.29789186754	0.231041976756	0.693125930269	1.0	0.00104212333039	0.00167989569701	0.00271488317695	0.00250845438494
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	3.2546922648	0.35399858284	0.955796173669	1.0	0.000379587380205	0.000283035781025	6.10564494023e-05	0.000275349946851
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales	2.71324284454	0.437981500818	0.979084443261	1.0	8.54666505092e-05	0.000129006123981	0.00015454243175	3.64523982141e-05
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales	2.55117608026	0.466113370313	0.979084443261	1.0	0.00025093333412	0.000242115907142	0.000424177899683	0.000141067885051
k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39	2.22720161531	0.526610393642	0.979084443261	1.0	0.00248271072185	0.00588306880828	0.00120586616165	0.00363556401427
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales	2.08956478669	0.554026761219	0.979084443261	1.0	0.0	1.5299660562e-05	0.0	0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	1.78174914464	0.618914557168	0.979084443261	1.0	0.0	4.34870752114e-06	0.0	1.70108529242e-05
k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales	1.73124293601	0.63001025988	0.979084443261	1.0	0.00313924339298	0.00253457468972	0.00748434944698	0.00156936727248
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales	1.61810135916	0.65529245838	0.979084443261	1.0	0.000555960112323	0.000993868792336	0.000366351225791	0.000308067508606
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales	1.51854398623	0.677997049053	0.979084443261	1.0	0.000304238379474	0.000383295884573	0.000121748754842	0.000255544552015
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales	1.33596487963	0.72061108978	0.979084443261	1.0	0.00442166711118	0.00499342384196	0.00963527411665	0.0115342204353
k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__[Cerasicoccales]	1.31637776941	0.725247735749	0.979084443261	1.0	0.000133563796354	6.87052659175e-05	0.0	3.24698456172e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__SHA-98	1.13727007385	0.768085401074	0.98753837281	1.0	7.87543740422e-06	3.00255922784e-05	2.4697456162e-05	1.05484078955e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales	0.82742113074	0.842897639515	0.994646927533	1.0	0.0	0.000241624419847	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__	0.412322274885	0.937685401907	0.994646927533	1.0	0.0	4.09301259494e-06	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.352782365559	0.949814147195	0.994646927533	1.0	0.26236685687	0.284055104325	0.281345294186	0.282150337089
k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales	0.285200996609	0.962787312716	0.994646927533	1.0	0.000377834316299	9.20281604786e-05	0.0	8.96973611036e-06
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	0.146667100684	0.985701545387	0.994646927533	1.0	0.685825411421	0.666256640211	0.670663942371	0.668538798954
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales	0.0751103050988	0.994646927533	0.994646927533	1.0	0.0211077137176	0.0211875920973	0.0156433835432	0.0225597207988
