OTU	Test-Statistic	P	FDR_P	Bonferroni_P	hispanic_mean	white_mean	black_mean	asian_mean
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Asteroleplasma	16.497427766	0.000896484583512	0.0968203350193	0.0968203350193	0.000834538778235	0.0	0.025006214268	0.0
k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae; g__	14.1816213572	0.00266807458744	0.144076027722	0.288152055443	0.000691138398019	2.81794613603e-05	3.04971027752e-05	0.0
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	13.3004567659	0.00402991556133	0.145076960208	0.435230880623	1.59989576816e-05	2.58862357417e-05	0.000158048888484	1.8768502126e-05
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella	11.7548673722	0.00827183896321	0.223339652007	0.893358608027	0.000617629967205	0.000775081303349	0.000251923691087	0.00174860806329
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__Paraprevotella	10.6789467516	0.0135948601094	0.293648978363	1.0	0.00672928181908	0.00824105258927	0.0374000282542	0.00839121133761
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	10.1224708419	0.0175532680313	0.312102818677	1.0	0.00402884550766	0.00520071332838	0.00172983328228	0.00554119961339
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia	9.81252038167	0.0202288863957	0.312102818677	1.0	0.00788664535574	0.00715848748072	0.00441553527692	0.011264090347
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__	9.27837085497	0.0258098524486	0.320152647895	1.0	0.0	2.10702622871e-05	3.1141636945e-05	0.0
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__	9.20553567727	0.0266793873246	0.320152647895	1.0	0.000525103656309	0.000126817911929	3.19190178125e-05	0.000144145089702
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium	7.9652740766	0.0467348641217	0.477858455938	1.0	0.000996246250757	0.000704106102082	3.6554161082e-05	0.00164646734208
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium	7.87482589495	0.0486707686604	0.477858455938	1.0	0.000313115548664	0.000183292003469	0.00396233910787	0.000620058641734
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia	7.35396043291	0.0614319846394	0.493913924093	1.0	1.14840682674e-05	2.42115222112e-05	0.0	7.00945086936e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	7.27038866514	0.0637611309123	0.493913924093	1.0	1.76206320918e-05	3.73646507282e-05	0.0	0.000241432452167
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__	7.26107722798	0.0640258790491	0.493913924093	1.0	0.000282547043913	0.000381782702512	0.000152567531435	0.000441221581669
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__	7.04705743678	0.0704129207517	0.506973029412	1.0	0.0296650885045	0.0431904138077	0.03345910218	0.0618754723969
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes	6.84026166147	0.0771672641477	0.520879032997	1.0	0.000893847054915	0.000956624537121	0.000719774049713	0.00155642818781
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]	6.36143564134	0.095290275263	0.605373513435	1.0	0.00251094615612	0.00261933676326	0.0182632381112	0.00143570464845
Unassigned	6.04143314502	0.109611721024	0.617533277544	1.0	0.00239625742605	0.00223273511158	0.00216894872338	0.00295011233365
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera	5.98603987542	0.112291394353	0.617533277544	1.0	0.000161885225211	0.000229775172638	0.0	0.00047498127766
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__	5.93023255814	0.115054341314	0.617533277544	1.0	2.00843176171e-05	0.0	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	5.70598632964	0.126824499276	0.617533277544	1.0	3.63897462144e-05	0.000582949388708	0.00046160410413	0.000212535469135
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Oxalobacter	5.64165707047	0.130407222593	0.617533277544	1.0	1.30252200357e-05	4.83154327282e-05	0.0	6.75277399207e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__	5.29005992487	0.151748689466	0.617533277544	1.0	9.8827904668e-05	0.00126744906917	0.00100665961822	0.000572454145474
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus	5.19623363227	0.157979132903	0.617533277544	1.0	0.00498910656125	0.00696099672063	0.00430243629514	0.00490562049972
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__	5.14502790332	0.161480349727	0.617533277544	1.0	0.00126951245639	0.000819402565783	0.00146182112954	0.000776897830895
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Slackia	5.11898446229	0.163288992468	0.617533277544	1.0	6.14049257533e-05	1.25406986401e-05	5.07839580179e-05	1.94179476748e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__	5.09590687272	0.164907579391	0.617533277544	1.0	0.0327805796552	0.0334969485364	0.0142169023972	0.0364338016431
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Acidaminococcus	5.09445858819	0.165009658994	0.617533277544	1.0	5.94955153687e-05	0.00135668439521	7.81972918561e-05	0.00196001059006
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia	5.08300385025	0.165819120822	0.617533277544	1.0	0.00946134083661	0.00781075831628	0.00333090871185	0.00785398560219
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter	4.91899717626	0.177825573719	0.640172065388	1.0	0.00401255330008	0.00491256517584	0.00435179285496	0.00528272580695
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]	4.57742467866	0.20548728226	0.715891176906	1.0	0.00220634057465	0.00130308303526	0.00241804265201	0.000572556982317
k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter	4.32233422026	0.228695752337	0.743601087033	1.0	9.35428157404e-05	0.000148461500507	0.000276446137626	0.000351183709081
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenella	4.27492771649	0.233266445909	0.743601087033	1.0	1.98522189365e-05	1.11971474157e-05	0.0	1.91947060865e-05
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__	4.26640879636	0.23409663851	0.743601087033	1.0	0.00258206209734	0.00259703222953	0.000844463374027	0.00246335733182
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]	4.09323780821	0.251570546254	0.768237849617	1.0	0.00257301345903	0.00458035119344	0.00621847781932	0.00303671695557
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides	4.00862204901	0.260534608296	0.768237849617	1.0	0.0343111854456	0.0410046163115	0.0442430040962	0.0321663205065
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium	3.92473412951	0.269707019695	0.768237849617	1.0	0.0107499012985	0.0106385222243	0.0140656721603	0.010014315502
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella	3.91934719791	0.270305910051	0.768237849617	1.0	0.000153639799123	0.00030026706741	8.92948763899e-05	0.000249976446331
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacterium	3.81196273148	0.28249772739	0.7803381227	1.0	1.06142357367e-05	2.18561682599e-06	0.0	1.70108529242e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea	3.75235840272	0.289476492256	0.7803381227	1.0	0.00225626303973	0.00300346764497	0.00143853389936	0.00381329726153
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	3.60470967154	0.307433392231	0.7803381227	1.0	0.000757650701863	0.001139679848	0.000348719059854	0.00089484504016
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]; g__	3.59191136823	0.309035710756	0.7803381227	1.0	0.012811876696	0.0114305878439	0.00436760695771	0.0117342273434
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__cc_115	3.55892909379	0.313199256673	0.7803381227	1.0	1.19359921118e-05	3.61196190392e-05	0.0	4.15567145261e-05
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae	3.52203460249	0.31791553147	0.7803381227	1.0	5.69019181637e-06	0.000116101769867	0.0	6.71342625524e-05
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Eggerthella	3.36464601579	0.338745995161	0.805143816499	1.0	3.23746213504e-05	2.84822153193e-05	0.0	1.85223956092e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	3.23785503008	0.356386143422	0.805143816499	1.0	9.20738682219e-05	5.28819832428e-05	0.0	6.01455297733e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira	3.21622304291	0.35947406719	0.805143816499	1.0	0.0115153099461	0.0111043728524	0.00952148705781	0.0128733619602
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium	3.13795969287	0.370839716388	0.805143816499	1.0	0.0391093229916	0.0423709928589	0.0167289646856	0.037090966441
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio	3.13469063027	0.371321109088	0.805143816499	1.0	8.8055371958e-06	0.000107263049196	7.69033581133e-05	3.45739512342e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megamonas	3.08394197267	0.378863179315	0.805143816499	1.0	0.0	0.000394779466819	7.69033581133e-05	0.000112225694504
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium	2.98041400243	0.394654820062	0.805143816499	1.0	0.00135097532922	0.00139761415128	0.000976242782375	0.00224966372325
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae	2.96386131437	0.397230677538	0.805143816499	1.0	0.0	2.05621215814e-05	1.21847203607e-05	1.50626795754e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__	2.93204335708	0.402221864275	0.805143816499	1.0	0.0311718333141	0.0288167792624	0.0152282058283	0.0304882290762
k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia	2.92982437534	0.402571908249	0.805143816499	1.0	0.00148718878247	0.00296907382147	9.94282873478e-05	0.00313431559742
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella	2.82003410738	0.420212556165	0.81587392083	1.0	0.0186590118591	0.0201061908229	0.0412679119857	0.0242415301964
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__EtOH8; g__	2.76437901521	0.42939738296	0.81587392083	1.0	1.39039901671e-06	1.94824364665e-05	0.0	5.78483711551e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerotruncus	2.75716393725	0.430600124882	0.81587392083	1.0	4.34699288884e-05	0.00012606104862	6.2676244902e-05	9.14389536639e-05
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Catenibacterium	2.64895288919	0.448972031608	0.836016886442	1.0	0.00146920691451	0.000166451624018	0.000335468130528	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Clostridium	2.59703944454	0.458008806904	0.838389002469	1.0	0.000342774804816	0.000219781784555	7.26590781336e-05	0.000551256846917
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	2.48896658355	0.477288369226	0.859119064607	1.0	0.000134743716175	0.00021225308658	4.26818231359e-05	0.000239554226999
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas	2.39604351374	0.494371546334	0.866358580443	1.0	0.0	2.32388881004e-05	0.0	3.97563729466e-06
