OTU	Test-Statistic	P	FDR_P	Bonferroni_P	hispanic_mean	white_mean	black_mean	asian_mean
k__Bacteria; p__Tenericutes; c__RF3; o__ML615J-28	6.21462944884	0.101622363118	0.953887824903	1.0	0.00503176518517	0.0011246879915	0.0010663423264	0.00139314952061
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales	5.87342301262	0.117933517623	0.953887824903	1.0	0.000249737019351	0.0	0.0	0.00118364884575
k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39	5.8131231074	0.121064744242	0.953887824903	1.0	0.00298343536793	0.0051328542034	0.00081780433395	0.00777217401793
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales	4.74670733361	0.191312218602	0.953887824903	1.0	0.007651772482	0.00590261126193	0.0039286607677	0.00348519269803
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales	4.5670221364	0.206389409569	0.953887824903	1.0	2.90752190454e-06	7.57126817748e-06	0.0	4.42843338602e-05
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales	4.1043587853	0.250413531765	0.953887824903	1.0	0.000288747624379	9.3760010071e-05	2.72851296044e-05	3.55236093925e-05
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales	3.5677413839	0.312081984701	0.953887824903	1.0	0.00158418406216	0.000998741397119	0.000443124037508	0.00134754560958
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32	2.95165327234	0.399139513702	0.953887824903	1.0	0.0110752652157	0.00455522307982	0.000386996904025	0.00232833438532
Unassigned	2.85789562254	0.414057730039	0.953887824903	1.0	0.00294786223213	0.00226962586615	0.00247730199975	0.00193286266776
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales	2.79652756023	0.424071861522	0.953887824903	1.0	0.000599563123477	0.000965997276599	0.000135579205752	0.000493763995118
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	2.79199188736	0.424819892184	0.953887824903	1.0	0.000274861695982	0.000270537067673	0.000259706467807	0.000426936204345
k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales	2.44980850691	0.484430133858	0.953887824903	1.0	0.000520401585111	0.00277663561674	0.000547298617704	0.00541953934392
k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2	1.66803865381	0.644062753017	0.953887824903	1.0	0.00119042526808	0.000757943355532	3.36134453782e-05	2.70316516426e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales	1.51622630219	0.678530403836	0.953887824903	1.0	0.000117782845804	0.000192375192281	1.76772140711e-05	0.000124112502568
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales	1.47199365939	0.688749098324	0.953887824903	1.0	1.74462220206e-05	0.00052802538024	2.78473962684e-05	1.18220435877e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales	1.4552962566	0.692625683625	0.953887824903	1.0	0.000557258128418	0.00172577490783	0.000197151820633	0.00186881859245
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	1.40444113367	0.70449403573	0.953887824903	1.0	0.639150888855	0.676311410797	0.651662553474	0.670758262649
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales	1.39892006584	0.705787893313	0.953887824903	1.0	0.000377305477139	0.00022657841274	0.000164806435421	0.000153953879516
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales	1.27933143296	0.734046785266	0.953887824903	1.0	0.000119287668099	0.000418270061716	0.000265314403498	0.000230181985114
k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales	1.2760465224	0.734828772198	0.953887824903	1.0	9.90947770761e-05	0.00015027826102	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__SHA-98	0.995164646584	0.802421968585	0.953887824903	1.0	1.84672351444e-05	2.38184229954e-05	0.0	4.29378189988e-05
k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales	0.989636048034	0.803759707303	0.953887824903	1.0	9.5693647647e-06	1.08676640696e-05	0.0	1.22567836231e-05
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales	0.838510800428	0.840235293722	0.953887824903	1.0	0.0248873496865	0.0206869596288	0.0273718177526	0.0174369196841
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.704963586124	0.872035847114	0.953887824903	1.0	0.300197661107	0.274769905832	0.310169118268	0.283450750591
k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__[Cerasicoccales]	0.442315743793	0.931368786271	0.953887824903	1.0	4.55698509866e-05	8.93086778314e-05	0.0	1.58939555287e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__	0.412322274885	0.937685401907	0.953887824903	1.0	0.0	4.09301259494e-06	0.0	0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.332072588505	0.953887824903	0.953887824903	1.0	1.39039901671e-06	6.14535383942e-06	0.0	4.1026314278e-06
