OTU	Test-Statistic	P	FDR_P	Bonferroni_P	hispanic_mean	white_mean	black_mean	asian_mean
k__Bacteria; p__Firmicutes; c__Clostridia	11.4750628912	0.00941578773383	0.188315754677	0.188315754677	0.293741689505	0.267848288203	0.450162525358	0.293609976823
k__Bacteria; p__Bacteroidetes; c__Bacteroidia	9.79972363293	0.0203475688718	0.203475688718	0.406951377436	0.651264010786	0.682250877453	0.515342131317	0.658673336597
k__Bacteria; p__Firmicutes; c__Erysipelotrichi	5.063366975	0.167215474998	0.866778532629	1.0	0.00365769272057	0.00527275097471	0.00454556693961	0.0122639247164
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria	4.68840000882	0.19608856715	0.866778532629	1.0	0.0	7.72839238456e-06	0.0	4.6986399572e-05
k__Bacteria; p__Tenericutes; c__Mollicutes	4.29077997603	0.231728792289	0.866778532629	1.0	0.00860053163655	0.00445826137638	0.00314773487229	0.00522730431371
k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae	3.76665508956	0.287788599868	0.866778532629	1.0	0.00445691795066	0.00270703000368	0.00023928707194	0.000963559817328
k__Bacteria; p__Tenericutes; c__RF3	3.63741335112	0.30337248642	0.866778532629	1.0	0.00166484712487	0.00189459653855	0.00100890721386	0.000890241411515
k__Bacteria; p__Firmicutes; c__Bacilli	2.83196600818	0.418264740856	0.884869696208	1.0	0.000424455299198	0.000473126963573	0.000471590982691	0.000390306411603
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria	2.5672189843	0.463265485961	0.884869696208	1.0	0.025589158967	0.0213215706038	0.0128933937902	0.0168693762967
k__Bacteria; p__Synergistetes; c__Synergistia	2.51714040646	0.47220139075	0.884869696208	1.0	2.18866019782e-05	9.33120415647e-06	2.11282484682e-05	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	2.43757524112	0.486678332914	0.884869696208	1.0	0.00317094565929	0.00183042490125	0.00221900407389	0.00187347158933
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	1.81055103347	0.612641608667	0.970453686906	1.0	0.0026314918617	0.00605880292005	0.00429700956156	0.00255158165045
k__Bacteria; p__Actinobacteria; c__Actinobacteria	1.488619767	0.684899362051	0.970453686906	1.0	0.000325670131884	0.000961938675118	0.000982080792947	0.000660372641159
k__Bacteria; p__Cyanobacteria; c__4C0d-2	1.42723918211	0.699162320762	0.970453686906	1.0	0.000931276033117	0.000784215244621	3.36134453782e-05	0.000191738960631
Unassigned	1.15689607065	0.763359869376	0.970453686906	1.0	0.00190886885244	0.00230665227923	0.00181912457129	0.00321068373986
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]	0.992696216837	0.80301925072	0.970453686906	1.0	3.55261347875e-05	0.000119017517399	0.000171673819742	0.000156561936009
k__Bacteria; p__Fusobacteria; c__Fusobacteriia	0.836321718515	0.840761068903	0.970453686906	1.0	0.000420173848453	0.000244866671755	0.0	0.00126793008819
k__Bacteria; p__Verrucomicrobia; c__Opitutae	0.699131039944	0.873408318215	0.970453686906	1.0	2.41681993057e-05	7.93439722363e-05	0.0	0.000104800540906
k__Bacteria; p__Actinobacteria; c__Coriobacteriia	0.41880545095	0.936330910055	0.985611484269	1.0	0.000901044973169	0.00112721458766	0.00239626180852	0.000839773842291
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria	0.124962475626	0.988682113895	0.988682113895	1.0	0.000229643714009	0.000243961517697	0.000248966132807	0.000208072223476
