OTU	Test-Statistic	P	FDR_P	Bonferroni_P	hispanic_mean	white_mean	black_mean	asian_mean
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	13.822550774	0.00315691687703	0.0852367556799	0.0852367556799	3.06866027065e-06	3.06225320748e-06	7.17858467967e-05	0.0
k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__[Cerasicoccales]	7.44173958476	0.0590744597582	0.797505206735	1.0	0.000196582534053	6.10946925997e-05	0.0	0.0
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales	5.10809342088	0.164050983206	0.938393661406	1.0	0.00156295105936	0.000216289434453	0.0	0.0
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	4.96082882218	0.174688024284	0.938393661406	1.0	0.000296702787112	0.000255620776697	0.000644765732894	0.00037862966983
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales	4.54417634646	0.208383543879	0.938393661406	1.0	0.000278402424572	0.00023346133731	0.00015762039296	0.00023843607365
Unassigned	3.75701833711	0.288925358976	0.938393661406	1.0	0.00138652348007	0.00236537756309	0.0024862896714	0.00331062977269
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	3.15164433603	0.368830367552	0.938393661406	1.0	0.614899044056	0.681804226	0.651725249742	0.667323508412
k__Bacteria; p__Firmicutes; c__Clostridia; o__SHA-98	2.78960978938	0.425213188076	0.938393661406	1.0	5.47141305211e-05	1.61135977479e-05	1.69981302057e-05	3.99119461745e-05
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales	2.54231804456	0.467691785759	0.938393661406	1.0	0.00187365691393	0.00101819501153	0.000857726941452	0.000738778718222
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	2.49436232799	0.476310798566	0.938393661406	1.0	0.326402699386	0.271462590971	0.273693590502	0.281561987865
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales	2.16005642226	0.539858800459	0.938393661406	1.0	0.000249737019351	0.000190730145761	0.0	0.0
k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39	1.91446610772	0.590347944121	0.938393661406	1.0	0.0104957174789	0.00391927396265	0.00599369085174	0.00428036327815
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32	1.79115811475	0.616860916867	0.938393661406	1.0	0.00221784393444	0.0033686287046	0.026170704428	0.0133107888861
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales	1.7404781065	0.627972397337	0.938393661406	1.0	0.00366308360316	0.00126482933723	0.00041555320452	0.00073720112604
k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2	1.38239364151	0.709666899536	0.938393661406	1.0	0.0013769731101	0.000702591259069	0.0	0.000144498404605
k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales	1.32148691795	0.724037229024	0.938393661406	1.0	1.78096293104e-06	1.01128154209e-05	1.69981302057e-05	2.17918730841e-05
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales	1.29857103001	0.72947242732	0.938393661406	1.0	0.0205342971084	0.0214618086618	0.0245906061747	0.0189516323509
k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales	1.28208770874	0.73339085832	0.938393661406	1.0	3.91811844828e-05	0.00016248814008	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales	1.24345433002	0.742602131038	0.938393661406	1.0	0.000387181370817	0.000373492243522	4.4722000458e-05	0.000234141233717
k__Bacteria; p__Tenericutes; c__RF3; o__ML615J-28	1.14329727795	0.76663354785	0.938393661406	1.0	0.00306620096676	0.00161849949803	0.000446898002103	0.00099666354286
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales	0.970208143726	0.808460172718	0.938393661406	1.0	0.00510917462301	0.00628626596344	0.00347663081589	0.00445286521086
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales	0.925030671708	0.819383513569	0.938393661406	1.0	2.77118850733e-05	9.65221478882e-06	0.0	0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales	0.816783555853	0.845448559832	0.938393661406	1.0	0.000361821141316	0.000979841083027	0.000899483357552	0.000483846952725
k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales	0.59141069511	0.898395852674	0.938393661406	1.0	0.000180930963917	0.00018473087078	3.46753442767e-05	8.66890159754e-05
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales	0.582940084993	0.900326502199	0.938393661406	1.0	0.00016838400657	0.000114018349476	1.69981302057e-05	6.50529019001e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__	0.412322274885	0.937685401907	0.938393661406	1.0	0.0	4.09301259494e-06	0.0	0.0
k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales	0.408920329008	0.938393661406	0.938393661406	1.0	0.00516563520814	0.00191291210025	0.00823901260074	0.00264258276621
