OTU	Test-Statistic	P	FDR_P	Bonferroni_P	hispanic_mean	white_mean	black_mean	asian_mean
k__Bacteria; p__Actinobacteria; c__Coriobacteriia	8.43876420771	0.037762910277	0.489726033754	0.75525820554	0.00107886760334	0.00114164374322	0.00178102622753	0.00070628651551
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	6.22202208676	0.101294075794	0.489726033754	1.0	0.00125973192944	0.00216983861093	0.00383228303056	0.00170973947389
k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae	5.98057970404	0.112558896922	0.489726033754	1.0	0.00447993412101	0.00255973348024	0.00141934006906	0.00150148161581
k__Bacteria; p__Firmicutes; c__Bacilli	5.62129682127	0.131561063095	0.489726033754	1.0	0.000446823744371	0.000387584686319	0.00125431948775	0.000662667950065
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria	5.44225656696	0.142133396803	0.489726033754	1.0	0.0	9.05968662818e-06	0.000119161105815	3.67716005575e-06
k__Bacteria; p__Firmicutes; c__Clostridia	4.87754307473	0.180986813009	0.489726033754	1.0	0.299028947	0.271735948444	0.349585758849	0.292378190995
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	4.84337183959	0.183632127277	0.489726033754	1.0	0.000828853497046	0.00614535340853	0.00888911806468	0.00294364669689
k__Bacteria; p__Bacteroidetes; c__Bacteroidia	4.69079253753	0.195890413502	0.489726033754	1.0	0.651234973566	0.679361494807	0.588502464842	0.655123483759
k__Bacteria; p__Firmicutes; c__Erysipelotrichi	3.15626439969	0.36815410823	0.769471330375	1.0	0.00653507399386	0.00573906246738	0.00591700541728	0.00532764517286
k__Bacteria; p__Actinobacteria; c__Actinobacteria	3.03783319609	0.385828744612	0.769471330375	1.0	0.000643363537588	0.000898571417697	0.001122111866	0.000610648057039
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]	2.77392307284	0.427810653105	0.769471330375	1.0	2.80854292381e-05	0.000132430466466	0.0	0.000133225356092
k__Bacteria; p__Synergistetes; c__Synergistia	2.5761687515	0.461682798225	0.769471330375	1.0	1.77369564053e-05	8.70939673883e-06	0.0	1.53211355717e-05
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria	1.44109527114	0.695930670109	0.975783940742	1.0	0.0192051576384	0.0202769351557	0.0219415422674	0.0287649248825
k__Bacteria; p__Fusobacteria; c__Fusobacteriia	1.08091907012	0.781682177725	0.975783940742	1.0	0.000163149626853	0.000315088223467	0.0	0.00115720344459
Unassigned	0.783369637982	0.853440520859	0.975783940742	1.0	0.00201783021093	0.00248932493702	0.00217319758292	0.00183509552443
k__Bacteria; p__Cyanobacteria; c__4C0d-2	0.534972360983	0.911143633464	0.975783940742	1.0	0.00096520208276	0.000600223173524	0.000116012673119	0.0012664305662
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria	0.504344082299	0.917936004458	0.975783940742	1.0	0.000361895795845	0.000199995057678	0.000264079499531	0.000309217808119
k__Bacteria; p__Tenericutes; c__Mollicutes	0.488509786191	0.921408412223	0.975783940742	1.0	0.0104269056727	0.00395430732381	0.010107096065	0.00399808694935
k__Bacteria; p__Verrucomicrobia; c__Opitutae	0.462753320134	0.926994743705	0.975783940742	1.0	4.8815730381e-06	9.88600551692e-05	0.0	8.07793592581e-06
k__Bacteria; p__Tenericutes; c__RF3	0.171135694487	0.982108695055	0.982108695055	1.0	0.00127258602087	0.00177583545817	0.00297548295208	0.00154494900124
