OTU	Test-Statistic	P	FDR_P	Bonferroni_P	hispanic_mean	white_mean	black_mean	asian_mean
k__Bacteria; p__Actinobacteria	10.4178373512	0.015328738445	0.168616122895	0.168616122895	0.00137954113649	0.00218893636616	0.00117089399435	0.00133687389246
k__Bacteria; p__Verrucomicrobia	6.84278180803	0.0770813044914	0.423947174703	0.847894349406	0.00463541898423	0.00172594299176	0.00847136620234	0.00503288490173
k__Bacteria; p__Cyanobacteria	3.98810498141	0.262751445086	0.667378904207	1.0	0.000822390837774	0.000549125178681	0.00271830159548	0.000998773837459
k__Bacteria; p__Lentisphaerae	3.7514255344	0.289586936372	0.667378904207	1.0	1.51480890987e-05	0.000102668651159	5.67859170926e-05	0.000317583870352
k__Bacteria; p__Firmicutes	3.12638955826	0.372545910898	0.667378904207	1.0	0.2635478159	0.292646590072	0.240486746237	0.294521174152
k__Bacteria; p__Synergistetes	3.02550970246	0.387708780096	0.667378904207	1.0	0.0	9.82377441007e-06	3.07550361372e-05	2.17918730841e-05
k__Bacteria; p__Fusobacteria	2.79274467192	0.424695666313	0.667378904207	1.0	0.000111473660277	0.000512088146115	0.0	0.0
k__Bacteria; p__Tenericutes	2.40894492997	0.491971698903	0.676461085992	1.0	0.00355767869677	0.00678583109236	0.00264217209091	0.0123592652045
Unassigned	1.70949660369	0.634824551216	0.707232510204	1.0	0.0018515521118	0.00242593890546	0.00451283964758	0.00175062465018
k__Bacteria; p__Bacteroidetes	1.67306466585	0.64293864564	0.707232510204	1.0	0.680822738659	0.666589103419	0.727924870219	0.655961031702
k__Bacteria; p__Proteobacteria	1.2715426229	0.735901395847	0.735901395847	1.0	0.043256241924	0.0264639514025	0.0119852690607	0.0276999959162
