OTU	Test-Statistic	P	FDR_P	Bonferroni_P	hispanic_mean	white_mean	black_mean	asian_mean
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	11.4533491131	0.00951082599738	0.190216519948	0.190216519948	6.58848820556e-05	0.00693784951394	0.000696796777642	0.00139994625785
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	9.23170558377	0.0263637055111	0.263637055111	0.527274110222	0.000857623732817	0.00255741222807	1.55062800434e-05	0.000935633201622
k__Bacteria; p__Firmicutes; c__Bacilli	6.41937665646	0.0928968967125	0.61931264475	1.0	0.000791040518281	0.000414002362747	9.47508053818e-05	0.000404439591808
k__Bacteria; p__Actinobacteria; c__Actinobacteria	5.3591209137	0.147311800573	0.736559002865	1.0	0.00150104094223	0.000783850301716	6.62251655629e-05	0.000548439059297
k__Bacteria; p__Actinobacteria; c__Coriobacteriia	3.80798893244	0.282958250433	0.760993419	1.0	0.00110624493143	0.0011900053484	0.000496143778995	0.000749442417984
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria	3.49951059836	0.320825600104	0.760993419	1.0	0.00042796042431	0.000212672354325	4.92900638272e-05	0.00021016503578
k__Bacteria; p__Verrucomicrobia; c__Opitutae	3.21492243495	0.359660461605	0.760993419	1.0	5.19570561372e-05	6.33489689368e-05	0.000574324324324	0.0
k__Bacteria; p__Cyanobacteria; c__4C0d-2	2.99894797228	0.391787406694	0.760993419	1.0	0.000273274787766	0.000603575334753	0.0	0.00215483334257
k__Bacteria; p__Tenericutes; c__RF3	2.73761883993	0.433872175027	0.760993419	1.0	0.00252115987921	0.00160581103736	0.000456550760671	0.00176188425998
k__Bacteria; p__Synergistetes; c__Synergistia	2.70675690467	0.43908025021	0.760993419	1.0	0.0	1.32728532584e-05	0.0	9.43289438931e-06
k__Bacteria; p__Tenericutes; c__Mollicutes	2.60817906829	0.456057454531	0.760993419	1.0	0.00237019885907	0.00587984502468	0.00309139785105	0.00430123166232
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria	2.26004207801	0.520218972571	0.760993419	1.0	0.0303225125753	0.0190754861324	0.0166779168982	0.0237089170977
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]	2.21506544173	0.528987048367	0.760993419	1.0	0.00013777597272	0.000120990520337	7.18935398813e-05	4.43488815242e-05
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria	2.08956478669	0.554026761219	0.760993419	1.0	0.0	1.5299660562e-05	0.0	0.0
Unassigned	1.90890586659	0.591527163447	0.760993419	1.0	0.00235854704896	0.00244277182486	0.00220684823134	0.00168319482284
k__Bacteria; p__Firmicutes; c__Erysipelotrichi	1.82830579247	0.6087947352	0.760993419	1.0	0.0104935259053	0.00486671323824	0.0049473836114	0.00602024732628
k__Bacteria; p__Fusobacteria; c__Fusobacteriia	1.14645298879	0.765873607011	0.901027772954	1.0	9.40274382567e-05	0.000448887194279	0.00133354008373	2.20643396143e-05
k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae	0.313553676158	0.957459567928	0.979939324551	1.0	0.000528972647797	0.00339067774688	0.000387526474309	0.00164501805804
k__Bacteria; p__Firmicutes; c__Clostridia	0.196246885854	0.978192892729	0.979939324551	1.0	0.274415027929	0.279205420922	0.315981963447	0.287036361034
k__Bacteria; p__Bacteroidetes; c__Bacteroidia	0.185219669842	0.979939324551	0.979939324551	1.0	0.67168322447	0.670172107432	0.652851941906	0.667364400717
