OTU	Test-Statistic	P	FDR_P	Bonferroni_P	hispanic_mean	white_mean	black_mean	asian_mean
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae	21.2227438219	9.46371902259e-05	0.00492113389175	0.00492113389175	0.0	1.30175293736e-05	4.81529680755e-05	0.0
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae	17.2699346405	0.000621904583408	0.0161695191686	0.0323390383372	0.0	0.0	0.00107386918321	0.00118364884575
k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Synergistaceae	9.1827307807	0.0269574961164	0.467263266017	1.0	4.34647490019e-06	9.4467684407e-06	9.41123885061e-05	0.0
k__Bacteria; p__Tenericutes; c__RF3; o__ML615J-28; f__	7.32704883387	0.0621728589269	0.667117998486	1.0	0.00164409245768	0.00157715466654	0.00349123306927	0.00215640103298
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]	6.63702593576	0.0844123866273	0.667117998486	1.0	0.0275970517996	0.00793625365622	0.0206830318501	0.0159809322926
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__	6.61271680943	0.0853216661417	0.667117998486	1.0	0.00401793612717	0.00229072557169	0.0	0.01267949466
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae	6.28861899166	0.0983821759318	0.667117998486	1.0	0.0317100469136	0.0235977646646	0.0267274796391	0.0141853637205
Unassigned	6.19200199192	0.102633538229	0.667117998486	1.0	0.00114303792245	0.00252027876142	0.00632822503183	0.00152728778814
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae	5.62019177989	0.13162396393	0.760494013816	1.0	6.16376255715e-05	9.62367322331e-05	0.0	9.99760567601e-05
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]	4.96522421495	0.17436138111	0.906679181772	1.0	0.0113206697809	0.0107876887715	0.021330003205	0.0126571009139
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae	4.60386358946	0.203210893849	0.953446513754	1.0	0.00627578855099	0.0056126089844	0.00846475890177	0.00569098117597
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae	4.05500237133	0.255585791415	0.953446513754	1.0	0.0254256374424	0.02553012354	0.0852390945762	0.0322482990343
