OTU	Test-Statistic	P	FDR_P	Bonferroni_P	hispanic_mean	white_mean	black_mean	asian_mean
k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2	6.82596082224	0.0776568064399	0.580590985515	1.0	8.76282766781e-06	0.000633062361434	0.00257775902181	0.00154820573776
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales	6.67325599923	0.0830745092487	0.580590985515	1.0	2.34049425308e-05	0.000151074060485	2.68168409761e-05	1.55575378744e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales	6.15229969424	0.104431096921	0.580590985515	1.0	0.000222873882143	0.000333873752639	1.34084204881e-05	0.000697019451041
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__	5.93023255814	0.115054341314	0.580590985515	1.0	2.00843176171e-05	0.0	0.0	0.0
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	5.92139830298	0.115497623029	0.580590985515	1.0	0.260082845864	0.28803894213	0.347543409357	0.240845676638
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	5.04520673274	0.168516656991	0.580590985515	1.0	0.691867515962	0.661758011801	0.604963883018	0.708138819333
k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39	4.85480842298	0.182742782263	0.580590985515	1.0	0.00367679608744	0.00562346895819	0.0022207490885	0.00343794837838
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales	4.75732488021	0.190454220593	0.580590985515	1.0	0.000503501046712	0.000680691074594	0.00359745234192	0.00136763301165
k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales	4.58377554131	0.204938323911	0.580590985515	1.0	8.04474079879e-05	0.000106624232112	0.00100128369705	0.0
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales	4.46942585029	0.215033698339	0.580590985515	1.0	0.00134980513982	0.00115825737414	0.000660821386927	0.000589999992354
k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__[Cerasicoccales]	3.81244388398	0.282442012484	0.693266757915	1.0	0.0	0.000101156536032	0.0	0.0
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	3.37737835154	0.337017402965	0.73328218556	1.0	0.0	7.08979282646e-06	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32	3.26132547152	0.353061793047	0.73328218556	1.0	0.00650281566095	0.00536132577765	0.00373289334354	0.00212447253872
k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales	2.92206521814	0.403797926386	0.736916877544	1.0	0.000159169356814	0.000153910807044	0.000810814037863	7.72006517929e-05
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales	2.88687134065	0.409398265302	0.736916877544	1.0	0.001231599812	0.000283815991972	0.0	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales	2.69572015347	0.440955099487	0.744111730384	1.0	0.00508038460873	0.00504754471729	0.00538171267942	0.0116163162378
k__Bacteria; p__Tenericutes; c__RF3; o__ML615J-28	1.736432427	0.628864639004	0.909615333286	1.0	0.000742616584074	0.00214947307957	0.000232018561485	0.000703354635723
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales	1.72335824397	0.631753270629	0.909615333286	1.0	0.000487601556701	0.00184382962003	0.000983408411247	0.000993028074898
k__Bacteria; p__Firmicutes; c__Clostridia; o__SHA-98	1.47178063117	0.688798491644	0.909615333286	1.0	1.85106764001e-05	2.88458616735e-05	2.56739409499e-05	4.13202651108e-06
k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales	1.41835350393	0.701238263616	0.909615333286	1.0	2.11838369051e-05	7.9289235829e-06	3.07550361372e-05	6.75977124934e-06
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales	1.32378064767	0.723494021458	0.909615333286	1.0	0.000181276358469	0.000247764399123	0.000435328934336	0.000190829879124
Unassigned	1.10399434205	0.776109922094	0.909615333286	1.0	0.00195191760305	0.0023838687188	0.00135724469144	0.00281289061556
k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales	1.08852303437	0.779845366437	0.909615333286	1.0	0.00235715146812	0.00272111355738	0.00416997551922	0.00237566112454
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales	0.82742113074	0.842897639515	0.909615333286	1.0	0.0	0.000241624419847	0.0	0.0
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales	0.702670185241	0.872575715499	0.909615333286	1.0	0.0231865760297	0.0206267624904	0.0197754246805	0.0221957077477
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales	0.688413038442	0.875925876497	0.909615333286	1.0	2.90752190454e-06	9.26087120525e-06	0.0	3.37988562467e-05
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.270857434645	0.965412868274	0.965412868274	1.0	0.000240251447785	0.000300678691101	0.000459166991178	0.000224987760092
