OTU	Test-Statistic	P	FDR_P	Bonferroni_P	hispanic_mean	white_mean	black_mean	asian_mean
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	11.3149420463	0.0101392510841	0.202785021683	0.202785021683	0.00460255507115	0.0034394294542	0.0430062483459	0.00492921975172
k__Bacteria; p__Actinobacteria; c__Actinobacteria	6.63762835008	0.0843899723526	0.420390211132	1.0	0.00058831030658	0.00077368230417	0.00343140577714	0.000776117256338
k__Bacteria; p__Tenericutes; c__Mollicutes	6.10979579016	0.106388910902	0.420390211132	1.0	0.00620941644629	0.0051131948186	0.00943372167893	0.0023381022198
k__Bacteria; p__Bacteroidetes; c__Bacteroidia	5.49802622596	0.138756718596	0.420390211132	1.0	0.646807976666	0.679051982377	0.543393064443	0.675910601211
k__Bacteria; p__Firmicutes; c__Clostridia	5.33369419937	0.148930907083	0.420390211132	1.0	0.309618581937	0.272470042051	0.372988537171	0.267546548747
k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae	5.14599960357	0.161413234257	0.420390211132	1.0	0.00167622666613	0.00291357950514	0.00986091338908	0.000368604442462
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria	5.12406385533	0.162934753182	0.420390211132	1.0	0.01408664294	0.0216717132719	0.00727136036896	0.030897271015
k__Bacteria; p__Firmicutes; c__Bacilli	5.05022591216	0.168156084453	0.420390211132	1.0	0.000683488175558	0.000412306274781	0.000393627888836	0.000463082370137
k__Bacteria; p__Synergistetes; c__Synergistia	4.69138381913	0.195841471202	0.435203269338	1.0	0.0	1.47928457192e-05	0.0	0.0
k__Bacteria; p__Verrucomicrobia; c__Opitutae	3.73447266306	0.291600613026	0.583201226053	1.0	0.000238451153599	5.25622251093e-05	0.0	0.0
k__Bacteria; p__Tenericutes; c__RF3	3.03541650577	0.386196815897	0.650397214728	1.0	0.00340705966074	0.00152012772484	0.000625125645628	0.00112364130367
k__Bacteria; p__Cyanobacteria; c__4C0d-2	2.95127379397	0.39919897216	0.650397214728	1.0	0.000330674734915	0.000627786434777	0.0	0.00193198805338
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]	2.80450902182	0.422758189573	0.650397214728	1.0	0.000306132124019	9.32013050387e-05	0.0	2.50296262552e-05
Unassigned	2.15726763203	0.540414283407	0.772020404868	1.0	0.00213035923792	0.00253415243388	0.000950114650849	0.00177431550452
k__Bacteria; p__Fusobacteria; c__Fusobacteriia	1.5517516549	0.670378595715	0.81288698622	1.0	8.12765108801e-06	0.000387246263101	0.000993897122929	0.000613133661229
k__Bacteria; p__Actinobacteria; c__Coriobacteriia	1.46918849073	0.689399647578	0.81288698622	1.0	0.00127860503612	0.00102449156148	0.000969674111788	0.00141934304187
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	1.29154469434	0.731141845157	0.81288698622	1.0	0.00089215889085	0.00180553262031	0.000904144953033	0.00529666845788
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria	1.28962456882	0.731598287598	0.81288698622	1.0	0.0	1.33758381578e-05	0.0	1.19390155088e-05
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria	0.861552687731	0.834694690318	0.851863910782	1.0	0.000152659173906	0.000264499181739	6.98573415323e-05	0.000230659753604
k__Bacteria; p__Firmicutes; c__Erysipelotrichi	0.789972644317	0.851863910782	0.851863910782	1.0	0.00698257412843	0.00581630150923	0.00570830711177	0.00434373456809
