OTU	Test-Statistic	P	FDR_P	Bonferroni_P	hispanic_mean	white_mean	black_mean	asian_mean
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Klebsiella	15.4739078866	0.00145334640033	0.117699908097	0.156961411236	0.0	2.66669520665e-05	0.000404694335665	4.01251905947e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia	13.7477308631	0.00326944189158	0.117699908097	0.353099724291	0.0	5.44500975746e-07	0.000338277387458	0.0
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Asteroleplasma	13.7477308631	0.00326944189158	0.117699908097	0.353099724291	0.0	0.000170071883716	0.025006214268	0.0
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia	10.5029239461	0.0147410754465	0.325681342898	1.0	0.0	2.44212529896e-05	8.21793973031e-05	5.91465018773e-05
k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae; g__	10.4537647551	0.015077839949	0.325681342898	1.0	0.000377834316299	2.30579102716e-05	3.04971027752e-05	0.000428021258637
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Citrobacter	8.99791434548	0.0293186293049	0.437662968112	1.0	0.0	6.5517125846e-06	0.000130106687484	0.0
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__	8.61237597554	0.0349141926553	0.437662968112	1.0	2.48560356115e-05	0.000238495353315	0.0	9.31420819314e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Acidaminococcus	8.5833524373	0.0353753573957	0.437662968112	1.0	0.000628038852049	0.00140339110045	0.0	0.000974113373497
k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter	8.43281563982	0.0378644362076	0.437662968112	1.0	0.000247486424951	0.000170206669588	0.000132326977925	6.39303480481e-05
k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus	8.28227312896	0.0405243488993	0.437662968112	1.0	4.17765898136e-05	0.000154142350047	0.000207895509909	2.09868199428e-05
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio	7.7880304121	0.0506017562296	0.496817242982	1.0	3.45041750052e-06	0.00011255360785	0.0	3.11326527667e-05
